timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1777226214745000,1777226214745000,-0.9998775,0.00080727437,0.0155595755,-0.0015371986,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777226214749000,1777226214749000,-0.99987775,0.0008081184,0.015543663,-0.001536023,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777226214753000,1777226214753000,-0.9998778,0.00080752285,0.015532532,-0.0015455274,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777226214757000,1777226214757000,-0.999878,0.0008069071,0.015528251,-0.001562558,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777226214761000,1777226214761000,-0.99987787,0.00080621906,0.015527699,-0.0015753306,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777226214765000,1777226214765000,-0.9998779,0.0008112994,0.0155245345,-0.0015801361,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777226214769000,1777226214769000,-0.9998779,0.00082193525,0.015524589,-0.001565681,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777226214773000,1777226214773000,-0.999878,0.0008248725,0.015526266,-0.0015343182,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777226214777000,1777226214777000,-0.99987817,0.00081795786,0.015515664,-0.0015190794,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777226214781000,1777226214781000,-0.99987847,0.00081687747,0.015496011,-0.0015341239,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777226214785000,1777226214785000,-0.9998788,0.0008195564,0.015472101,-0.0015507048,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777226214789000,1777226214789000,-0.9998792,0.0008298781,0.015447177,-0.0015432143,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777226214793000,1777226214793000,-0.99987954,0.00084704487,0.015424931,-0.001530826,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
1777226214797000,1777226214797000,-0.99987984,0.00085526105,0.015403751,-0.0015239221,0.99999684,5.684342e-13,-2.1920243e-11,0.002530592,2
