timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]
1777226214745000,0.0,0.9999988,0.0,0.0,0.0015503238,0.0,0.0,-0.001
1777226214753000,0.0,0.9999988,0.0,0.0,0.0015586354,0.0,0.0,-0.001
1777226214793000,0.0,0.9999988,0.0,0.0,0.0015444439,0.0,0.0,-0.001
1777226214841000,0.0,0.9999989,0.0,0.0,0.0014454792,0.0,0.0,-0.001
1777226214889000,0.0,0.999999,0.0,0.0,0.0014327969,0.0,0.0,-0.001
1777226214937000,0.0,0.99999917,0.0,0.0,0.0012861774,0.0,0.0,-0.001
1777226214993000,0.0,0.9999992,0.0,0.0,0.0012330515,0.0,0.0,-0.001
1777226215041000,0.0,0.99999934,0.0,0.0,0.0011644657,0.0,0.0,-0.001
1777226215097000,0.0,0.99999934,0.0,0.0,0.0011174503,0.0,0.0,-0.001
1777226215137000,0.0,0.99999934,0.0,0.0,0.0011379541,0.0,0.0,-0.001
1777226215193000,0.0,0.99999934,0.0,0.0,0.0011346284,0.0,0.0,-0.001
1777226215241000,0.0,0.99999934,0.0,0.0,0.0011461189,0.0,0.0,-0.001
1777226215289000,0.0,0.9999994,0.0,0.0,0.001125791,0.0,0.0,-0.001
1777226215337000,0.0,0.9999993,0.0,0.0,0.0011909809,0.0,0.0,-0.001
1777226215393000,0.0,0.99999934,0.0,0.0,0.0011480851,0.0,0.0,-0.001
1777226215441000,0.0,0.9999994,0.0,0.0,0.0010903678,0.0,0.0,-0.001
1777226215497000,0.0,0.99999946,0.0,0.0,0.0010314496,0.0,0.0,-0.001
1777226215545000,0.0,0.9999995,0.0,0.0,0.0009927264,0.0,0.0,-0.001
1777226215593000,0.0,0.9999995,0.0,0.0,0.0009843895,0.0,0.0,-0.001
1777226215641000,0.0,0.99999946,0.0,0.0,0.0010220653,0.0,0.0,-0.001
1777226215697000,0.0,0.99999946,0.0,0.0,0.001073767,0.0,0.0,-0.001
1777226215745000,0.0,0.9999995,0.0,0.0,0.0009928735,0.0,0.0,-0.001
1777226215793000,0.0,0.9999961,0.0025631033,0.00012967318,0.0010740842,0.0,0.0,-0.007605027
1777226215841000,0.0,0.99999595,0.002621175,0.00020875841,0.0010738695,0.0,0.0,-0.014035091
1777226215889000,0.0,0.99999624,0.0025193754,2.5326355e-05,0.0010743527,0.0,0.0,-0.020755645
1777226215945000,0.0,0.9999966,0.0023834866,-0.00010599525,0.0010746687,0.0,0.0,-0.029332494
1777226215993000,0.0,0.99999577,0.0027186237,7.855134e-06,0.001074396,0.0,0.0,-0.03689114
1777226216041000,0.0,0.9999962,0.0025430485,-2.9163407e-06,0.001074424,0.0,0.0,-0.044960245
1777226216089000,0.0,0.999997,0.0021915105,-0.00023464454,0.0010749298,0.0,0.0,-0.05346416
1777226216145000,0.0,0.9999962,0.0025310882,-0.0001757705,0.0010748614,0.0,0.0,-0.06390999
1777226216193000,0.0,0.99999577,0.0026547022,-0.0004410446,0.0010755875,0.0,0.0,-0.07347011
1777226216241000,0.0,0.999996,0.0025491798,-0.0005165376,0.0010757329,0.0,0.0,-0.083569944
