timestamp,imbalanced_prop_metric,motor_failure_mask,motor_stop_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
1777226214745000,0.00081731996,0,0,0,0,0,0,0,0,0,0
1777226215249000,0.0005956255,0,0,0,0,0,0,0,0,0,0
1777226215753000,0.00049046637,0,0,0,0,0,0,0,0,0,0
1777226216257000,0.0009663411,0,0,0,0,0,0,0,0,0,0
1777226216761000,0.0011198228,0,0,0,0,0,0,0,0,0,0
1777226217265000,0.00080083124,0,0,0,0,0,0,0,0,0,0
1777226217769000,-0.006166927,0,0,0,0,0,0,0,0,0,0
1777226218273000,-0.0069826166,0,0,0,0,0,0,0,0,0,0
1777226218285000,-0.0069826166,0,0,0,0,0,0,0,0,0,0
1777226218297000,-0.0069826166,0,0,0,0,0,0,0,0,0,0
1777226218561000,-0.006415733,0,0,0,0,0,0,0,0,0,0
1777226219065000,-0.028598223,0,0,0,0,0,0,0,0,0,0
1777226219569000,-0.03843274,0,0,0,0,0,0,0,0,0,0
1777226220073000,-0.043705698,0,0,0,0,0,0,0,0,0,0
1777226220577000,-0.044092145,0,0,0,0,0,0,0,0,0,0
1777226221081000,-0.042735416,0,0,0,0,0,0,0,0,0,0
1777226221585000,-0.04046129,0,0,0,0,0,0,0,0,0,0
1777226222089000,-0.037159756,0,0,0,0,0,0,0,0,0,0
1777226222593000,-0.033978406,0,0,0,0,0,0,0,0,0,0
1777226223097000,-0.031569157,0,0,0,0,0,0,0,0,0,0
1777226223601000,-0.029318938,0,0,0,0,0,0,0,0,0,0
1777226224105000,-0.03184764,0,0,0,0,0,0,0,0,0,0
1777226224609000,-0.02869869,0,0,0,0,0,0,0,0,0,0
1777226225113000,-0.025861705,0,0,0,0,0,0,0,0,0,0
1777226225617000,-0.0226807,0,0,0,0,0,0,0,0,0,0
1777226226121000,-0.020566655,0,0,0,0,0,0,0,0,0,0
1777226226625000,-0.018586883,0,0,0,0,0,0,0,0,0,0
1777226227129000,-0.016294789,0,0,0,0,0,0,0,0,0,0
1777226227633000,-0.014724365,0,0,0,0,0,0,0,0,0,0
1777226228137000,-0.013371043,0,0,0,0,0,0,0,0,0,0
1777226228581000,-0.0129459705,0,0,0,0,0,0,0,0,0,0
1777226229089000,-0.011658904,0,0,0,0,0,0,0,0,0,0
