timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
1777226214745000,1777226214593000,0.093347035,0.093359016,0.20497175,0.25750357,0.25751236,0.57550156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367238,0.0,0.0,0.0,0.0,0.0025107765,0.002502784,0.0025107765,0.0025016284,1.0000093,1.0000094,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226214753000,1777226214601000,0.093335055,0.093346655,0.2049686,0.25747785,0.2574864,0.57547253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367271,0.0,0.0,0.0,0.0,0.0025107765,0.002502784,0.0025107765,0.0025016284,1.0000092,1.0000093,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226214761000,1777226214609000,0.093335055,0.093346655,0.2049686,0.25747785,0.2574864,0.57547253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367271,0.0,0.0,0.0,0.0,0.002510756,0.0025027655,0.002510756,0.0025016225,1.0000092,1.0000093,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226214769000,1777226214617000,0.093335055,0.093346655,0.2049686,0.25747785,0.2574864,0.57547253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367271,0.0,0.0,0.0,0.0,0.002510756,0.0025027655,0.002510756,0.0025016225,1.0000092,1.0000093,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226214777000,1777226214625000,0.093335055,0.093346655,0.2049686,0.25747785,0.2574864,0.57547253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367271,0.0,0.0,0.0,0.0,0.002510756,0.0025027655,0.002510756,0.0025016225,1.0000093,1.0000094,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226214785000,1777226214633000,0.093335055,0.093346655,0.2049686,0.25747785,0.2574864,0.57547253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367271,0.0,0.0,0.0,0.0,0.002510756,0.0025027655,0.002510756,0.0025016225,1.0000093,1.0000094,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226214793000,1777226214641000,0.093335055,0.093346655,0.2049686,0.25747785,0.2574864,0.57547253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367271,0.0,0.0,0.0,0.0,0.002510756,0.0025027655,0.002510756,0.0025016225,1.0000093,1.0000094,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226214801000,1777226214649000,0.093335055,0.093346655,0.2049686,0.25747785,0.2574864,0.57547253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367238,0.0,0.0,0.0,0.0,0.002510756,0.0025027655,0.002510756,0.0025016225,1.0000093,1.0000094,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226214817000,1777226214665000,0.09334753,0.093359254,0.20497175,0.25750375,0.25751245,0.57550156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367238,0.0,0.0,0.0,0.0,0.002510756,0.0025027655,0.002510756,0.0025016225,1.0000092,1.0000093,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226214825000,1777226214673000,0.09334753,0.093359254,0.20497175,0.25750375,0.25751245,0.57550156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367238,0.0,0.0,0.0,0.0,0.002510756,0.0025027655,0.002510756,0.0025016225,1.0000093,1.0000094,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226214833000,1777226214681000,0.09334753,0.093359254,0.20497175,0.25750375,0.25751245,0.57550156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367238,0.0,0.0,0.0,0.0,0.0025107656,0.0025027744,0.0025107656,0.0025016249,1.0000093,1.0000094,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226214841000,1777226214689000,0.09334753,0.093359254,0.20497175,0.25750375,0.25751245,0.57550156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367238,0.0,0.0,0.0,0.0,0.0025107656,0.0025027744,0.0025107656,0.0025016249,1.0000093,1.0000094,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226214857000,1777226214705000,0.09333479,0.0933465,0.2049686,0.25747767,0.2574863,0.57547253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367271,0.0,0.0,0.0,0.0,0.0025107656,0.0025027744,0.0025107656,0.0025016249,1.0000092,1.0000093,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226214865000,1777226214713000,0.09333479,0.0933465,0.2049686,0.25747767,0.2574863,0.57547253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367271,0.0,0.0,0.0,0.0,0.0025107656,0.0025027744,0.0025107656,0.0025016249,1.0000092,1.0000093,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226214873000,1777226214721000,0.09333479,0.0933465,0.2049686,0.25747767,0.2574863,0.57547253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367271,0.0,0.0,0.0,0.0,0.0025107656,0.0025027744,0.0025107656,0.0025016249,1.0000092,1.0000093,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226214881000,1777226214729000,0.09333479,0.0933465,0.2049686,0.25747767,0.2574863,0.57547253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367271,0.0,0.0,0.0,0.0,0.0025107656,0.0025027744,0.0025107656,0.0025016249,1.0000093,1.0000094,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226214897000,1777226214745000,0.09333479,0.0933465,0.2049686,0.25747767,0.2574863,0.57547253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367271,0.0,0.0,0.0,0.0,0.0025107674,0.0025027797,0.0025107674,0.0025016265,1.0000093,1.0000094,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226214905000,1777226214753000,0.09333479,0.0933465,0.2049686,0.25747767,0.2574863,0.57547253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367238,0.0,0.0,0.0,0.0,0.0025107674,0.0025027797,0.0025107674,0.0025016265,1.0000093,1.0000094,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226214913000,1777226214761000,0.09334727,0.093359195,0.20497175,0.2575036,0.25751236,0.57550156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367238,0.0,0.0,0.0,0.0,0.0025107674,0.0025027797,0.0025107674,0.0025016265,1.0000092,1.0000093,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226214921000,1777226214769000,0.09334727,0.093359195,0.20497175,0.2575036,0.25751236,0.57550156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367238,0.0,0.0,0.0,0.0,0.0025107674,0.0025027797,0.0025107674,0.0025016265,1.0000092,1.0000093,1.0,0.0,0.0,0.0,0.0,0.0,0.0
