timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,estimator_instance,innovation_rejected,fused
1777226214705000,1777226214547000,1777226214553000,0,-487.995,0.5625,-0.040039062,-0.034980383,0.57550156,0.000111424655,-9.382323e-05,0,0,1
1777226214753000,1777226214599000,1777226214601000,0,-487.991,0.5625,-0.043670654,-0.03579903,0.57547253,0.0001325607,-9.747242e-05,0,0,1
1777226214809000,1777226214651000,1777226214657000,0,-487.991,0.5625,-0.043395996,-0.03651469,0.57550156,0.00013089192,-0.00010062063,0,0,1
1777226214857000,1777226214703000,1777226214705000,0,-487.988,0.5625,-0.045959473,-0.037404414,0.57547253,0.00014682008,-0.00010497275,0,0,1
1777226214913000,1777226214755000,1777226214761000,0,-488.0,0.5625,-0.03366089,-0.037051763,0.57550156,7.875256e-05,-0.00010250273,0,0,1
1777226214961000,1777226214807000,1777226214809000,0,-487.995,0.5625,-0.038482666,-0.03718656,0.57547253,0.00010293562,-0.00010254351,0,0,1
1777226215017000,1777226214859000,1777226214865000,0,-487.998,0.5625,-0.035491943,-0.037026923,0.57550156,8.755341e-05,-0.0001011314,0,0,1
1777226215065000,1777226214911000,1777226214913000,0,-488.005,0.5625,-0.02835083,-0.03620961,0.57547253,5.586849e-05,-9.68675e-05,0,0,1
1777226215121000,1777226214963000,1777226214969000,0,-488.012,0.5625,-0.02154541,-0.0348282,0.57550156,3.2264357e-05,-9.07817e-05,0,0,1
1777226215169000,1777226215015000,1777226215017000,0,-488.027,0.5625,-0.0067749023,-0.0321855,0.57547253,3.190373e-06,-8.253034e-05,0,0,1
1777226215225000,1777226215067000,1777226215073000,0,-488.02,0.5625,-0.014526367,-0.030521957,0.57550156,1.4666535e-05,-7.6137374e-05,0,0,1
1777226215273000,1777226215119000,1777226215121000,0,-488.024,0.5625,-0.010925293,-0.028675895,0.57547253,8.296627e-06,-6.974658e-05,0,0,1
1777226215329000,1777226215171000,1777226215177000,0,-488.018,0.5625,-0.017547607,-0.027627578,0.57550156,2.1401751e-05,-6.5192355e-05,0,0,1
1777226215377000,1777226215223000,1777226215225000,0,-488.006,0.5625,-0.029846191,-0.027836578,0.57547253,6.1917475e-05,-6.4883854e-05,0,0,1
1777226215433000,1777226215275000,1777226215281000,0,-488.005,0.5625,-0.030975342,-0.028132258,0.57550156,6.6687695e-05,-6.5053784e-05,0,0,1
1777226215481000,1777226215327000,1777226215329000,0,-487.997,0.5625,-0.03894043,-0.029150419,0.57547253,0.00010539909,-6.885443e-05,0,0,1
1777226215537000,1777226215379000,1777226215385000,0,-488.002,0.5625,-0.03387451,-0.029595442,0.57550156,7.975531e-05,-6.9881324e-05,0,0,1
1777226215585000,1777226215431000,1777226215433000,0,-488.015,0.5625,-0.020721436,-0.028759485,0.57547253,2.984524e-05,-6.610981e-05,0,0,1
1777226215641000,1777226215483000,1777226215489000,0,-488.014,0.5625,-0.022125244,-0.028134521,0.57550156,3.4024335e-05,-6.308727e-05,0,0,1
