timestamp,param5,param6,param1,param2,param3,param4,param7,command,source_component,target_system,target_component,source_system,confirmation,from_external
1777226214721000,nan,nan,-1.0,0.0,0.0,nan,498.0375,22,190,1,1,255,0,1
1777226214741000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,190,1,1,255,0,1
1777226218273000,0.0,0.0,157.0,4.0,6.0,0.0,0.0,176,190,1,0,255,1,1
1777226218553000,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,1001,1,1,0,1,0,0
1777226218553000,2.0,0.0,nan,nan,nan,nan,0.0,1000,1,1,0,1,0,0
1777226218553000,0.0,0.0,-3.0,-3.0,-1.0,-1.0,0.0,1001,1,1,0,1,0,0
