timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,system_error,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,authentication_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
1777226215597000,0,47.3992578,8.545594,488.014,488.014,1777226215597000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226216637000,0,47.3992577,8.5455943,487.994,487.994,1777226216637000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226217625000,0,47.3992578,8.5455939,487.993,487.993,1777226217625000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226218613000,0,47.3992576,8.5455943,488.57800000000003,488.57800000000003,1777226218613000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.04,0.03,-1.56,2.443461,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226219601000,0,47.3992575,8.545594399999999,490.706,490.706,1777226219601000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,0.0,-2.29,2.7639031,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226220641000,0,47.3992575,8.545594,491.92,491.92,1777226220641000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.01,-0.03,0.21,4.055446,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226221629000,0,47.3992576,8.5455937,490.994,490.994,1777226221629000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.01,-0.02,1.41,4.055446,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226222617000,0,47.3992578,8.5455936,489.475,489.475,1777226222617000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,1.56,0.20943952,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226223605000,0,47.399257899999995,8.5455936,488.011,488.011,1777226223605000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.6354473,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226224645000,0,47.3992578,8.5455939,488.00800000000004,488.00800000000004,1777226224645000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226225633000,0,47.399257899999995,8.545593799999999,488.004,488.004,1777226225633000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226226621000,0,47.3992578,8.5455937,488.0,488.0,1777226226621000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226227609000,0,47.3992578,8.5455939,488.009,488.009,1777226227609000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226228597000,0,47.3992578,8.545593799999999,488.017,488.017,1777226228597000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
