timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
1777226215105000,1777226215105000,1310988,1310988,8.382047e-06,4.360796e-05,-1.4726922e-05,-0.0013168112,-0.0001244978,-0.039240967,4000,4000,0,0,0,1
1777226215605000,1777226215605000,1310988,1310988,8.721152e-05,4.1477593e-05,1.6165872e-05,-0.0010678141,-0.00013886302,-0.039015908,4000,4000,0,0,0,1
1777226216105000,1777226216105000,1310988,1310988,1.6904114e-05,-6.4594187e-06,4.386262e-05,-0.001221043,-0.00014365141,-0.039293647,4000,4000,0,0,0,1
1777226216605000,1777226216605000,1310988,1310988,-1.3988527e-05,-1.1785711e-05,-4.5619654e-05,-0.0011971011,6.8546907e-10,-0.039274484,4000,4000,0,0,0,1
1777226217105000,1777226217105000,1310988,1310988,-2.6771668e-05,-2.1984465e-06,3.3825647e-06,-0.0013407532,0.00011492237,-0.039293647,4000,4000,0,0,0,1
1777226217605000,1777226217605000,1310988,1310988,0.00017882565,0.0009341688,3.214619e-05,0.00018674775,-1.4364474e-05,-0.04223372,4000,4000,0,0,0,1
1777226218105000,1777226218105000,1310988,1310988,-7.364314e-05,-0.00013535662,-2.0053303e-05,-0.00010534488,3.3519667e-05,-0.047984596,4000,4000,0,0,0,1
1777226218605000,1777226218605000,1310988,1310988,2.3295766e-05,-8.9550085e-05,-3.390185e-05,-0.00017717094,-9.575964e-06,-0.04831978,4000,4000,0,0,0,1
1777226219105000,1777226219105000,1310988,1310988,-1.29233385e-05,9.519411e-06,-2.218377e-05,-1.4365211e-05,3.8307917e-05,-0.039375048,4000,4000,0,0,0,1
1777226219605000,1777226219605000,1310988,1310988,2.223037e-05,4.680372e-05,-3.496707e-05,-7.6614466e-05,0.00017717147,-0.030473404,4000,4000,0,0,0,1
1777226220105000,1777226220105000,1310988,1310988,2.9687326e-05,-2.3503813e-05,1.7230881e-05,7.6614466e-05,0.00012449897,-0.02729869,4000,4000,0,0,0,1
1777226220605000,1777226220605000,1310988,1310988,4.3535838e-05,7.13048e-05,3.1079373e-05,1.9153616e-05,3.8307793e-05,-0.031996116,4000,4000,0,0,0,1
1777226221105000,1777226221105000,1310988,1310988,7.316821e-06,-2.989538e-05,2.149192e-05,0.00012449849,3.351945e-05,-0.035472494,4000,4000,0,0,0,1
1777226221605000,1777226221605000,1310988,1310988,-8.662146e-06,-2.9895324e-05,3.3825088e-06,4.788403e-06,-7.1825394e-05,-0.037885856,4000,4000,0,0,0,1
1777226222105000,1777226222105000,1310988,1310988,1.051256e-05,-1.3916362e-05,-1.6857492e-05,-1.43652105e-05,9.098036e-05,-0.03896324,4000,4000,0,0,0,1
1777226222605000,1777226222605000,1310988,1310988,-1.9314746e-05,-1.1785842e-05,-8.335496e-06,-2.3942017e-05,0.00019153682,-0.039461236,4000,4000,0,0,0,1
1777226223105000,1777226223105000,1310988,1310988,-1.8249591e-05,-9.655366e-06,3.4275155e-05,8.619127e-05,-4.7883346e-05,-0.03953306,4000,4000,0,0,0,1
1777226223605000,1777226223605000,1310988,1310988,-4.701169e-05,2.7628976e-05,6.5783393e-06,-0.0001436521,-4.3094948e-05,-0.039561797,4000,4000,0,0,0,1
1777226224105000,1777226224105000,1310988,1310988,9.2529973e-07,-1.8177358e-05,-2.5379644e-05,0.0,-6.703698e-05,-0.039221816,4000,4000,0,0,0,1
1777226224605000,1777226224605000,1310988,1310988,2.755683e-05,-3.263661e-06,7.6435845e-06,-0.00011013329,-9.576123e-06,-0.039217032,4000,4000,0,0,0,1
1777226225105000,1777226225105000,1310988,1310988,1.1577862e-05,-1.1331601e-06,1.1904644e-05,0.000100556485,-0.00011013261,-0.039039854,4000,4000,0,0,0,1
1777226225605000,1777226225605000,1310988,1310988,2.8621964e-05,-5.013545e-05,6.410257e-05,7.6614466e-05,-0.00016759346,-0.03907816,4000,4000,0,0,0,1
1777226226105000,1777226226105000,1310988,1310988,1.2643079e-05,-7.5247344e-06,-1.36617355e-05,0.00012928691,5.2673124e-05,-0.039288856,4000,4000,0,0,0,1
1777226226605000,1777226226605000,1310988,1310988,-1.9314786e-05,-7.5248126e-06,-6.2048866e-06,0.00024899698,-8.619059e-05,-0.039418142,4000,4000,0,0,0,1
1777226227105000,1777226227105000,1310988,1310988,-1.1857938e-05,2.230271e-05,-1.0465838e-05,-6.703766e-05,-0.000110132605,-0.039308008,4000,4000,0,0,0,1
1777226227605000,1777226227605000,1310988,1310988,-2.4641151e-05,-1.3916304e-05,-2.0053298e-05,1.9153616e-05,0.00018196004,-0.039217032,4000,4000,0,0,0,1
1777226228105000,1777226228105000,1310988,1310988,3.2883137e-05,-8.590094e-06,-5.1395386e-06,5.7460842e-05,6.224993e-05,-0.039269697,4000,4000,0,0,0,1
1777226228605000,1777226228605000,1310988,1310988,8.382082e-06,8.454204e-06,8.708848e-06,2.3942017e-05,-7.182537e-05,-0.039121255,4000,4000,0,0,0,1
1777226229105000,1777226229105000,1310988,1310988,3.0556773e-06,-2.1373187e-05,-9.400658e-06,4.3095635e-05,-5.267176e-05,-0.039073378,4000,4000,0,0,0,1
