timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
1777226214745000,-0.0013666075,0.009037771,-0.0015512067,4000,0,-0.28969842,0.020350888,-9.797075,4000,0,0,0,1
1777226214749000,-3.500824e-05,0.0077061933,0.00057931413,4000,0,-0.29209268,0.017956685,-9.767147,4000,0,0,0,1
1777226214753000,0.0007639484,0.0053093475,0.005905639,4000,0,-0.30406368,0.028730592,-9.795877,4000,0,0,0,1
1777226214757000,0.0007639475,0.0018472367,0.009634067,4000,0,-0.2801216,0.053869717,-9.803061,4000,0,0,0,1
1777226214761000,0.00076393905,-1.697643e-05,0.0075035365,4000,0,-0.25737667,0.06464362,-9.763554,4000,0,0,0,1
1777226214765000,-0.0021655457,0.0013145977,0.0035087948,4000,0,-0.27174193,0.0407016,-9.78989,4000,0,0,0,1
1777226214769000,-0.005095023,-0.00028330457,-0.006078583,4000,0,-0.29568398,0.022745091,-9.827002,4000,0,0,0,1
1777226214773000,-0.0013665955,-0.0010822656,-0.014600702,4000,0,-0.29209268,0.0143653825,-9.818621,4000,0,0,0,1
1777226214777000,0.0036934407,0.00504301,-0.006611221,4000,0,-0.29089552,0.019153787,-9.8281975,4000,0,0,0,1
1777226214781000,0.0010302874,0.0095703965,0.008568809,4000,0,-0.30526078,0.038307402,-9.848549,4000,0,0,0,1
1777226214785000,-0.0008339652,0.011700928,0.0093677575,4000,0,-0.3363854,0.043095805,-9.8198185,4000,0,0,0,1
1777226214789000,-0.004828753,0.012233549,-0.0026164614,4000,0,-0.37588972,0.021547988,-9.76954,4000,0,0,0,1
1777226214793000,-0.008290825,0.010901986,-0.0050133048,4000,0,-0.35075057,-0.0011969307,-9.762358,4000,0,0,0,1
1777226214797000,-0.0037634312,0.010369353,-0.002350175,4000,0,-0.3184288,-0.02513895,-9.787498,4000,0,0,0,1
1777226214801000,-0.003230812,0.0061082942,-0.002616472,4000,0,-0.3303999,-0.035912856,-9.799467,4000,0,0,0,1
1777226214805000,-0.0011002818,-0.00028329255,-0.0010185755,4000,0,-0.32680857,0.014365382,-9.805455,4000,0,0,0,1
1777226214809000,0.0036934123,-0.0010822453,-0.004214373,4000,0,-0.30286658,0.038307402,-9.827002,4000,0,0,0,1
1777226214813000,0.0036934186,0.0018472422,-0.009807009,4000,0,-0.27174193,0.017956685,-9.8198185,4000,0,0,0,1
