timestamp,unallocated_torque[0],unallocated_torque[1],unallocated_torque[2],unallocated_thrust[0],unallocated_thrust[1],unallocated_thrust[2],handled_motor_failure_mask,motor_stop_mask,torque_setpoint_achieved,thrust_setpoint_achieved,actuator_saturation[0],actuator_saturation[1],actuator_saturation[2],actuator_saturation[3],actuator_saturation[4],actuator_saturation[5],actuator_saturation[6],actuator_saturation[7],actuator_saturation[8],actuator_saturation[9],actuator_saturation[10],actuator_saturation[11],actuator_saturation[12],actuator_saturation[13],actuator_saturation[14],actuator_saturation[15]
1777226216941000,-1.8626451e-09,9.313226e-09,1.3387762e-09,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226217141000,7.450581e-09,5.5879354e-09,-5.2386895e-10,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226217341000,-8.381903e-09,3.7252903e-09,-4.598405e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226217541000,-2.0489097e-08,1.6763806e-08,1.1641532e-10,0.0,0.0,-5.9604645e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226217741000,6.170012e-08,-3.632158e-08,-1.5395926e-08,0.0,0.0,-5.9604645e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226217941000,-1.7695129e-08,5.47152e-09,1.2922101e-08,0.0,0.0,-5.9604645e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226218141000,9.313226e-10,-2.7706847e-08,1.9208528e-08,0.0,0.0,-5.9604645e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226218341000,2.4447218e-09,1.5555997e-08,-1.1117663e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226218541000,-1.3969839e-08,-3.6670826e-08,-2.537854e-08,0.0,0.0,-5.9604645e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226218741000,3.1723175e-08,-3.0209776e-08,-4.26553e-09,0.0,0.0,-5.9604645e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226218941000,1.5599653e-08,-4.947651e-09,-9.95351e-09,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226219141000,2.6309863e-08,-1.6298145e-08,1.4042598e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226219341000,1.6530976e-08,-6.9849193e-10,1.2663804e-08,0.0,0.0,-5.9604645e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226219541000,8.818461e-09,-1.5232217e-08,6.1118044e-10,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226219741000,-6.9849193e-09,-1.3591489e-08,-6.664777e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226219941000,1.0768417e-08,-5.4205884e-09,1.0477379e-09,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226220141000,4.9592927e-08,2.6775524e-09,-8.564257e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226220341000,1.618173e-08,-1.4901161e-08,1.1160182e-08,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226220541000,1.3969839e-09,4.4237822e-09,-1.6443664e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226220741000,-5.7043508e-09,-3.4197e-09,-1.3164936e-08,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226220941000,-2.3283064e-10,2.5727786e-08,-3.2014214e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226221141000,6.519258e-09,-9.313226e-09,-2.05182e-08,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226221341000,-1.9557774e-08,-1.7229468e-08,3.5375706e-08,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226221541000,-1.754961e-08,6.0535967e-09,2.7648639e-08,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226221741000,2.2118911e-09,2.0954758e-09,-1.5541445e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226221941000,-2.712477e-08,-1.4319085e-08,1.7578714e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226222141000,2.3283064e-09,-1.1641532e-09,-7.392373e-09,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226222341000,-2.9336661e-08,9.778887e-09,2.089837e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226222541000,-5.0815288e-08,-1.3969839e-09,-1.2805685e-09,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226222741000,-6.9849193e-10,4.7148205e-09,-2.2992026e-09,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226222941000,1.3038516e-08,-4.1909516e-09,2.9394869e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226223141000,2.0430889e-08,1.4551915e-08,-1.3038516e-08,0.0,0.0,2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226223341000,-1.5133992e-09,-1.1175871e-08,-1.891749e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226223541000,9.546056e-09,1.44355e-08,-1.7898856e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226223741000,-1.2398232e-08,4.8457878e-09,-3.608875e-09,0.0,0.0,2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226223941000,1.8626451e-09,-9.313226e-10,-1.1903467e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226224141000,6.9849193e-10,1.3969839e-09,3.783498e-10,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226224341000,2.7008355e-08,1.5017577e-08,-7.82893e-09,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226224541000,1.3504177e-08,-1.2834789e-08,-6.6356733e-09,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226224741000,2.4447218e-09,1.1641532e-08,-1.3242243e-08,0.0,0.0,-2.9802322e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226224941000,-1.0244548e-08,-3.259629e-09,1.0884833e-08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226225141000,-1.9092113e-08,4.307367e-09,4.598405e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226225341000,2.8871e-08,8.381903e-09,5.8789738e-09,0.0,0.0,-1.4901161e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226225541000,-9.313226e-10,-1.3969839e-09,-8.818461e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226225741000,-9.313226e-09,1.8626451e-09,-9.778887e-09,0.0,0.0,-1.4901161e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226225941000,5.5879354e-09,1.3969839e-09,-4.5765773e-09,0.0,0.0,-1.4901161e-08,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226226141000,-2.7939677e-09,-2.3283064e-10,7.2759576e-10,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226226341000,-4.656613e-10,3.259629e-09,-2.5465852e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226226541000,1.3969839e-09,-1.3969839e-09,3.0559022e-09,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226226741000,0.009927434,0.0076478845,-4.660248e-05,0.0,0.0,1.1641532e-10,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1777226226941000,0.0093518505,0.0053989477,0.000515236,0.0,0.0,3.4924597e-10,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1777226227141000,0.006250363,0.0053600264,0.00032328235,0.0,0.0,-2.3283064e-10,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1777226227341000,0.008194242,0.0021560327,0.00049135415,0.0,0.0,-1.1641532e-10,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1777226227541000,0.009294094,0.0052138544,1.6595415e-05,0.0,0.0,1.1641532e-10,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1777226227741000,0.0084750345,0.0033635502,0.00043596182,0.0,0.0,1.1641532e-10,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1777226227941000,0.010168892,0.007610938,0.000105407256,0.0,0.0,1.1641532e-10,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1777226228141000,0.010278497,0.008738661,9.772185e-05,0.0,0.0,1.1641532e-10,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1777226228341000,0.009560528,0.0056756884,0.0004739155,0.0,0.0,-1.1641532e-10,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1777226228541000,0.00597802,0.005067108,0.0007792135,0.0,0.0,-1.1641532e-10,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1777226228741000,-0.0004150779,-7.2759576e-11,0.00017635344,0.0,0.0,0.0,0,0,1,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226228941000,-0.0018568025,0.00023555127,-0.00031498124,0.0,0.0,-1.1641532e-10,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1777226229141000,0.0009634629,-0.00012862124,0.00020044154,0.0,0.0,-1.1641532e-10,0,0,1,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226229341000,-0.003909238,-0.0020399347,0.00046847976,0.0,0.0,0.0,0,0,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1777226229541000,-0.0020178373,0.0020507658,-9.359009e-05,0.0,0.0,1.1641532e-10,0,0,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
