timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ
1777226214745000,0.0,0.0,0.0
1777226214749000,0.0,0.0,0.0
1777226214941000,0.0,0.0,0.0
1777226215145000,0.0,0.0,0.0
1777226215345000,0.0,0.0,0.0
1777226215545000,0.0,0.0,0.0
1777226215745000,0.0,0.0,0.0
1777226215945000,0.0,0.0,0.0
1777226216145000,0.0,0.0,0.0
1777226216345000,0.0,0.0,0.0
1777226216545000,0.0,0.0,0.0
1777226216745000,0.0009685368,0.004270516,-5.8217352e-05
1777226216945000,0.0020338707,0.008617548,-9.891131e-05
1777226217145000,0.0030918478,0.012837986,-9.45315e-05
1777226217345000,0.0039292704,0.017223237,-0.00014776722
1777226217545000,0.0046727094,0.02036079,-0.00015956056
1777226217745000,0.0033208665,0.014856054,-0.00017802755
1777226217945000,0.0022498907,0.010484015,-0.00017242908
1777226218145000,0.0016968291,0.007849937,-9.273499e-05
1777226218345000,0.0013245947,0.0061284523,-5.9184516e-05
1777226218545000,0.0010711245,0.0047873044,-6.175682e-05
1777226218745000,0.0008855814,0.003744502,-6.5766224e-05
1777226218945000,0.00071457296,0.00288252,-9.3732735e-05
1777226219145000,0.0005693318,0.0022467198,-8.135307e-05
1777226219345000,0.00044680038,0.0017692323,-7.517461e-05
1777226219545000,0.00040098393,0.0013462915,-9.374643e-05
1777226219745000,0.00025156955,0.0009125222,-4.8851893e-05
1777226219945000,0.00017252802,0.00075839943,-6.191333e-05
1777226220145000,0.00013897428,0.00061725714,-4.1518804e-05
1777226220345000,0.00017479961,0.0004970302,-2.2778688e-05
1777226220545000,7.819135e-05,0.00037566182,-1.7827968e-05
1777226220745000,4.2282343e-05,0.00022343463,-2.2757215e-05
1777226220945000,-8.939931e-06,0.0001791775,2.2510256e-05
1777226221145000,1.1048667e-05,0.00012475811,4.563312e-05
1777226221345000,1.4178881e-06,5.1637646e-05,4.082239e-05
1777226221545000,-3.3408163e-05,8.635076e-05,-1.0833192e-05
1777226221745000,6.8998943e-06,4.764642e-05,-4.8351372e-05
1777226221941000,1.3754977e-05,4.5235924e-05,-4.173649e-05
1777226222145000,-2.267937e-05,6.3614602e-06,2.5272955e-06
1777226222345000,-0.000103936516,4.8487233e-05,-8.953537e-06
1777226222545000,-6.155754e-05,3.8108712e-05,3.7177451e-06
1777226222745000,-4.7943817e-05,8.248303e-05,6.6995144e-06
1777226222945000,-7.679051e-05,5.753256e-05,3.1898144e-05
1777226223145000,-2.251078e-05,2.6730555e-05,-3.9099217e-05
1777226223345000,-1.01972855e-05,-1.247863e-05,3.1785362e-08
1777226223545000,-3.0800486e-05,3.0658826e-05,1.3481639e-05
1777226223745000,-7.5699636e-06,5.7055586e-05,2.0218833e-05
1777226223945000,1.3843053e-05,-8.953252e-06,-9.238071e-06
1777226224145000,0.0001519829,0.00018163696,-3.0878655e-05
1777226224345000,0.00045759953,0.00042749272,-3.824927e-05
1777226224545000,0.0011119817,0.00072041014,4.636574e-05
1777226224745000,0.0019117326,0.0012561558,7.887151e-05
1777226224945000,0.0029416196,0.0018434052,0.00010448657
1777226225145000,0.0040142,0.0024705925,0.00011242888
1777226225345000,0.00531739,0.0033031667,0.00015581687
1777226225545000,0.0069226446,0.004408706,0.00014959395
1777226225745000,0.008587749,0.0057304865,0.00013193948
1777226225945000,0.009866298,0.006701231,0.00010873157
1777226226145000,0.009893991,0.006727469,0.00013685419
1777226226345000,0.009921848,0.0067736832,0.00015341194
1777226226545000,0.009921848,0.0067736832,0.00015341194
1777226226745000,0.009921848,0.0067736832,0.00015341194
1777226226945000,0.009921848,0.0067736832,0.00015341194
1777226227145000,0.009921848,0.0067736832,0.00015341194
1777226227345000,0.009921848,0.0067736832,0.00015341194
1777226227545000,0.009921848,0.0067736832,0.00015341194
1777226227745000,0.009921848,0.0067736832,0.00015341194
1777226227945000,0.009921848,0.0067736832,0.00015341194
1777226228145000,0.009921848,0.0067736832,0.00015341194
1777226228345000,0.009921848,0.0067736832,0.00015341194
1777226228545000,0.009921848,0.0067736832,0.00015341194
1777226228745000,0.0,0.0,0.0
1777226228945000,0.0,0.0,0.0
1777226229145000,0.0,0.0,0.0
1777226229345000,0.0,0.0,0.0
1777226229545000,0.0,0.0,0.0
