timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
1777226730204000,1777226730204000,0.0070707058,-0.033203833,-9.8004465
1777226730208000,1777226730208000,0.0022010063,-0.04299541,-9.804144
1777226730256000,1777226730256000,0.01278326,-0.0029335243,-9.794638
1777226730304000,1777226730304000,0.017309334,0.020780332,-9.795578
1777226730356000,1777226730356000,0.004549233,0.023568477,-9.815565
1777226730404000,1777226730404000,0.022156497,-0.008235687,-9.786751
1777226730456000,1777226730456000,0.007837711,0.00864996,-9.776907
1777226730504000,1777226730504000,0.018408353,-0.041807335,-9.7696495
1777226730556000,1777226730556000,0.017416347,-0.013850132,-9.79697
1777226730604000,1777226730604000,-0.056112237,0.012073349,-9.775007
1777226730656000,1777226730656000,0.025972016,0.031134129,-9.830692
1777226730704000,1777226730704000,-0.0063811736,0.006913485,-9.81532
1777226730756000,1777226730756000,0.0039628474,0.018008301,-9.783951
1777226730804000,1777226730804000,0.01568473,0.015778463,-9.842041
1777226730856000,1777226730856000,0.024107475,0.0050877808,-9.817117
1777226730904000,1777226730904000,0.006081493,-0.007329493,-9.801798
1777226730956000,1777226730956000,0.021217037,-0.014801157,-9.802274
1777226731004000,1777226731004000,0.030107375,0.005100179,-9.818295
1777226731056000,1777226731056000,0.0064706705,0.033425603,-9.783302
1777226731104000,1777226731104000,-0.014905371,0.005772713,-9.798109
1777226731156000,1777226731156000,0.0023821844,0.010880869,-9.83807
1777226731204000,1777226731204000,-0.006162841,-0.0052796123,-9.798441
1777226731256000,1777226731256000,-0.04151276,-0.023699991,-9.799178
1777226731304000,1777226731304000,-0.010426062,-0.015416017,-9.755623
1777226731356000,1777226731356000,0.010177291,0.032930605,-9.806776
1777226731404000,1777226731404000,0.01113357,0.011918078,-9.809605
1777226731456000,1777226731456000,-0.0017447956,-0.0013972297,-9.810471
1777226731504000,1777226731504000,0.027499765,-0.006982766,-9.817179
1777226731556000,1777226731556000,-0.0016586122,0.02639639,-9.819091
1777226731604000,1777226731604000,-0.05036218,-0.010847887,-9.819759
1777226731656000,1777226731656000,0.014859761,-0.012326701,-9.846004
1777226731704000,1777226731704000,-0.015169704,0.009191774,-9.747774
1777226731756000,1777226731756000,-0.043275744,0.049645327,-9.807307
1777226731804000,1777226731804000,-0.0029363562,-0.014054207,-9.784488
1777226731856000,1777226731856000,0.022767372,0.024769448,-9.797188
1777226731904000,1777226731904000,-0.005137071,0.026713945,-9.798604
1777226731956000,1777226731956000,0.0425739,-0.0018625585,-9.79323
1777226732004000,1777226732004000,0.015890256,-0.019499155,-9.81569
1777226732056000,1777226732056000,0.021455746,-0.009669466,-9.775818
1777226732104000,1777226732104000,0.001980366,-0.01603166,-9.793092
1777226732156000,1777226732156000,0.004845687,0.018229267,-9.801328
1777226732204000,1777226732204000,-0.021597058,0.021416033,-9.834289
1777226732256000,1777226732256000,0.016246615,-0.025851572,-9.807737
1777226732304000,1777226732304000,0.014302513,-0.052548844,-9.765751
1777226732356000,1777226732356000,-0.03276614,0.012864685,-9.794388
1777226732404000,1777226732404000,0.03101766,0.014341029,-9.815022
1777226732456000,1777226732456000,0.0044482304,-0.010093916,-9.813553
1777226732504000,1777226732504000,-0.027886841,0.027492005,-9.781159
1777226732556000,1777226732556000,-0.002710787,-0.016023442,-9.796009
1777226732604000,1777226732604000,-0.0020037778,0.016338438,-9.805105
1777226732656000,1777226732656000,0.06090159,0.004532478,-9.813543
1777226732704000,1777226732704000,-0.027377091,0.021752499,-9.80542
1777226732756000,1777226732756000,-0.02878167,-0.023453886,-9.822905
1777226732804000,1777226732804000,0.011758562,0.028754368,-9.816288
