timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,hdg_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_height,pre_flt_fail_innov_pos_horiz,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
1777226730196000,1777226730040000,2208217169920,0.0007278949,0.00257213,0.0018269026,0,0.017807536,5.0000024,nan,nan,nan,nan,nan,nan,nan,0.004,1310988,1310988,6620172,197388,nan,nan,nan,nan,0,128,2,1,2,1,0,1,0,0,0,0,0,0,0
1777226730204000,1777226730048000,2208217169920,0.00078043545,0.002584533,0.0018059454,0,0.019004928,5.0000024,nan,nan,nan,nan,nan,nan,nan,0.004,1310988,1310988,6620172,197388,nan,nan,nan,nan,0,128,2,1,2,1,0,1,0,0,0,0,0,0,0
1777226730212000,1777226730056000,2208217169920,0.00081287033,0.002511015,0.0017730036,0,0.020391265,5.0000024,nan,nan,nan,nan,nan,nan,nan,0.004,1310988,1310988,6620172,197388,nan,nan,nan,nan,0,128,2,1,2,1,0,1,0,0,0,0,0,0,0
1777226730232000,1777226730064000,2208217169920,0.0008455353,0.0024417453,0.0017395936,0,0.021940673,5.0000024,nan,nan,nan,nan,nan,nan,nan,0.004,1310988,1310988,6620172,197388,nan,nan,nan,nan,0,128,2,1,2,1,0,1,0,0,0,0,0,0,0
1777226730240000,1777226730072000,2208217169920,0.0022719456,0.0060721883,0.0019763517,0,0.014154313,5.0000024,nan,nan,nan,nan,nan,nan,nan,0.004,1310988,1310988,6620172,197388,nan,nan,nan,nan,0,128,2,1,2,1,0,1,0,0,0,0,0,0,0
1777226730244000,1777226730080000,2225397039105,0.0022896633,0.0060370127,0.0019667377,0,0.014154393,5.0000024,nan,nan,nan,nan,nan,nan,nan,0.004,1310988,1310988,6620172,197388,nan,nan,nan,nan,0,129,2,1,2,1,0,1,0,0,0,0,0,0,0
1777226730260000,1777226730096000,2225397039105,0.002329832,0.0059712264,0.0019487004,0,0.0141547695,5.0000024,nan,nan,nan,nan,nan,nan,nan,0.004,1310988,1310988,6620172,197388,nan,nan,nan,nan,0,129,2,1,2,1,0,1,0,0,0,0,0,0,0
1777226730268000,1777226730104000,2225397039105,0.0023494603,0.005941258,0.0019404324,0,0.014155236,5.0000024,nan,nan,nan,nan,nan,nan,nan,0.004,1310988,1310988,6620172,197388,nan,nan,nan,nan,0,129,2,1,2,1,0,1,0,0,0,0,0,0,0
1777226730276000,1777226730112000,2225397039105,0.002369666,0.005912686,0.0019324381,0,0.014156017,5.0000024,nan,nan,nan,nan,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.838863,nan,0.483405,nan,0,129,2,1,2,1,0,1,0,0,0,0,0,0,0
1777226730284000,1777226730120000,2225397039105,0.0023906848,0.0058842693,0.0019252336,0,0.014157218,5.0000024,nan,nan,nan,nan,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.838863,nan,0.483405,nan,0,129,2,1,2,1,0,1,0,0,0,0,0,0,0
