timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
1777226731100000,1777226731100000,1310988,-0.0023942017,0.04070143,-9.76116,0.0,0,0,0,0,1
1777226732100000,1777226732100000,1310988,-0.021547815,-0.04070143,-9.809045,0.0,0,0,0,0,1
1777226733100000,1777226733100000,1310988,0.016759412,0.01436521,-9.80665,0.0,0,0,0,0,1
1777226734100000,1777226734100000,1310988,-0.035913024,0.02633622,-9.763555,0.0,0,0,0,0,1
1777226735100000,1777226735100000,1310988,-0.019153614,0.031124622,-9.856929,0.0,0,0,0,0,1
1777226736100000,1777226736100000,1310988,0.011971008,-0.009576807,-9.849746,0.0,0,0,0,0,1
1777226737100000,1777226737100000,1310988,-0.0047884034,-0.06703765,-9.775525,0.0,0,0,0,0,1
1777226738100000,1777226738100000,1310988,0.0047884034,-0.02873042,-9.859323,0.0,0,0,0,0,1
1777226739100000,1777226739100000,1310988,0.007182605,-0.0047884034,-9.809045,0.0,0,0,0,0,1
1777226740100000,1777226740100000,1310988,0.01436521,0.023942016,-9.809045,0.0,0,0,0,0,1
1777226741100000,1777226741100000,1310988,-0.016759412,-0.035913024,-9.7803135,0.0,0,0,0,0,1
1777226742100000,1777226742100000,1310988,0.059855044,0.038307227,-9.76116,0.0,0,0,0,0,1
1777226743100000,1777226743100000,1310988,0.06943185,-0.047884032,-9.835381,0.0,0,0,0,0,1
1777226744100000,1777226744100000,1310988,0.011971008,0.009576807,-9.837775,0.0,0,0,0,0,1
1777226745100000,1777226745100000,1310988,0.023942016,0.0,-9.794679,0.0,0,0,0,0,1
1777226746100000,1777226746100000,1310988,0.0023942017,0.023942016,-9.768343,0.0,0,0,0,0,1
1777226747100000,1777226747100000,1310988,-0.01436521,-0.0047884034,-9.787497,0.0,0,0,0,0,1
1777226748100000,1777226748100000,1310988,0.016759412,-0.0047884034,-9.832987,0.0,0,0,0,0,1
1777226749100000,1777226749100000,1310988,-0.016759412,0.019153614,-9.782708,0.0,0,0,0,0,1
1777226750100000,1777226750100000,1310988,0.009576807,-0.023942016,-10.000581,0.0,0,0,0,0,1
1777226751100000,1777226751100000,1310988,0.019153614,0.0047884034,-10.623073,0.0,0,0,0,0,1
1777226752100000,1777226752100000,1310988,0.04070143,-0.021547815,-9.928755,0.0,0,0,0,0,1
1777226753100000,1777226753100000,1310988,0.021547815,-0.045489833,-9.844957,0.0,0,0,0,0,1
1777226754100000,1777226754100000,1310988,0.0047884034,-0.050278235,-9.840169,0.0,0,0,0,0,1
1777226755100000,1777226755100000,1310988,-0.06703765,-0.05746084,-9.794679,0.0,0,0,0,0,1
1777226756100000,1777226756100000,1310988,-0.05746084,-0.011971008,-9.821015,0.0,0,0,0,0,1
1777226757100000,1777226757100000,1310988,0.019153614,-0.031124622,-9.818622,0.0,0,0,0,0,1
1777226758100000,1777226758100000,1310988,0.011971008,0.062249243,-10.261548,0.0,0,0,0,0,1
1777226759100000,1777226759100000,1310988,-0.059855044,-0.011971008,-8.207323,0.0,0,0,0,0,1
1777226760100000,1777226760100000,1310988,-0.062249243,0.016759412,-9.399636,0.0,0,0,0,0,1
1777226761100000,1777226761100000,1310988,-0.01436521,0.016759412,-9.572019,0.0,0,0,0,0,1
1777226762100000,1777226762100000,1310988,-0.011971008,-0.019153614,-9.734824,0.0,0,0,0,0,1
1777226763100000,1777226763100000,1310988,-0.1364695,0.01436521,-10.077195,0.0,0,0,0,0,1
1777226764100000,1777226764100000,1310988,-0.34476504,0.02873042,-10.0029745,0.0,0,0,0,0,1
1777226765100000,1777226765100000,1310988,-0.39264908,-0.007182605,-9.91439,0.0,0,0,0,0,1
1777226766100000,1777226766100000,1310988,-0.39983168,-0.04070143,-9.799467,0.0,0,0,0,0,1
1777226767100000,1777226767100000,1310988,-0.29688102,0.06703765,-9.7563715,0.0,0,0,0,0,1
1777226768100000,1777226768100000,1310988,-0.31364042,0.059855044,-9.832987,0.0,0,0,0,0,1
1777226769100000,1777226769100000,1310988,-0.24660277,-0.023942016,-9.763555,0.0,0,0,0,0,1
1777226770100000,1777226770100000,1310988,-0.4285621,-0.05746084,-9.785102,0.0,0,0,0,0,1
1777226771100000,1777226771100000,1310988,-0.35194764,-0.05267244,-9.85214,0.0,0,0,0,0,1
1777226772100000,1777226772100000,1310988,-0.36152446,-0.0047884034,-9.78989,0.0,0,0,0,0,1
1777226773100000,1777226773100000,1310988,-0.39025488,0.011971008,-9.763555,0.0,0,0,0,0,1
1777226774100000,1777226774100000,1310988,-0.29688102,0.009576807,-9.785102,0.0,0,0,0,0,1
1777226775100000,1777226775100000,1310988,-0.4237737,0.01436521,-9.77792,0.0,0,0,0,0,1
1777226776100000,1777226776100000,1310988,-0.3184288,0.035913024,-9.876082,0.0,0,0,0,0,1
1777226777100000,1777226777100000,1310988,-0.38067806,-0.062249243,-9.758766,0.0,0,0,0,0,1
1777226778100000,1777226778100000,1310988,-0.19871874,0.0023942017,-8.937555,0.0,0,0,0,0,1
1777226779100000,1777226779100000,1310988,-0.055066638,0.04070143,-10.149021,0.0,0,0,0,0,1
1777226780100000,1777226780100000,1310988,-0.019153614,0.02633622,-10.620679,0.0,0,0,0,0,1
1777226781100000,1777226781100000,1310988,-0.011971008,-0.007182605,-10.307038,0.0,0,0,0,0,1
1777226782100000,1777226782100000,1310988,-0.02633622,0.009576807,-10.261548,0.0,0,0,0,0,1
1777226783100000,1777226783100000,1310988,-0.12689269,0.019153614,-10.493786,0.0,0,0,0,0,1
1777226784100000,1777226784100000,1310988,-0.4285621,0.0,-9.962274,0.0,0,0,0,0,1
1777226785100000,1777226785100000,1310988,-0.32321724,-0.05746084,-9.82341,0.0,0,0,0,0,1
1777226786100000,1777226786100000,1310988,-0.25857377,-0.01436521,-9.866506,0.0,0,0,0,0,1
1777226787100000,1777226787100000,1310988,-0.30645782,-0.016759412,-9.742006,0.0,0,0,0,0,1
1777226788100000,1777226788100000,1310988,-0.32321724,-0.01436521,-9.8042555,0.0,0,0,0,0,1
1777226789100000,1777226789100000,1310988,-0.3878607,-0.10534488,-9.792285,0.0,0,0,0,0,1
1777226790100000,1777226790100000,1310988,-0.29688102,0.079008654,-9.82341,0.0,0,0,0,0,1
1777226791100000,1777226791100000,1310988,-0.20350714,0.011971008,-9.77792,0.0,0,0,0,0,1
1777226792100000,1777226792100000,1310988,-0.33997664,-0.035913024,-9.837775,0.0,0,0,0,0,1
1777226793100000,1777226793100000,1310988,-0.2825158,0.038307227,-9.837775,0.0,0,0,0,0,1
1777226794100000,1777226794100000,1310988,-0.34237084,0.088585466,-9.847352,0.0,0,0,0,0,1
1777226795100000,1777226795100000,1310988,-0.23463176,-0.019153614,-9.749189,0.0,0,0,0,0,1
1777226796100000,1777226796100000,1310988,-0.30885202,0.090979666,-9.753978,0.0,0,0,0,0,1
1777226797100000,1777226797100000,1310988,-0.29927522,-0.01436521,-9.7803135,0.0,0,0,0,0,1
1777226798100000,1777226798100000,1310988,-0.30406362,0.023942016,-9.775525,0.0,0,0,0,0,1
1777226799100000,1777226799100000,1310988,-0.2657564,0.0047884034,-9.7324295,0.0,0,0,0,0,1
1777226800100000,1777226800100000,1310988,-0.22266077,0.045489833,-9.842564,0.0,0,0,0,0,1
1777226801100000,1777226801100000,1310988,-0.39504328,0.0023942017,-9.799467,0.0,0,0,0,0,1
1777226802100000,1777226802100000,1310988,-0.3878607,-0.04070143,-9.832987,0.0,0,0,0,0,1
1777226803100000,1777226803100000,1310988,-0.33279404,-0.009576807,-9.775525,0.0,0,0,0,0,1
1777226804100000,1777226804100000,1310988,-0.24181437,0.04070143,-9.749189,0.0,0,0,0,0,1
1777226805100000,1777226805100000,1310988,-0.34476504,0.031124622,-9.77792,0.0,0,0,0,0,1
1777226806100000,1777226806100000,1310988,-0.24181437,-0.007182605,-9.746795,0.0,0,0,0,0,1
1777226807100000,1777226807100000,1310988,-0.320823,-0.074220255,-9.758766,0.0,0,0,0,0,1
1777226808100000,1777226808100000,1310988,-0.32561144,-0.088585466,-9.835381,0.0,0,0,0,0,1
1777226809100000,1777226809100000,1310988,-0.33039984,0.033518825,-9.770737,0.0,0,0,0,0,1
1777226810100000,1777226810100000,1310988,-0.2705448,0.047884032,-9.801862,0.0,0,0,0,0,1
1777226811100000,1777226811100000,1310988,-0.33518824,-0.02633622,-9.797073,0.0,0,0,0,0,1
1777226812100000,1777226812100000,1310988,-0.32561144,0.0,-9.794679,0.0,0,0,0,0,1
1777226813100000,1777226813100000,1310988,-0.28491,0.016759412,-9.864111,0.0,0,0,0,0,1
