timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
1777226731072000,1777226731072000,197388,0.2180795,0.011901988,0.43284136,0.0,0
1777226732072000,1777226732072000,197388,0.2126508,0.0110258795,0.42565152,0.0,0
1777226733072000,1777226733072000,197388,0.21351415,0.0074584917,0.42790553,0.0,0
1777226734072000,1777226734072000,197388,0.22472115,0.0003706377,0.42360565,0.0,0
1777226735072000,1777226735072000,197388,0.21203162,0.0059947334,0.43038365,0.0,0
1777226736072000,1777226736072000,197388,0.2096242,0.0065977657,0.43856886,0.0,0
1777226737072000,1777226737072000,197388,0.2065315,0.015545673,0.42928544,0.0,0
1777226738072000,1777226738072000,197388,0.21291567,0.012325573,0.43321314,0.0,0
1777226739072000,1777226739072000,197388,0.20303611,0.012114745,0.42558312,0.0,0
1777226740072000,1777226740072000,197388,0.22540556,0.0051174625,0.4360352,0.0,0
1777226741072000,1777226741072000,197388,0.21838793,0.013800299,0.4274754,0.0,0
1777226742068000,1777226742068000,197388,0.21082617,0.017680246,0.4271762,0.0,0
1777226743068000,1777226743068000,197388,0.21651009,0.018686838,0.43128535,0.0,0
1777226744072000,1777226744072000,197388,0.21732655,0.013005814,0.44277215,0.0,0
1777226745072000,1777226745072000,197388,0.22152245,0.0050291307,0.43296102,0.0,0
1777226746072000,1777226746072000,197388,0.20604815,-0.00094564405,0.42906377,0.0,0
1777226747072000,1777226747072000,197388,0.21138263,0.0015711149,0.43097854,0.0,0
1777226748072000,1777226748072000,197388,0.21266887,0.016326688,0.42081103,0.0,0
1777226749072000,1777226749072000,197388,0.21687278,0.010355895,0.43551528,0.0,0
1777226750072000,1777226750072000,197388,0.21551062,0.012391598,0.4299376,0.0,0
1777226751072000,1777226751072000,197388,0.21654974,0.010826943,0.42340088,0.0,0
1777226752072000,1777226752072000,197388,0.21402943,0.017087072,0.42951557,0.0,0
1777226753072000,1777226753072000,197388,0.21704827,0.0076872604,0.4331933,0.0,0
1777226754072000,1777226754072000,197388,0.21304925,0.013794657,0.4368163,0.0,0
1777226755072000,1777226755072000,197388,0.21700898,0.0074472,0.44238225,0.0,0
1777226756072000,1777226756072000,197388,0.20569903,0.006674476,0.43145198,0.0,0
1777226757072000,1777226757072000,197388,0.21929461,0.00899614,0.4304096,0.0,0
1777226758072000,1777226758072000,197388,0.20582613,0.004900853,0.42415014,0.0,0
1777226759072000,1777226759072000,197388,0.21695335,0.0026700972,0.42260966,0.0,0
1777226760072000,1777226760072000,197388,0.21284342,0.0047285086,0.44058257,0.0,0
1777226761072000,1777226761072000,197388,0.21707657,0.013390081,0.4232507,0.0,0
1777226762072000,1777226762072000,197388,0.24334888,0.008673382,0.4187068,0.0,0
1777226763072000,1777226763072000,197388,0.34215876,0.013107863,0.3307242,0.0,0
1777226764072000,1777226764072000,197388,0.30233538,0.010056151,0.39175138,0.0,0
1777226765072000,1777226765072000,197388,0.20547098,0.019730557,0.428749,0.0,0
1777226766072000,1777226766072000,197388,0.2172952,0.007873387,0.43098998,0.0,0
1777226767068000,1777226767068000,197388,0.225278,0.01677327,0.42184022,0.0,0
1777226768072000,1777226768072000,197388,0.24262168,0.015217731,0.42137375,0.0,0
1777226769072000,1777226769072000,197388,0.22998558,0.00859618,0.42385408,0.0,0
1777226770072000,1777226770072000,197388,0.22347476,0.009096054,0.41873476,0.0,0
1777226771072000,1777226771072000,197388,0.22746147,0.015848132,0.41517183,0.0,0
1777226772068000,1777226772068000,197388,0.23719561,0.016145471,0.41556925,0.0,0
1777226773072000,1777226773072000,197388,0.22917339,0.0053663724,0.41578808,0.0,0
1777226774072000,1777226774072000,197388,0.22999145,0.0068946425,0.42383698,0.0,0
1777226775072000,1777226775072000,197388,0.23753925,0.008362031,0.4292713,0.0,0
1777226776072000,1777226776072000,197388,0.23545727,0.00931026,0.423087,0.0,0
1777226777068000,1777226777068000,197388,0.22946909,0.008129531,0.42729616,0.0,0
1777226778072000,1777226778072000,197388,0.0998539,0.009254247,0.47656187,0.0,0
1777226779072000,1777226779072000,197388,0.09710805,0.01898265,0.4616607,0.0,0
1777226780072000,1777226780072000,197388,0.2000273,0.02146575,0.4361135,0.0,0
1777226781072000,1777226781072000,197388,0.223781,-0.0026590067,0.41592625,0.0,0
1777226782072000,1777226782072000,197388,0.27872556,0.013032627,0.39616174,0.0,0
1777226783072000,1777226783072000,197388,0.34490025,0.008714993,0.3366092,0.0,0
1777226784072000,1777226784072000,197388,0.23546441,0.009232219,0.4227472,0.0,0
1777226785072000,1777226785072000,197388,0.20028163,0.0056202356,0.43144622,0.0,0
1777226786072000,1777226786072000,197388,0.2184038,0.011035525,0.4317522,0.0,0
1777226787072000,1777226787072000,197388,0.23171972,0.010154855,0.4207816,0.0,0
1777226788072000,1777226788072000,197388,0.24383102,0.007306982,0.41159543,0.0,0
1777226789068000,1777226789068000,197388,0.2310445,0.020262197,0.42965567,0.0,0
1777226790072000,1777226790072000,197388,0.21885009,0.00949366,0.42540994,0.0,0
1777226791072000,1777226791072000,197388,0.23016664,0.0043253056,0.430312,0.0,0
1777226792072000,1777226792072000,197388,0.23479834,0.013502985,0.41976067,0.0,0
1777226793072000,1777226793072000,197388,0.22993478,0.0064923484,0.42630202,0.0,0
1777226794072000,1777226794072000,197388,0.23053403,0.013924098,0.4288455,0.0,0
1777226795072000,1777226795072000,197388,0.22029777,0.009975592,0.42611727,0.0,0
1777226796072000,1777226796072000,197388,0.23370935,0.016693547,0.4306633,0.0,0
1777226797072000,1777226797072000,197388,0.23002867,0.018559234,0.42075127,0.0,0
1777226798072000,1777226798072000,197388,0.2320429,0.01827554,0.4203573,0.0,0
1777226799072000,1777226799072000,197388,0.22345206,0.0056753326,0.42272982,0.0,0
1777226800072000,1777226800072000,197388,0.22911444,0.007190008,0.41323915,0.0,0
1777226801072000,1777226801072000,197388,0.23150878,0.011176268,0.41807818,0.0,0
1777226802072000,1777226802072000,197388,0.22173552,0.0052702795,0.41966018,0.0,0
1777226803072000,1777226803072000,197388,0.23284952,0.023675557,0.4211724,0.0,0
1777226804072000,1777226804072000,197388,0.23267941,0.014658734,0.4196154,0.0,0
1777226805072000,1777226805072000,197388,0.22124147,0.00047612094,0.42559117,0.0,0
1777226806072000,1777226806072000,197388,0.22755569,0.008239191,0.42420745,0.0,0
1777226807072000,1777226807072000,197388,0.22560917,0.014534638,0.4279996,0.0,0
1777226808072000,1777226808072000,197388,0.22578506,0.008138183,0.4196973,0.0,0
1777226809072000,1777226809072000,197388,0.22804396,0.014357226,0.42218816,0.0,0
1777226810072000,1777226810072000,197388,0.22094634,0.011374232,0.41956988,0.0,0
