timestamp,control_power[0],control_power[1],control_power[2]
1777226758960000,6.229114e-06,5.8235723e-06,6.959797e-08
1777226759460000,4.3696373e-06,8.813043e-06,6.386175e-08
1777226759960000,4.0806085e-06,8.557094e-06,1.5078435e-07
1777226760460000,5.941617e-06,1.128583e-05,2.0639068e-07
1777226760960000,5.0180424e-06,8.714187e-06,6.196818e-08
1777226761460000,6.8859667e-06,1.1134879e-05,1.3452416e-07
1777226761960000,5.6629583e-06,3.1159634e-05,1.1836948e-05
1777226762460000,5.17555e-06,3.5238656e-05,1.3944083e-05
1777226762960000,5.5989867e-06,2.5766396e-05,5.547584e-06
1777226763460000,7.4726486e-06,2.2608048e-05,9.1408435e-07
1777226763960000,4.103595e-06,2.3557477e-05,3.250616e-07
1777226764460000,7.1866907e-06,2.2111917e-05,6.252731e-07
1777226764960000,5.5599444e-06,2.0848242e-05,2.1873316e-07
1777226765460000,7.771403e-06,1.5220821e-05,3.190208e-07
1777226765960000,7.6716315e-06,1.694033e-05,1.937568e-07
1777226766460000,5.286313e-06,2.3381497e-05,2.0176999e-07
1777226766960000,6.4995293e-06,2.3389375e-05,1.3054967e-07
1777226767460000,6.5365416e-06,1.8889701e-05,1.0539207e-07
1777226767960000,9.401484e-06,1.9043546e-05,1.4403497e-07
1777226768460000,4.492981e-06,2.056742e-05,1.04928944e-07
1777226768960000,4.7987205e-06,3.2379834e-05,1.17450206e-07
1777226769460000,6.2028594e-06,2.0548076e-05,1.0252048e-07
1777226769960000,5.347851e-06,1.9713576e-05,1.880232e-07
1777226770460000,5.8414244e-06,1.5853846e-05,7.067914e-08
1777226770960000,5.4685447e-06,2.170198e-05,6.156184e-08
1777226771460000,8.189799e-06,2.2224856e-05,2.348656e-07
1777226771960000,4.5407382e-06,1.9747953e-05,2.5840674e-07
1777226772460000,6.836772e-06,1.1614856e-05,1.2770913e-07
1777226772960000,5.3438334e-06,1.5369882e-05,6.428442e-08
1777226773460000,4.2440497e-06,2.014048e-05,6.214657e-08
1777226773960000,3.9003844e-06,1.8268229e-05,2.7654673e-07
1777226774460000,3.1286504e-06,1.7056433e-05,2.613594e-07
1777226774960000,4.913699e-06,1.77357e-05,1.5924469e-07
1777226775460000,4.8268803e-06,2.2045668e-05,8.3527794e-08
1777226775960000,4.8497736e-06,2.1296368e-05,1.1570378e-07
1777226776460000,4.288704e-06,2.2785516e-05,2.3724345e-08
1777226776960000,5.112369e-06,1.4960197e-05,1.5939112e-07
1777226777460000,6.797145e-06,2.9755753e-05,1.5311977e-07
1777226777960000,7.112557e-06,1.3447032e-05,2.3829085e-07
1777226778460000,5.1940287e-06,2.531753e-05,5.869298e-08
1777226778960000,5.630813e-06,2.5057732e-05,2.0481669e-07
1777226779460000,6.437699e-06,2.4718822e-05,3.4003287e-07
1777226779960000,6.0252787e-06,1.8952465e-05,6.9663095e-08
1777226780460000,5.6232698e-06,1.3001725e-05,3.4386478e-08
1777226780960000,5.492677e-06,1.341466e-05,9.989504e-08
1777226781460000,1.1848202e-05,1.641155e-05,2.0675765e-08
1777226781960000,6.793587e-06,2.753802e-05,1.05281e-07
1777226782460000,4.625632e-06,2.121922e-05,1.053371e-07
1777226782960000,7.5849216e-06,2.500597e-05,3.8091535e-08
1777226783460000,3.418655e-06,2.674755e-05,1.6048541e-07
1777226783960000,6.0143025e-06,3.7330115e-05,3.5577656e-07
1777226784460000,5.8790615e-06,2.5975518e-05,2.2721085e-07
1777226784960000,6.3295374e-06,2.1631135e-05,1.029194e-07
1777226785460000,6.6923158e-06,2.3078843e-05,1.0886129e-07
1777226785960000,5.48791e-06,1.5739153e-05,8.531573e-08
1777226786460000,7.2364587e-06,1.7124008e-05,1.0921538e-07
1777226786960000,4.40176e-06,1.5772124e-05,1.6606282e-07
1777226787460000,4.4568874e-06,1.3360585e-05,8.486464e-08
1777226787960000,6.265147e-06,1.796559e-05,1.143111e-07
1777226788460000,4.096921e-06,1.9618925e-05,1.3579596e-07
1777226788960000,7.1047407e-06,2.2055397e-05,2.5167705e-07
1777226789460000,4.563969e-06,2.025157e-05,1.9165952e-07
1777226789960000,7.096657e-06,2.0449723e-05,2.6476755e-07
1777226790460000,8.466339e-06,1.955975e-05,1.4582827e-07
1777226790960000,7.969341e-06,1.4786375e-05,2.2502569e-07
1777226791460000,4.650749e-06,2.1229951e-05,3.3658236e-07
1777226791960000,7.342805e-06,2.1063857e-05,1.8333074e-07
1777226792460000,6.669308e-06,1.6238035e-05,7.8303444e-08
1777226792960000,4.3743526e-06,1.909163e-05,3.4473096e-08
1777226793460000,5.5326964e-06,2.21819e-05,6.5367296e-08
1777226793960000,9.558226e-06,2.844721e-05,5.2344486e-08
1777226794460000,7.1912577e-06,1.5738055e-05,4.6800196e-08
1777226794960000,5.6372237e-06,1.9625708e-05,1.0049612e-07
1777226795460000,3.511979e-06,2.0297095e-05,6.092537e-08
1777226795960000,6.727217e-06,2.3860244e-05,1.5428797e-07
1777226796460000,4.2214206e-06,1.7541746e-05,3.632298e-07
1777226796960000,5.4099155e-06,2.0638605e-05,5.036352e-07
1777226797460000,8.680557e-06,2.453511e-05,8.733036e-08
1777226797960000,5.351403e-06,2.2251179e-05,1.3181406e-07
1777226798460000,5.1567417e-06,2.7180473e-05,6.431031e-08
1777226798960000,5.839939e-06,1.9476653e-05,1.4637648e-07
1777226799460000,9.5573605e-06,2.0206979e-05,6.8921636e-08
1777226799960000,7.545683e-06,1.7687278e-05,1.4614135e-07
1777226800460000,3.5532635e-06,2.0801246e-05,1.5676378e-07
1777226800960000,5.844306e-06,1.9178144e-05,6.6563175e-08
1777226801460000,3.3435974e-06,2.9109035e-05,9.739825e-08
1777226801960000,5.6012527e-06,2.7310836e-05,4.1201628e-07
1777226802460000,4.7471935e-06,1.9566793e-05,7.535676e-07
1777226802960000,5.0592503e-06,2.3570798e-05,1.6400112e-07
1777226803460000,3.9855895e-06,2.6820386e-05,1.756247e-07
1777226803960000,5.504566e-06,2.4734703e-05,1.965404e-07
1777226804460000,6.7434676e-06,3.357605e-05,2.8558103e-08
1777226804960000,5.104849e-06,2.1284219e-05,1.1405335e-07
1777226805460000,5.7754955e-06,1.9265157e-05,3.199475e-08
1777226805960000,6.7187207e-06,1.6479225e-05,2.7328073e-07
1777226806460000,8.182815e-06,1.6279744e-05,1.7044582e-07
1777226806960000,5.3528775e-06,2.5944735e-05,1.16258946e-07
1777226807460000,3.8070596e-06,2.1975064e-05,1.9042447e-07
1777226807960000,7.1461454e-06,2.1056538e-05,1.2727534e-07
1777226808460000,5.7717803e-06,1.8904666e-05,7.941761e-08
1777226808960000,3.902957e-06,1.4454391e-05,1.4319082e-07
1777226809460000,8.666928e-06,1.8065737e-05,8.666358e-08
1777226809960000,5.936199e-06,3.3038235e-05,7.6637185e-08
1777226810460000,6.2990284e-06,2.4700872e-05,1.12579094e-07
1777226810960000,5.6242325e-06,1.991128e-05,4.8012264e-08
1777226811460000,4.027089e-06,2.0244408e-05,3.8447574e-08
1777226811960000,7.3693072e-06,3.2868546e-05,8.0327524e-08
1777226812460000,9.540466e-06,1.403987e-05,1.0108292e-07
1777226812960000,5.571577e-06,2.7266486e-05,8.221069e-08
1777226813460000,7.1917602e-06,2.522304e-05,1.8329845e-07
1777226813960000,4.113239e-06,1.0802294e-05,1.9288407e-07
1777226814460000,8.18956e-06,1.2263323e-05,5.065484e-08
1777226814960000,5.6540125e-06,1.1192451e-05,9.307987e-08
1777226815460000,5.0459344e-06,1.4014393e-05,1.02441085e-07
1777226815960000,5.0447684e-06,1.3726508e-05,9.360581e-08
1777226816460000,5.296202e-06,1.1455762e-05,2.726184e-07
1777226816960000,4.613916e-06,1.4015569e-05,1.5051356e-07
1777226817460000,4.9125906e-06,6.930086e-06,9.177077e-08
1777226817960000,1.0178374e-05,1.1209452e-05,8.776509e-08
1777226818460000,4.8650386e-06,8.811472e-06,2.6479472e-07
1777226818960000,4.9419446e-06,1.36053195e-05,2.2969806e-07
1777226819460000,7.3507094e-06,8.548004e-06,5.922816e-08
1777226819960000,2.6127504e-06,1.4851936e-05,5.273659e-08
1777226820460000,4.817979e-06,6.689733e-06,2.3120035e-07
1777226820960000,5.406067e-06,7.02318e-06,1.6076574e-07
1777226821460000,7.891063e-06,8.963739e-06,4.3347686e-08
1777226821960000,5.3465897e-06,9.495918e-06,1.8522685e-07
1777226822460000,4.879137e-06,9.084759e-06,9.501877e-08
1777226822960000,3.754278e-06,7.368898e-06,5.2828476e-08
1777226823460000,5.0429476e-06,8.431305e-06,2.1208085e-07
1777226823960000,3.731082e-06,9.48818e-06,2.449594e-07
1777226824460000,5.8250043e-06,8.77956e-06,1.9305313e-07
1777226824960000,4.3319274e-06,7.5236067e-06,4.0084197e-07
1777226825460000,8.004845e-06,5.5307387e-06,8.654709e-08
1777226825960000,3.8667054e-06,6.672458e-06,1.1204532e-07
1777226826460000,6.294645e-06,7.1304216e-06,8.911584e-08
1777226826960000,6.0251814e-06,1.33267895e-05,2.5962288e-07
1777226827460000,5.4827233e-06,1.2715537e-05,1.1011384e-07
1777226827960000,4.684596e-06,6.8975523e-06,4.4864255e-08
1777226828460000,6.5612912e-06,1.0769639e-05,3.0180416e-08
1777226828960000,5.1623047e-06,4.3167074e-06,1.2939078e-07
1777226829460000,6.7329743e-06,8.5748325e-06,6.890569e-08
1777226829960000,5.2811915e-06,1.0543547e-05,5.683275e-08
1777226830460000,7.0907336e-06,7.894327e-06,1.7313862e-07
1777226830960000,6.82451e-06,8.499865e-06,1.12105326e-07
1777226831460000,5.1044e-06,6.287393e-06,7.385779e-08
1777226831960000,6.0315206e-06,1.0179983e-05,1.116993e-07
1777226832460000,3.94499e-06,1.0134756e-05,8.454218e-08
1777226832960000,4.781783e-06,9.091932e-06,1.7374411e-07
1777226833460000,3.504463e-06,3.8850767e-06,2.6101834e-08
1777226833960000,3.8978874e-06,9.8088885e-06,1.9709242e-07
1777226834460000,4.7041162e-06,1.1319698e-05,6.719804e-08
1777226834960000,4.600063e-06,4.37856e-06,6.462412e-08
1777226835460000,4.16029e-06,4.9830865e-06,9.257988e-08
1777226835960000,4.361711e-06,8.775825e-06,2.3561974e-07
1777226836460000,4.9635146e-06,1.1577174e-05,3.9452882e-08
1777226836960000,4.710242e-06,6.9745843e-06,1.1588153e-07
1777226837460000,7.645759e-06,6.7377805e-06,1.400375e-07
1777226837960000,8.517528e-06,1.0850363e-05,1.0303644e-07
1777226838460000,5.776806e-06,8.034795e-06,9.022533e-08
1777226838960000,1.3966368e-05,2.8413677e-05,0.00016530885
1777226839460000,3.9236777e-05,2.5035319e-05,0.0006289914
1777226839960000,1.6168327e-05,2.9266945e-05,0.0002391736
1777226840460000,3.634911e-05,3.98951e-05,0.00033925645
1777226840960000,0.00011115568,1.7005164e-05,0.00067754363
1777226841460000,4.2358668e-05,1.5691874e-05,0.00020941465
1777226841960000,3.0776155e-05,8.989435e-06,0.00022656686
1777226842460000,0.00010750683,1.2221569e-05,0.0010927443
1777226842960000,2.9973506e-05,2.9418143e-05,0.0003042591
1777226843460000,1.2788875e-05,2.0220019e-05,0.00019080391
1777226843960000,2.0542866e-05,1.6900321e-05,0.00036774325
1777226844460000,2.3660801e-05,2.877091e-05,0.0003416518
1777226844960000,1.3438011e-05,2.0490095e-05,0.000117081916
1777226845460000,1.3932035e-05,1.7686845e-05,9.105401e-05
1777226845960000,7.5557173e-06,1.6514308e-05,8.6490845e-06
1777226846460000,6.554511e-06,2.4751811e-05,8.325345e-06
1777226846960000,4.517685e-06,2.22663e-05,2.6366224e-06
1777226847460000,4.847014e-06,1.797297e-05,1.110012e-06
1777226847960000,3.8231756e-06,2.0807185e-05,8.2244924e-07
1777226848460000,5.296009e-06,1.8655765e-05,2.0968238e-07
1777226848960000,7.382113e-06,1.8151504e-05,5.57565e-07
1777226849460000,6.4187084e-06,2.4348063e-05,4.3038273e-07
1777226849960000,5.8857117e-06,1.9582809e-05,1.3171876e-07
1777226850460000,6.8804975e-06,2.3996889e-05,1.8907262e-07
1777226850960000,4.6208215e-06,2.1100755e-05,3.1066614e-07
1777226851460000,4.762697e-06,2.3650979e-05,5.892332e-07
1777226851960000,5.3195104e-06,2.1235413e-05,6.694829e-07
1777226852460000,6.5981067e-06,1.9185574e-05,7.007278e-07
1777226852960000,8.579662e-06,1.5356001e-05,1.5831397e-07
1777226853460000,9.851803e-06,1.8041712e-05,3.0739116e-07
1777226853960000,7.5408375e-06,1.6174932e-05,1.3014355e-07
1777226854460000,8.688281e-06,1.7083627e-05,2.1441531e-07
1777226854960000,6.5438726e-06,1.8358904e-05,2.825427e-07
1777226855460000,7.65973e-06,1.5121702e-05,2.4475798e-07
1777226855960000,4.6011087e-06,1.669931e-05,1.8685851e-07
1777226856460000,8.893781e-06,2.4549137e-05,1.14300946e-07
1777226856960000,5.7778343e-06,2.059564e-05,1.07689175e-07
1777226857460000,6.435863e-06,1.916581e-05,6.74339e-08
1777226857960000,4.9092137e-06,1.7469127e-05,2.719071e-07
1777226858460000,4.3375694e-06,1.6927072e-05,2.3277438e-07
1777226858960000,9.578191e-06,1.2408784e-05,4.043387e-08
1777226859460000,7.3812894e-06,2.134854e-05,1.7737317e-07
1777226859960000,3.8046232e-06,2.2247332e-05,6.951152e-08
1777226860460000,5.595568e-06,2.0581996e-05,1.5434148e-07
1777226860960000,6.768183e-06,1.9073748e-05,1.2972205e-07
1777226861460000,6.6210155e-06,1.8912307e-05,1.4139242e-07
1777226861960000,3.0874678e-06,1.7678225e-05,8.6524295e-08
1777226862460000,5.5989344e-06,2.3068345e-05,1.4716396e-07
1777226862960000,6.4584083e-06,1.8913834e-05,2.3977313e-07
1777226863460000,8.5241e-06,2.0824458e-05,1.734037e-07
1777226863960000,8.517208e-06,2.266618e-05,2.7740904e-07
1777226864460000,5.175569e-06,1.6670692e-05,1.771703e-07
1777226864960000,4.735791e-06,1.6945783e-05,6.0290307e-07
1777226865460000,4.6161294e-06,2.6479414e-05,3.1513872e-07
1777226865960000,8.798165e-06,2.3239823e-05,2.6606102e-07
1777226866460000,5.113522e-06,1.4427616e-05,1.5966124e-07
1777226866960000,6.565252e-06,2.0253716e-05,5.3165644e-07
1777226867460000,3.3744757e-06,1.9795827e-05,8.949542e-07
1777226867960000,5.47551e-06,2.6915977e-05,4.4997626e-07
1777226868460000,6.224107e-06,1.9830819e-05,5.9753165e-07
1777226868960000,5.2602645e-06,1.2735523e-05,2.0128722e-07
1777226869460000,8.1355465e-06,1.661843e-05,5.3679425e-08
1777226869960000,3.5735204e-06,2.0446447e-05,2.35799e-07
1777226870460000,5.52721e-06,1.54417e-05,2.3663517e-07
1777226870960000,5.1482043e-06,1.4506091e-05,1.0243782e-07
1777226871460000,6.3221787e-06,1.415267e-05,9.9341335e-08
1777226871960000,4.899497e-06,2.2447219e-05,1.3762836e-07
1777226872460000,7.0829824e-06,1.4801879e-05,7.9229665e-08
1777226872960000,5.379469e-06,2.1040083e-05,1.4900981e-07
1777226873460000,5.2255355e-06,1.995056e-05,4.8794206e-08
1777226873960000,7.1356103e-06,1.601953e-05,2.1244506e-07
1777226874460000,6.27458e-06,3.1354688e-05,6.450164e-07
1777226874960000,9.8536275e-06,3.4994868e-05,4.334708e-08
1777226875460000,5.4308985e-06,1.7287059e-05,3.744799e-07
1777226875960000,5.0250555e-06,2.6176494e-05,1.404452e-07
1777226876460000,6.8627564e-06,2.005168e-05,3.8074822e-07
1777226876960000,5.6652484e-06,1.8953895e-05,3.9323936e-07
1777226877460000,4.876852e-06,1.5932957e-05,1.249616e-07
1777226877960000,5.982527e-06,1.8243594e-05,2.1419817e-07
1777226878460000,6.072214e-06,1.718282e-05,4.4035872e-07
1777226878960000,1.014505e-05,1.4892044e-05,2.5446388e-07
1777226879460000,6.912211e-06,1.9162106e-05,1.3219162e-07
1777226879960000,5.453294e-06,2.7345586e-05,1.08003526e-07
1777226880460000,4.800473e-06,2.1086253e-05,2.0208614e-07
1777226880960000,6.010136e-06,1.8574963e-05,1.0510572e-07
1777226881460000,6.965084e-06,1.6581116e-05,2.1947449e-07
1777226881960000,5.7967814e-06,1.7303488e-05,4.1143298e-07
1777226882460000,7.096552e-06,1.6978249e-05,2.4455187e-07
1777226882960000,4.7257577e-06,1.7897815e-05,1.2516006e-07
1777226883460000,4.5480106e-06,2.0740834e-05,2.088396e-07
1777226883960000,5.083517e-06,2.0079156e-05,2.2485138e-07
1777226884460000,6.2698123e-06,1.8853236e-05,9.908576e-08
1777226884960000,7.008526e-06,1.5274167e-05,1.2126985e-07
1777226885460000,5.9800554e-06,2.097215e-05,2.8004825e-07
1777226885960000,4.8853444e-06,2.9334939e-05,3.9154634e-07
1777226886460000,5.491872e-06,1.6114174e-05,1.7250677e-07
1777226886960000,4.3977516e-06,9.7999055e-06,2.616339e-07
1777226887460000,3.5099451e-06,1.1258326e-05,2.3775198e-07
1777226887960000,6.6023576e-06,1.1675771e-05,4.808998e-07
1777226888460000,6.743399e-06,1.2700639e-05,1.0596009e-06
1777226888960000,8.113819e-06,1.7123588e-05,6.788797e-05
1777226889460000,4.9951712e-05,1.1438073e-05,0.00069023686
1777226889960000,3.0451283e-05,1.0490017e-05,0.0003833407
1777226890460000,1.6907377e-05,1.0441977e-05,0.00022634029
1777226890960000,2.320773e-05,1.016669e-05,0.00033687163
1777226891460000,2.2007964e-05,7.93371e-06,0.00032600836
1777226891960000,2.305118e-05,9.452849e-06,0.00022778586
1777226892460000,8.690626e-05,8.998534e-06,0.0012711319
1777226892960000,2.3603707e-05,8.070238e-06,0.0003587497
1777226893460000,1.7465656e-05,8.372585e-06,0.00016447195
1777226893960000,2.8014876e-05,5.0336603e-06,0.00035092217
1777226894460000,2.5747006e-05,8.1573935e-06,0.00033937112
1777226894960000,1.4321154e-05,6.455493e-06,0.00013452502
1777226895460000,1.2838698e-05,1.5283282e-05,8.376916e-05
1777226895960000,8.012543e-06,8.3140785e-06,8.936329e-06
1777226896460000,4.2919896e-06,7.113826e-06,8.792406e-06
1777226896960000,6.34465e-06,4.493798e-06,1.7597844e-06
1777226897460000,8.158375e-06,1.17724085e-05,1.814779e-07
1777226897960000,7.0745987e-06,8.177396e-06,3.8890153e-07
1777226898460000,4.9682612e-06,7.0591805e-06,1.3405176e-07
1777226898960000,4.7949156e-06,5.521864e-06,9.298696e-08
1777226899460000,5.2389523e-06,1.0673869e-05,1.2637686e-07
1777226899960000,6.245539e-06,7.5324697e-06,1.335675e-07
1777226900460000,6.5720897e-06,5.7595325e-06,1.377611e-07
1777226900960000,5.7621737e-06,1.1157307e-05,2.054842e-07
1777226901460000,6.9858247e-06,1.1868666e-05,1.5643522e-07
1777226901960000,4.3784075e-06,9.261193e-06,2.0442268e-07
1777226902460000,4.9800105e-06,9.148359e-06,1.5531802e-07
1777226902960000,5.742067e-06,5.9910803e-06,4.3145045e-07
1777226903460000,4.903417e-06,6.046154e-06,1.15994254e-07
1777226903960000,6.6219536e-06,8.881931e-06,7.952291e-08
1777226904460000,8.551379e-06,5.727879e-06,4.98019e-08
1777226904960000,8.708485e-06,1.0117797e-05,9.94605e-08
1777226905460000,7.5477506e-06,1.3949139e-05,2.2816732e-07
1777226905960000,5.2569385e-06,6.4123274e-06,1.7986127e-07
1777226906460000,4.852472e-06,7.60195e-06,1.605903e-07
1777226906960000,4.2417587e-06,9.072436e-06,2.697406e-07
1777226907460000,4.4660715e-06,1.2392471e-05,2.796503e-07
1777226907960000,3.3162119e-06,1.076103e-05,8.8502716e-08
1777226908460000,5.0587905e-06,8.1631415e-06,2.6397382e-07
1777226908960000,6.5946797e-06,8.446363e-06,2.5689065e-08
1777226909460000,9.442863e-06,1.8690967e-05,5.543014e-07
1777226909960000,5.8362452e-06,2.3755143e-05,3.3188732e-07
1777226910460000,5.9931976e-06,2.5101646e-05,4.9929945e-08
1777226910960000,5.0202893e-06,2.2571881e-05,1.5093403e-07
1777226911460000,7.6267215e-06,2.0368465e-05,1.0108405e-07
1777226911960000,6.1875467e-06,1.9791247e-05,7.6472354e-08
1777226912460000,8.104199e-06,1.104386e-05,7.25744e-08
1777226912960000,9.312695e-06,4.5679235e-06,7.9016125e-08
