timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
1777226730120000,1777226730114000,197388,0.21269327,0.009888652,0.43398637,0
1777226730240000,1777226730182000,197388,0.21491788,0.009346762,0.42880726,0
1777226730256000,1777226730250000,197388,0.21154724,0.010175107,0.4249197,0
1777226730376000,1777226730318000,197388,0.21484591,0.009380673,0.43015018,0
1777226730392000,1777226730386000,197388,0.21664342,0.009722611,0.4323578,0
1777226730512000,1777226730454000,197388,0.21634209,0.008569454,0.42980388,0
1777226730528000,1777226730522000,197388,0.21663661,0.011467293,0.4285199,0
1777226730648000,1777226730590000,197388,0.2153151,0.009347119,0.42973766,0
1777226730664000,1777226730658000,197388,0.21296929,0.008847426,0.43026274,0
1777226730784000,1777226730726000,197388,0.21561271,0.010077106,0.4291145,0
1777226730800000,1777226730794000,197388,0.21623516,0.007340629,0.43449008,0
1777226730920000,1777226730862000,197388,0.21726005,0.010685025,0.4300112,0
1777226730936000,1777226730930000,197388,0.21209306,0.012241002,0.42227274,0
1777226731056000,1777226730998000,197388,0.21490097,0.010419807,0.43112236,0
1777226731072000,1777226731066000,197388,0.21443887,0.0101441555,0.43089527,0
1777226731192000,1777226731134000,197388,0.21591511,0.0103303455,0.43033487,0
1777226731208000,1777226731202000,197388,0.21425477,0.010287049,0.43253085,0
1777226731328000,1777226731270000,197388,0.21277763,0.010135138,0.42932507,0
1777226731344000,1777226731338000,197388,0.21383166,0.0134332245,0.43159828,0
1777226731464000,1777226731406000,197388,0.21555151,0.010536652,0.42988884,0
1777226731480000,1777226731474000,197388,0.21515371,0.0073993225,0.42566496,0
1777226731600000,1777226731542000,197388,0.21425734,0.010168743,0.43070942,0
1777226731616000,1777226731610000,197388,0.21321253,0.01320446,0.43131578,0
1777226731736000,1777226731678000,197388,0.21570097,0.010400124,0.43103912,0
1777226731752000,1777226731746000,197388,0.21169169,0.008668112,0.43090704,0
1777226731872000,1777226731814000,197388,0.21531127,0.010058036,0.43020734,0
1777226731888000,1777226731882000,197388,0.2157295,0.008432988,0.4293391,0
1777226732008000,1777226731950000,197388,0.21402662,0.011267538,0.4302008,0
1777226732024000,1777226732018000,197388,0.21651384,0.011049349,0.42929506,0
1777226732144000,1777226732086000,197388,0.21632962,0.0119344555,0.42799956,0
1777226732160000,1777226732154000,197388,0.21440531,0.013308641,0.43059886,0
1777226732280000,1777226732222000,197388,0.21370076,0.00942003,0.4301104,0
1777226732296000,1777226732290000,197388,0.21511608,0.007751545,0.43373397,0
1777226732416000,1777226732358000,197388,0.21568501,0.010884601,0.43059558,0
1777226732432000,1777226732426000,197388,0.21341744,0.01256692,0.42961192,0
1777226732552000,1777226732494000,197388,0.21422794,0.009367818,0.43130612,0
1777226732568000,1777226732562000,197388,0.2127228,0.010338512,0.42952508,0
