timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],estimator_instance,innovation_rejected,fused
1777226730196000,1777226730040000,0,0,0.0014303034,0.0028861163,-0.9999949,1.0,1.0,1.0,0.0010620042,-0.00053489977,7.1525574e-07,0.00096952467,0.0017673098,-7.403271e-07,1.0100725,1.010072,1.0000001,1.7865697e-05,4.532236e-06,8.1854514e-12,6.771034e-05,0.0001046803,-3.2466865e-10,0,0,0
1777226730204000,1777226730048000,0,0,-0.0011670586,0.0008386741,-0.9999989,1.0,1.0,1.0,0.0037758318,0.0014761616,4.9471855e-06,0.0010137184,0.0017627248,-6.5075994e-07,1.0100754,1.010075,1.0000001,0.00022583509,3.4517092e-05,3.9159426e-10,7.020049e-05,0.00010357537,-3.1338893e-10,0,0,0
1777226730212000,1777226730056000,0,0,0.002033347,0.00050652237,-0.99999785,1.0,1.0,1.0,-0.0007424258,0.002193813,2.4437904e-06,0.0009860626,0.0017695136,-6.020269e-07,1.0100006,1.0100001,1.0000001,8.731814e-06,7.624261e-05,9.555377e-11,6.895746e-05,0.00010314493,-3.0694888e-10,0,0,0
1777226730232000,1777226730064000,0,0,0.0027824447,0.008486799,-0.9999602,1.0,1.0,1.0,-0.001438943,-0.0058196513,-3.5226345e-05,0.0009478735,0.0016499992,-1.1472918e-06,1.0100021,1.0100017,1.0000001,3.2800832e-05,0.0005365273,1.9854324e-08,6.7354966e-05,9.307135e-05,-6.1478156e-10,0,0,0
1777226730240000,1777226730072000,0,0,0.0010004789,0.00019000705,-0.9999995,1.0,1.0,1.0,0.00037743093,0.0024972472,4.1127205e-06,0.00093889015,0.0016633417,-1.0644569e-06,1.0100036,1.0100031,1.0000001,2.2566908e-06,9.879168e-05,2.706315e-10,6.63298e-05,9.3161434e-05,-6.0083805e-10,0,0,0
1777226730244000,1777226730080000,1777226730080000,0,0.0021082994,0.0007345441,-0.9999975,1.0,1.0,1.0,-0.0015302489,0.00012974872,-1.9669533e-06,0.0009000061,0.0016391906,-1.0786695e-06,1.0004498,1.0004498,1.0,3.7449743e-05,2.6923408e-07,6.190248e-11,6.469547e-05,9.169857e-05,-5.923509e-10,0,0,1
1777226730260000,1777226730096000,1777226730096000,0,-0.001388514,-0.0003844463,-0.9999989,1.0,1.0,1.0,0.0018916624,0.0013210751,-4.7683716e-07,0.000882337,0.0017024097,-1.2769738e-06,1.0004499,1.0004499,1.0,5.7228437e-05,2.7911281e-05,3.637979e-12,6.318935e-05,9.831921e-05,-6.259249e-10,0,0,1
1777226730268000,1777226730104000,1777226730104000,0,-0.0003418803,0.0016949351,-0.9999985,1.0,1.0,1.0,0.00082632294,-0.0006931089,-9.536743e-07,0.00088145485,0.001664685,-1.2718824e-06,1.00045,1.00045,1.0,1.092004e-05,7.682939e-06,1.4551915e-11,6.236621e-05,9.6649885e-05,-6.16297e-10,0,0,1
1777226730276000,1777226730112000,1777226730112000,0,0.0022066692,-0.001622978,-0.9999963,1.0,1.0,1.0,-0.001774491,0.002665317,-2.9802322e-06,0.0008396289,0.001680443,-1.2987856e-06,1.0004501,1.0004501,1.0,5.0358427e-05,0.0001136115,1.4210855e-10,6.059102e-05,9.6917e-05,-6.088295e-10,0,0,1
1777226730284000,1777226730120000,1777226730120000,0,0.0048224027,-0.006103655,-0.9999698,1.0,1.0,1.0,-0.00440512,0.0070816735,-2.9683113e-05,0.00075703446,0.0017655017,-1.7457829e-06,1.0004503,1.0004503,1.0,0.00031034157,0.00080204045,1.4097395e-08,5.4749562e-05,0.000108021304,-8.2124785e-10,0,0,1
1777226730300000,1777226730136000,1777226730136000,0,-0.0037078876,0.0021378796,-0.9999909,1.0,1.0,1.0,0.0043140454,-0.0012035188,-8.404255e-06,0.000840145,0.0017097247,-1.846678e-06,1.0004506,1.0004506,1.0,0.0002976417,2.3164881e-05,1.130104e-09,5.9281614e-05,0.00010462826,-8.1393303e-10,0,0,1
1777226730308000,1777226730144000,1777226730144000,0,-0.00023701227,-0.001477503,-0.9999989,1.0,1.0,1.0,0.00079466,0.0023652504,-5.9604645e-07,0.0008394287,0.0017200479,-1.826983e-06,1.0004507,1.0004507,1.0,1.00992e-05,8.9470224e-05,5.684342e-12,5.850709e-05,0.00010438955,-8.012047e-10,0,0,1
1777226730316000,1777226730152000,1777226730152000,0,-0.003285134,0.0007948992,-0.9999942,1.0,1.0,1.0,0.0038011563,8.1927166e-05,-5.3048134e-06,0.0008860701,0.0016942507,-1.8817519e-06,1.000451,1.000451,1.0,0.00023107642,1.07344256e-07,4.5025672e-10,6.122472e-05,0.00010274731,-7.9567797e-10,0,0,1
