timestamp,airspeed_timestamp_rel,airspeed_validated_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
1777226731388000,32767,32767,32767,32767,32767,32767,32767
1777226731392000,32767,32767,32767,32767,32767,32767,32767
1777226731396000,32767,32767,32767,32767,32767,32767,32767
1777226731400000,32767,32767,32767,32767,32767,32767,32767
1777226731404000,32767,32767,32767,32767,32767,32767,32767
1777226731408000,32767,32767,32767,32767,32767,32767,32767
1777226731412000,32767,32767,32767,32767,32767,32767,32767
1777226731416000,32767,32767,32767,32767,32767,32767,32767
1777226731420000,32767,32767,32767,32767,32767,32767,32767
1777226731424000,32767,32767,32767,32767,32767,32767,32767
1777226731428000,32767,32767,32767,32767,32767,32767,32767
1777226731432000,32767,32767,32767,32767,32767,32767,32767
1777226731436000,32767,32767,32767,32767,40,32767,32767
1777226731440000,32767,32767,32767,32767,32767,32767,32767
1777226731444000,32767,32767,32767,32767,32767,32767,32767
1777226731448000,32767,32767,32767,32767,32767,32767,32767
1777226731452000,32767,32767,32767,32767,32767,32767,32767
1777226731456000,32767,32767,32767,32767,32767,32767,32767
1777226731460000,32767,32767,32767,32767,32767,40,32767
1777226731464000,32767,32767,32767,32767,32767,32767,32767
1777226731468000,32767,32767,32767,32767,32767,32767,32767
1777226731472000,32767,32767,32767,32767,32767,32767,32767
1777226731476000,32767,32767,32767,32767,32767,40,32767
1777226731480000,32767,32767,32767,32767,32767,32767,32767
1777226731484000,32767,32767,32767,32767,32767,32767,32767
1777226731488000,32767,32767,32767,32767,40,32767,32767
1777226731492000,32767,32767,32767,32767,32767,32767,32767
1777226731496000,32767,32767,32767,32767,32767,32767,32767
1777226731500000,32767,32767,32767,32767,32767,32767,32767
1777226731504000,32767,32767,32767,32767,32767,32767,32767
1777226731508000,32767,32767,32767,32767,32767,32767,32767
1777226731512000,32767,32767,32767,32767,32767,32767,32767
1777226731516000,32767,32767,32767,32767,32767,32767,32767
1777226731520000,32767,32767,32767,32767,32767,32767,32767
1777226731524000,32767,32767,32767,32767,32767,32767,32767
1777226731528000,32767,32767,32767,32767,32767,32767,32767
1777226731532000,32767,32767,32767,32767,32767,32767,32767
1777226731536000,32767,32767,32767,32767,32767,32767,32767
1777226731540000,32767,32767,32767,32767,40,32767,32767
1777226731544000,32767,32767,32767,32767,32767,32767,32767
1777226731548000,32767,32767,32767,32767,32767,32767,32767
1777226731552000,32767,32767,32767,32767,32767,32767,32767
1777226731556000,32767,32767,32767,32767,32767,32767,32767
1777226731560000,32767,32767,32767,32767,32767,32767,32767
1777226731564000,32767,32767,32767,32767,32767,32767,32767
1777226731568000,32767,32767,32767,32767,32767,32767,32767
1777226731572000,32767,32767,32767,32767,32767,32767,32767
1777226731576000,32767,32767,32767,32767,32767,32767,32767
1777226731580000,32767,32767,32767,32767,32767,32767,32767
1777226731584000,32767,32767,32767,32767,32767,32767,32767
1777226731588000,32767,32767,32767,32767,32767,32767,32767
1777226731592000,32767,32767,32767,32767,40,32767,32767
1777226731596000,32767,32767,32767,32767,32767,40,32767
1777226731600000,32767,32767,32767,32767,32767,32767,32767
1777226731604000,32767,32767,32767,32767,32767,32767,32767
1777226731608000,32767,32767,32767,32767,32767,32767,32767
1777226731612000,32767,32767,32767,32767,32767,40,32767
1777226731616000,32767,32767,32767,32767,32767,32767,32767
1777226731620000,32767,32767,32767,32767,32767,32767,32767
1777226731624000,32767,32767,32767,32767,32767,32767,32767
1777226731628000,32767,32767,32767,32767,32767,32767,32767
1777226731632000,32767,32767,32767,32767,32767,32767,32767
1777226731636000,32767,32767,32767,32767,32767,32767,32767
1777226731640000,32767,32767,32767,32767,32767,32767,32767
1777226731644000,32767,32767,32767,32767,40,32767,32767
1777226731648000,32767,32767,32767,32767,32767,32767,32767
1777226731652000,32767,32767,32767,32767,32767,32767,32767
1777226731656000,32767,32767,32767,32767,32767,32767,32767
1777226731660000,32767,32767,32767,32767,32767,32767,32767
1777226731664000,32767,32767,32767,32767,32767,32767,32767
1777226731668000,32767,32767,32767,32767,32767,32767,32767
1777226731672000,32767,32767,32767,32767,32767,32767,32767
1777226731676000,32767,32767,32767,32767,32767,32767,32767
1777226731680000,32767,32767,32767,32767,32767,32767,32767
1777226731684000,32767,32767,32767,32767,32767,32767,32767
1777226731688000,32767,32767,32767,32767,32767,32767,32767
1777226731692000,32767,32767,32767,32767,32767,32767,32767
1777226731696000,32767,32767,32767,32767,40,32767,32767
1777226731700000,32767,32767,32767,32767,32767,32767,32767
1777226731704000,32767,32767,32767,32767,32767,32767,32767
1777226731708000,32767,32767,32767,32767,32767,32767,32767
1777226731712000,32767,32767,32767,32767,32767,32767,32767
1777226731716000,32767,32767,32767,32767,32767,32767,32767
1777226731720000,32767,32767,32767,32767,32767,32767,32767
1777226731724000,32767,32767,32767,32767,32767,32767,32767
1777226731728000,32767,32767,32767,32767,32767,32767,32767
1777226731732000,32767,32767,32767,32767,32767,40,32767
1777226731736000,32767,32767,32767,32767,32767,32767,32767
1777226731740000,32767,32767,32767,32767,32767,32767,32767
1777226731744000,32767,32767,32767,32767,32767,32767,32767
1777226731748000,32767,32767,32767,32767,40,40,32767
1777226731752000,32767,32767,32767,32767,32767,32767,32767
1777226731756000,32767,32767,32767,32767,32767,32767,32767
1777226731760000,32767,32767,32767,32767,32767,32767,32767
1777226731764000,32767,32767,32767,32767,32767,32767,32767
1777226731768000,32767,32767,32767,32767,32767,32767,32767
1777226731772000,32767,32767,32767,32767,32767,32767,32767
1777226731776000,32767,32767,32767,32767,32767,32767,32767
1777226731780000,32767,32767,32767,32767,32767,32767,32767
1777226731784000,32767,32767,32767,32767,32767,32767,32767
1777226731788000,32767,32767,32767,32767,32767,32767,32767
1777226731792000,32767,32767,32767,32767,32767,32767,32767
1777226731796000,32767,32767,32767,32767,32767,32767,32767
1777226731800000,32767,32767,32767,32767,40,32767,32767
1777226731804000,32767,32767,32767,32767,32767,32767,32767
1777226731808000,32767,32767,32767,32767,32767,32767,32767
1777226731812000,32767,32767,32767,32767,32767,32767,32767
1777226731816000,32767,32767,32767,32767,32767,32767,32767
1777226731820000,32767,32767,32767,32767,32767,32767,32767
1777226731824000,32767,32767,32767,32767,32767,32767,32767
1777226731828000,32767,32767,32767,32767,32767,32767,32767
1777226731832000,32767,32767,32767,32767,32767,32767,32767
1777226731836000,32767,32767,32767,32767,32767,32767,32767
1777226731840000,32767,32767,32767,32767,32767,32767,32767
1777226731844000,32767,32767,32767,32767,32767,32767,32767
1777226731848000,32767,32767,32767,32767,32767,32767,32767
1777226731852000,32767,32767,32767,32767,40,32767,32767
1777226731856000,32767,32767,32767,32767,32767,32767,32767
1777226731860000,32767,32767,32767,32767,32767,32767,32767
1777226731864000,32767,32767,32767,32767,32767,32767,32767
1777226731868000,32767,32767,32767,32767,32767,40,32767
1777226731872000,32767,32767,32767,32767,32767,32767,32767
1777226731876000,32767,32767,32767,32767,32767,32767,32767
1777226731880000,32767,32767,32767,32767,32767,32767,32767
1777226731884000,32767,32767,32767,32767,32767,40,32767
1777226731888000,32767,32767,32767,32767,32767,32767,32767
1777226731892000,32767,32767,32767,32767,32767,32767,32767
1777226731896000,32767,32767,32767,32767,32767,32767,32767
1777226731900000,32767,32767,32767,32767,32767,32767,32767
1777226731904000,32767,32767,32767,32767,32767,32767,32767
1777226731908000,32767,32767,32767,32767,0,32767,32767
1777226731912000,32767,32767,32767,32767,32767,32767,32767
1777226731916000,32767,32767,32767,32767,32767,32767,32767
1777226731920000,32767,32767,32767,32767,32767,32767,32767
1777226731924000,32767,32767,32767,32767,32767,32767,32767
1777226731928000,32767,32767,32767,32767,32767,32767,32767
1777226731932000,32767,32767,32767,32767,32767,32767,32767
1777226731936000,32767,32767,32767,32767,32767,32767,32767
1777226731940000,32767,32767,32767,32767,32767,32767,32767
1777226731944000,32767,32767,32767,32767,32767,32767,32767
1777226731948000,32767,32767,32767,32767,32767,32767,32767
1777226731952000,32767,32767,32767,32767,32767,32767,32767
1777226731956000,32767,32767,32767,32767,40,32767,32767
1777226731960000,32767,32767,32767,32767,32767,32767,32767
1777226731964000,32767,32767,32767,32767,32767,32767,32767
1777226731968000,32767,32767,32767,32767,32767,32767,32767
1777226731972000,32767,32767,32767,32767,32767,32767,32767
1777226731976000,32767,32767,32767,32767,32767,32767,32767
1777226731980000,32767,32767,32767,32767,32767,32767,32767
1777226731984000,32767,32767,32767,32767,32767,32767,32767
1777226731988000,32767,32767,32767,32767,32767,32767,32767
1777226731992000,32767,32767,32767,32767,32767,32767,32767
1777226731996000,32767,32767,32767,32767,32767,32767,32767
1777226732000000,32767,32767,32767,32767,32767,32767,32767
1777226732004000,32767,32767,32767,32767,32767,40,32767
1777226732008000,32767,32767,32767,32767,40,32767,32767
1777226732012000,32767,32767,32767,32767,32767,32767,32767
1777226732016000,32767,32767,32767,32767,32767,32767,32767
1777226732020000,32767,32767,32767,32767,32767,40,32767
1777226732024000,32767,32767,32767,32767,32767,32767,32767
1777226732028000,32767,32767,32767,32767,32767,32767,32767
1777226732032000,32767,32767,32767,32767,32767,32767,32767
1777226732036000,32767,32767,32767,32767,32767,32767,32767
1777226732040000,32767,32767,32767,32767,32767,32767,32767
1777226732044000,32767,32767,32767,32767,32767,32767,32767
1777226732048000,32767,32767,32767,32767,32767,32767,32767
1777226732052000,32767,32767,32767,32767,32767,32767,32767
1777226732056000,32767,32767,32767,32767,32767,32767,32767
1777226732060000,32767,32767,32767,32767,40,32767,32767
1777226732064000,32767,32767,32767,32767,32767,32767,32767
1777226732068000,32767,32767,32767,32767,32767,32767,32767
1777226732072000,32767,32767,32767,32767,32767,32767,32767
1777226732076000,32767,32767,32767,32767,32767,32767,32767
1777226732080000,32767,32767,32767,32767,32767,32767,32767
1777226732084000,32767,32767,32767,32767,32767,32767,32767
1777226732088000,32767,32767,32767,32767,32767,32767,32767
1777226732092000,32767,32767,32767,32767,32767,32767,32767
1777226732096000,32767,32767,32767,32767,32767,32767,32767
1777226732100000,32767,32767,32767,32767,32767,32767,32767
1777226732104000,32767,32767,32767,32767,32767,32767,32767
1777226732108000,32767,32767,32767,32767,32767,32767,32767
1777226732112000,32767,32767,32767,32767,40,32767,32767
1777226732116000,32767,32767,32767,32767,32767,32767,32767
1777226732120000,32767,32767,32767,32767,32767,32767,32767
1777226732124000,32767,32767,32767,32767,32767,32767,32767
1777226732128000,32767,32767,32767,32767,32767,32767,32767
1777226732132000,32767,32767,32767,32767,32767,32767,32767
1777226732136000,32767,32767,32767,32767,32767,32767,32767
1777226732140000,32767,32767,32767,32767,32767,40,32767
1777226732144000,32767,32767,32767,32767,32767,32767,32767
1777226732148000,32767,32767,32767,32767,32767,32767,32767
1777226732152000,32767,32767,32767,32767,32767,32767,32767
1777226732156000,32767,32767,32767,32767,32767,40,32767
1777226732160000,32767,32767,32767,32767,32767,32767,32767
1777226732164000,32767,32767,32767,32767,40,32767,32767
1777226732168000,32767,32767,32767,32767,32767,32767,32767
1777226732172000,32767,32767,32767,32767,32767,32767,32767
1777226732176000,32767,32767,32767,32767,32767,32767,32767
1777226732180000,32767,32767,32767,32767,32767,32767,32767
1777226732184000,32767,32767,32767,32767,32767,32767,32767
1777226732188000,32767,32767,32767,32767,32767,32767,32767
