timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
1777226730504000,0.0035332893,-0.0021482452,-6.6455686e-07,0.0,0.0,-0.001,0
1777226730508000,0.0033175338,-0.0021572972,-3.4686527e-05,0.0,0.0,-0.001,0
1777226730520000,0.0032878849,-0.002074833,-5.97327e-07,0.0,0.0,-0.001,0
1777226730540000,0.0027754211,-0.001991206,-3.0423747e-05,0.0,0.0,-0.001,0
1777226730560000,0.0028445462,-0.002089879,-5.2072573e-07,0.0,0.0,-0.001,0
1777226730580000,0.0028005366,-0.0014447119,0.00010630017,0.0,0.0,-0.001,0
1777226730600000,0.0026818565,-0.0013817244,-3.2474054e-07,0.0,0.0,-0.001,0
1777226730620000,0.0024092563,-0.0010990148,2.6385067e-05,0.0,0.0,-0.001,0
1777226730640000,0.0025947576,-0.00039597138,-9.004725e-08,0.0,0.0,-0.001,0
1777226730660000,0.002419621,0.000110097615,-6.523862e-05,0.0,0.0,-0.001,0
1777226730676000,0.0023198405,0.0006179005,4.6654255e-05,0.0,0.0,-0.001,0
1777226730700000,0.0022861853,0.0005765257,-8.250651e-05,0.0,0.0,-0.001,0
1777226730720000,0.001850766,0.00043914822,7.0998794e-08,0.0,0.0,-0.001,0
1777226730740000,0.001862218,0.00047620735,-1.0725198e-05,0.0,0.0,-0.001,0
1777226730760000,0.0021779723,0.00046125543,8.790812e-08,0.0,0.0,-0.001,0
1777226730780000,0.0013835229,-0.00015348858,-0.00016645562,0.0,0.0,-0.001,0
1777226730800000,0.000992091,1.5953274e-05,1.4260877e-09,0.0,0.0,-0.001,0
1777226730820000,0.0006650019,2.3300216e-05,3.416663e-05,0.0,0.0,-0.001,0
1777226730840000,0.00023476827,-9.782029e-07,-2.5465852e-11,0.0,0.0,-0.001,0
1777226730860000,0.0002586942,-0.00019334053,4.4429456e-05,0.0,0.0,-0.001,0
1777226730880000,0.0004426092,-0.00020225295,-7.843482e-09,0.0,0.0,-0.001,0
1777226730900000,0.00098419,-0.00040140987,4.530151e-05,0.0,0.0,-0.001,0
1777226730920000,0.000749544,-0.00035816853,-2.363231e-08,0.0,0.0,-0.001,0
1777226730944000,0.0010347008,-0.00062949513,-5.7043508e-08,0.0,0.0,-0.001,0
1777226730960000,0.00111163,-0.0005042245,-4.930189e-08,0.0,0.0,-0.001,0
1777226730980000,0.0009855102,-0.0005729159,3.0510637e-05,0.0,0.0,-0.001,0
