timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],estimator_instance,innovation_rejected,fused
1777226730400000,1777226730238000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.000985526,-0.003022436,0.011988662,-0.000985526,-0.003022436,0.011988662,0.09030931,0.090309314,0.20273149,4.3019335e-07,4.0461473e-06,2.83583e-05,4.3019335e-07,4.0461473e-06,2.83583e-05,0,0,0
1777226730448000,1777226730289978,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0016191502,-0.0034278664,0.012946472,-0.0010451924,-0.0030606142,0.012078856,0.09044475,0.090444766,0.20281775,1.1594469e-06,5.1966604e-06,3.30565e-05,2.80502e-07,3.1757818e-06,2.8800714e-05,0,0,0
1777226730504000,1777226730341979,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0005005547,-0.0030408879,0.0127387345,-0.000993885,-0.003058756,0.01214102,0.090645246,0.09064527,0.20293383,1.1056509e-07,4.0805216e-06,3.1985866e-05,2.436617e-07,2.492205e-06,2.910077e-05,0,0,0
1777226730552000,1777226730393981,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0002677822,-0.0028875337,0.012575403,-0.0009254816,-0.0030426257,0.012181941,0.09084879,0.09084882,0.20304467,3.1572156e-08,3.6710883e-06,3.1153886e-05,2.1773297e-07,1.9115846e-06,2.9294186e-05,0,0,0
1777226730608000,1777226730445982,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.0015330982,-0.0030407386,0.013115533,-0.0006938722,-0.0030424478,0.01226989,0.091018446,0.09101849,0.2031872,1.0329292e-06,4.0633904e-06,3.3863787e-05,2.9452815e-07,1.3487149e-06,2.9724662e-05,0,0,0
1777226730656000,1777226730497983,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.0006616035,-0.0025881696,0.014011756,-0.0005661803,-0.0029996529,0.0124339815,0.09121039,0.09121043,0.20330541,1.9196025e-07,2.937656e-06,3.862746e-05,2.848658e-07,9.449193e-07,3.0563348e-05,0,0,0
1777226730712000,1777226730549984,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.0005972829,-0.0042107175,0.014745817,-0.00045657676,-0.0031137406,0.012651767,0.09152694,0.09152701,0.20347235,1.55909e-07,7.748596e-06,4.2745683e-05,2.7271747e-07,1.2595069e-07,3.171098e-05,0,0,0
1777226730760000,1777226730601985,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.0007332881,-0.005717703,0.014295675,-0.0003444861,-0.0033590456,0.012806631,0.091833875,0.09183394,0.20362666,2.342105e-07,1.4239671e-05,4.0145296e-05,2.6908995e-07,-1.227356e-06,3.250553e-05,0,0,0
1777226730816000,1777226730653986,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-9.987486e-05,-0.003497258,0.014147878,-0.0003214426,-0.003372066,0.012932982,0.09139527,0.0913953,0.20381981,4.3656474e-09,5.352929e-06,3.9282233e-05,2.433292e-07,-1.6160037e-06,3.3143926e-05,0,0,0
1777226730864000,1777226730705987,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.0006032538,-0.003051224,0.013050377,-0.00023433202,-0.0033418413,0.012944042,0.091592014,0.09159205,0.20394526,1.5892876e-07,4.065841e-06,3.3403543e-05,2.353783e-07,-1.8467895e-06,3.3168384e-05,0,0,0
