timestamp,flag_armed,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_position_enabled,flag_control_velocity_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_acceleration_enabled,flag_control_attitude_enabled,flag_control_rates_enabled,flag_control_allocation_enabled,flag_control_termination_enabled,source_id
1777226810536000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226811040000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226811544000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226812048000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226812552000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226813056000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226813560000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226814064000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226814568000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226815072000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226815540000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226815552000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226815816000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226816320000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226816824000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226817328000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226817832000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226818336000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226818840000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226819344000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226819848000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226820352000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226820856000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226821360000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226821864000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226822368000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226822872000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226823376000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226823880000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226824384000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226824888000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226825392000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226825896000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226826400000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226826904000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226827408000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226827912000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226828416000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226828920000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226829424000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226829928000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226830432000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226830444000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226830456000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226830720000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226831224000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226831728000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226832232000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226832736000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226833240000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226833744000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226834248000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226834752000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226835256000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226835760000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226836264000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226836768000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226837272000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226837776000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226838280000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226838784000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226839288000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226839792000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226840296000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226840800000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226841304000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226841808000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226842312000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226842816000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226843320000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226843824000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226844328000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226844832000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226845336000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226845840000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226846344000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226846848000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226847352000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226847856000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226848360000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226848864000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226849368000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226849876000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226850380000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226850884000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226851388000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226851892000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226852396000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226852900000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226853404000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226853908000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226854412000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226854916000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226855420000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226855924000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226856428000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226856932000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226857436000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226857940000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226858444000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226858948000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226859452000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226859956000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226860460000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226860964000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226861468000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226861972000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226862476000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226862980000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226863484000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226863988000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226864492000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226864996000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226865500000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226866004000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226866508000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226867012000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226867516000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226868020000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226868524000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226869028000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226869532000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226870036000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226870540000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226871044000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226871548000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226872052000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226872556000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226873060000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226873564000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226874068000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226874572000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226875080000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226875584000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226876092000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226876596000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226877100000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226877604000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226878108000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226878612000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226879116000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226879620000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226880124000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226880628000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226881132000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226881636000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226882140000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226882644000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226883148000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226883652000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226884156000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226884660000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226885164000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226885668000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226886172000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226886676000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226887180000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226887684000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226888188000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226888692000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226889196000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226889700000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226890204000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226890708000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226891212000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226891716000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226892220000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226892724000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226893228000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226893732000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226894236000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226894740000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226895244000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226895748000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226896252000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226896756000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226897260000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226897764000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226898268000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226898772000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226899276000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226899780000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226900284000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226900788000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226901292000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226901796000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226902300000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226902804000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226903308000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226903812000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226904316000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226904820000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226905324000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226905828000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226906332000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226906836000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226907340000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226907844000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226908348000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226908852000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226909352000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226909856000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777226910264000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
