timestamp,timestamp_sample,information_event_changes,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
1777226767408000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226768416000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226769424000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226770432000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226771440000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226772448000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226773456000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226774464000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226775472000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226776480000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226777488000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226778496000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226779504000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226780512000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226781520000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226782528000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226783536000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226784544000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226785552000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226786560000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226787568000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226788576000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226789584000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226790592000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226791600000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226792608000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226793616000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226794624000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226795632000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226796640000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226797648000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226798656000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226799664000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226800672000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226801680000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226802688000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226803696000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226804704000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226805712000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226806720000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226807728000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226808736000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226809744000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226810752000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226811760000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226812768000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226813776000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226814784000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226815792000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226816800000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226817808000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226818816000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226819824000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226820832000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226821840000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226822848000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226823856000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226824864000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226825872000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226826880000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226827888000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226828896000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226829904000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226830912000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226831920000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226832928000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226833936000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226834944000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226835952000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226836960000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226837968000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226838976000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226839984000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226840992000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226842000000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226843008000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226844016000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226845024000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226846032000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226847040000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226848048000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226849056000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226850064000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226851072000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226852080000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226853088000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226854096000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226855104000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226856112000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226857120000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226858128000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226859136000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226860144000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226861152000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226862160000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226863168000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226864176000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226865184000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226866192000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226867200000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226868208000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226869216000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226870224000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226871232000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226872240000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226873248000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226874256000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226875264000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226876272000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226877280000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226878288000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226879296000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226880304000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226881312000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226882320000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226883328000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226884336000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226885344000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226886352000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226887360000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226888368000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226889376000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226890384000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226891392000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226892400000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226893408000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226894416000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226895424000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226896432000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226897440000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226898448000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226899456000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226900464000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226901472000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226902480000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226903488000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226904496000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226905504000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226906512000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226907520000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226908528000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226909536000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226910544000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226911552000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777226912560000,1777226739028000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
