timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ
1777226730204000,0.0,0.0,0.0
1777226730208000,0.0,0.0,0.0
1777226730400000,0.0,0.0,0.0
1777226730604000,0.0,0.0,0.0
1777226730804000,0.0,0.0,0.0
1777226731004000,0.0,0.0,0.0
1777226731204000,0.0,0.0,0.0
1777226731404000,0.0,0.0,0.0
1777226731604000,0.0,0.0,0.0
1777226731804000,0.0,0.0,0.0
1777226732004000,0.0,0.0,0.0
1777226732204000,0.0,0.0,0.0
1777226732404000,0.0,0.0,0.0
1777226732604000,0.0,0.0,0.0
1777226732804000,0.0,0.0,0.0
1777226733004000,0.0,0.0,0.0
1777226733204000,0.0,0.0,0.0
1777226733404000,0.0,0.0,0.0
1777226733604000,0.0,0.0,0.0
1777226733804000,0.0,0.0,0.0
1777226734004000,0.0,0.0,0.0
1777226734204000,0.0,0.0,0.0
1777226734404000,0.0,0.0,0.0
1777226734604000,0.0,0.0,0.0
1777226734804000,0.0,0.0,0.0
1777226735004000,0.0,0.0,0.0
1777226735204000,0.0,0.0,0.0
1777226735404000,0.0,0.0,0.0
1777226735604000,0.0,0.0,0.0
1777226735804000,0.0,0.0,0.0
1777226736004000,0.0,0.0,0.0
1777226736204000,0.0,0.0,0.0
1777226736404000,0.0,0.0,0.0
1777226736604000,0.0,0.0,0.0
1777226736804000,0.0,0.0,0.0
1777226737004000,0.0,0.0,0.0
1777226737204000,0.0,0.0,0.0
1777226737404000,0.0,0.0,0.0
1777226737604000,0.0,0.0,0.0
1777226737804000,0.0,0.0,0.0
1777226738004000,0.0,0.0,0.0
1777226738204000,0.0,0.0,0.0
1777226738404000,0.0,0.0,0.0
1777226738604000,0.0,0.0,0.0
1777226738804000,0.0,0.0,0.0
1777226739004000,0.0,0.0,0.0
1777226739204000,0.0,0.0,0.0
1777226739404000,0.0,0.0,0.0
1777226739604000,0.0,0.0,0.0
1777226739804000,0.0,0.0,0.0
1777226740004000,0.0,0.0,0.0
1777226740204000,0.0,0.0,0.0
1777226740404000,0.0,0.0,0.0
1777226740604000,0.0,0.0,0.0
1777226740804000,0.0,0.0,0.0
1777226741004000,0.0,0.0,0.0
1777226741204000,0.0,0.0,0.0
1777226741404000,0.0,0.0,0.0
