timestamp,nav_state,failure
1777226776448000,3,0
1777226776952000,3,0
1777226777464000,3,0
1777226777968000,3,0
1777226778472000,3,0
1777226778976000,3,0
1777226779480000,3,0
1777226779984000,3,0
1777226780488000,3,0
1777226780992000,3,0
1777226781504000,3,0
1777226782048000,3,0
1777226782552000,3,0
1777226783064000,3,0
1777226783608000,3,0
1777226784120000,3,0
1777226784672000,3,0
1777226785176000,3,0
1777226785680000,3,0
1777226786184000,3,0
1777226786688000,3,0
1777226787192000,3,0
1777226787696000,3,0
1777226788200000,3,0
1777226788704000,3,0
1777226789208000,3,0
1777226789712000,3,0
1777226790216000,3,0
1777226790720000,3,0
1777226791224000,3,0
1777226791728000,3,0
1777226792232000,3,0
1777226792736000,3,0
1777226793240000,3,0
1777226793744000,3,0
1777226794248000,3,0
1777226794752000,3,0
1777226795256000,3,0
1777226795760000,3,0
1777226796264000,3,0
1777226796768000,3,0
1777226797272000,3,0
1777226797776000,3,0
1777226798280000,3,0
1777226798792000,3,0
1777226799336000,3,0
1777226799840000,3,0
1777226800344000,3,0
1777226800848000,3,0
1777226801352000,3,0
1777226801856000,3,0
1777226802360000,3,0
1777226802864000,3,0
1777226803376000,3,0
1777226803880000,3,0
1777226804384000,3,0
1777226804888000,3,0
1777226805392000,3,0
1777226805896000,3,0
1777226806400000,3,0
1777226806904000,3,0
1777226807408000,3,0
1777226807912000,3,0
1777226808416000,3,0
1777226808920000,3,0
1777226809424000,3,0
1777226809928000,3,0
1777226810432000,3,0
1777226810936000,3,0
1777226811440000,3,0
1777226811944000,3,0
1777226812448000,3,0
1777226812952000,3,0
1777226813456000,3,0
1777226813960000,3,0
1777226814464000,3,0
1777226814968000,3,0
1777226815472000,3,0
1777226815540000,4,0
1777226816072000,4,0
1777226816616000,4,0
1777226817128000,4,0
1777226817680000,4,0
1777226818184000,4,0
1777226818688000,4,0
1777226819192000,4,0
1777226819696000,4,0
1777226820200000,4,0
1777226820704000,4,0
1777226821208000,4,0
1777226821712000,4,0
1777226822216000,4,0
1777226822720000,4,0
1777226823224000,4,0
1777226823728000,4,0
1777226824232000,4,0
1777226824736000,4,0
1777226825240000,4,0
1777226825744000,4,0
1777226826248000,4,0
1777226826752000,4,0
1777226827256000,4,0
1777226827760000,4,0
1777226828264000,4,0
1777226828768000,4,0
1777226829272000,4,0
1777226829776000,4,0
1777226830280000,4,0
1777226830456000,5,0
1777226830976000,5,0
1777226831520000,5,0
1777226832032000,5,0
1777226832584000,5,0
1777226833088000,5,0
1777226833592000,5,0
1777226834096000,5,0
1777226834600000,5,0
1777226835104000,5,0
1777226835608000,5,0
1777226836112000,5,0
1777226836616000,5,0
1777226837120000,5,0
1777226837624000,5,0
1777226838128000,5,0
1777226838632000,5,0
1777226839136000,5,0
1777226839640000,5,0
1777226840144000,5,0
1777226840648000,5,0
1777226841152000,5,0
1777226841656000,5,0
1777226842160000,5,0
1777226842664000,5,0
1777226843168000,5,0
1777226843672000,5,0
1777226844176000,5,0
1777226844680000,5,0
1777226845184000,5,0
1777226845688000,5,0
1777226846192000,5,0
1777226846696000,5,0
1777226847200000,5,0
1777226847704000,5,0
1777226848208000,5,0
1777226848712000,5,0
1777226849216000,5,0
1777226849720000,5,0
1777226850232000,5,0
1777226850736000,5,0
1777226851240000,5,0
1777226851744000,5,0
1777226852248000,5,0
1777226852752000,5,0
1777226853256000,5,0
1777226853760000,5,0
1777226854264000,5,0
1777226854768000,5,0
1777226855272000,5,0
1777226855776000,5,0
1777226856280000,5,0
1777226856784000,5,0
1777226857288000,5,0
1777226857792000,5,0
1777226858296000,5,0
1777226858800000,5,0
1777226859304000,5,0
1777226859808000,5,0
1777226860312000,5,0
1777226860816000,5,0
1777226861320000,5,0
1777226861824000,5,0
1777226862328000,5,0
1777226862832000,5,0
1777226863336000,5,0
1777226863840000,5,0
1777226864344000,5,0
1777226864848000,5,0
1777226865352000,5,0
1777226865856000,5,0
1777226866360000,5,0
1777226866864000,5,0
1777226867368000,5,0
1777226867872000,5,0
1777226868376000,5,0
1777226868880000,5,0
1777226869384000,5,0
1777226869888000,5,0
1777226870392000,5,0
1777226870896000,5,0
1777226871400000,5,0
1777226871904000,5,0
1777226872408000,5,0
1777226872912000,5,0
1777226873416000,5,0
1777226873920000,5,0
1777226874424000,5,0
1777226874928000,5,0
1777226875432000,5,0
1777226875936000,5,0
1777226876448000,5,0
1777226876952000,5,0
1777226877456000,5,0
1777226877960000,5,0
1777226878464000,5,0
1777226878968000,5,0
1777226879472000,5,0
1777226879976000,5,0
1777226880480000,5,0
1777226880984000,5,0
1777226881488000,5,0
1777226881992000,5,0
1777226882496000,5,0
1777226883000000,5,0
1777226883504000,5,0
1777226884008000,5,0
1777226884512000,5,0
1777226885016000,5,0
1777226885520000,5,0
1777226886024000,5,0
1777226886528000,5,0
1777226887032000,5,0
1777226887536000,5,0
1777226888040000,5,0
1777226888544000,5,0
1777226889048000,5,0
1777226889552000,5,0
1777226890056000,5,0
1777226890560000,5,0
1777226891064000,5,0
1777226891568000,5,0
1777226892072000,5,0
1777226892576000,5,0
1777226893080000,5,0
1777226893584000,5,0
1777226894088000,5,0
1777226894592000,5,0
1777226895096000,5,0
1777226895600000,5,0
1777226896104000,5,0
1777226896608000,5,0
1777226897112000,5,0
1777226897616000,5,0
1777226898120000,5,0
1777226898624000,5,0
1777226899128000,5,0
1777226899632000,5,0
1777226900136000,5,0
1777226900640000,5,0
1777226901144000,5,0
1777226901648000,5,0
1777226902152000,5,0
1777226902656000,5,0
1777226903160000,5,0
1777226903664000,5,0
1777226904168000,5,0
1777226904672000,5,0
1777226905176000,5,0
1777226905680000,5,0
1777226906184000,5,0
1777226906688000,5,0
1777226907192000,5,0
1777226907696000,5,0
1777226908200000,5,0
1777226908704000,5,0
1777226909208000,5,0
1777226909752000,5,0
1777226910256000,5,0
1777226910768000,5,0
1777226911272000,5,0
1777226911780000,5,0
1777226912236000,4,0
1777226912740000,4,0
