timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,is_logging,num_messages
1777226730204000,0.0,nan,0,0,102917,1024000,0,3,1,187
1777226731204000,367.11523,367.11523,0,34,1825,1024000,0,3,1,187
1777226732204000,644.6865,322.34326,0,34,4759,1024000,0,3,1,187
1777226733204000,924.3594,308.11978,0,34,4815,1024000,0,3,1,187
1777226734204000,1207.335,301.83374,0,34,1825,1024000,0,3,1,187
1777226735204000,1484.1396,296.82794,0,34,4695,1024000,0,3,1,187
1777226736204000,1763.7891,293.96484,0,34,4759,1024000,0,3,1,187
1777226737204000,2046.0264,292.2895,0,34,1825,1024000,0,3,1,187
1777226738204000,2327.2988,290.91235,0,34,1890,1024000,0,3,1,187
1777226739204000,2610.8613,290.0957,0,34,3573,1024000,0,3,1,187
1777226740204000,2898.6514,289.86514,0,34,1825,1024000,0,3,1,187
1777226741204000,3188.4082,289.85532,0,35,1825,1024000,0,3,1,187
1777226742204000,3478.795,289.8996,0,35,1868,1024000,0,3,1,187
1777226743204000,3767.2373,289.78748,0,35,3620,1024000,0,3,1,187
1777226744204000,4055.9023,289.7073,0,35,4839,1024000,0,3,1,187
1777226745204000,4345.833,289.7222,0,35,4986,1024000,0,3,1,187
1777226746204000,4638.998,289.93738,0,35,1825,1024000,0,3,1,187
1777226747204000,4928.0557,289.88565,0,35,3682,1024000,0,3,1,187
1777226748204000,5217.1025,289.83902,0,35,3367,1024000,0,3,1,187
1777226749204000,5516.3105,290.33212,0,35,4915,1024000,0,3,1,187
1777226750204000,5821.74,291.087,0,35,1572,1024000,0,3,1,187
1777226751204000,6120.6846,291.46118,0,35,5216,1024000,0,3,1,187
1777226752204000,6427.286,292.14935,0,35,1572,1024000,0,3,1,187
1777226753204000,6730.3223,292.6227,0,35,1572,1024000,0,3,1,187
1777226754204000,7032.698,293.0291,0,36,1572,1024000,0,3,1,187
1777226755204000,7332.4727,293.29892,0,36,5178,1024000,0,3,1,187
1777226756204000,7639.2373,293.8168,0,36,1572,1024000,0,3,1,187
1777226757204000,7938.8486,294.03143,0,36,4926,1024000,0,3,1,187
1777226758204000,8241.463,294.33795,0,36,4915,1024000,0,3,1,187
1777226759204000,8545.345,294.66705,0,36,3477,1024000,0,3,1,187
1777226760204000,8850.6455,295.02155,0,36,1572,1024000,0,3,1,187
1777226761204000,9151.48,295.20905,0,36,3477,1024000,0,3,1,187
1777226762204000,9456.898,295.52808,0,36,1572,1024000,0,3,1,187
1777226763204000,9757.19,295.67242,0,36,4806,1024000,0,3,1,187
1777226764204000,10060.994,295.9116,0,36,5465,1024000,0,3,1,187
1777226765204000,10369.436,296.2696,0,36,1572,1024000,0,3,1,187
1777226766204000,10671.693,296.43594,0,36,3586,1024000,0,3,1,187
1777226767204000,10974.492,296.6079,0,36,3477,1024000,0,3,1,187
1777226768204000,11275.969,296.73602,0,36,5339,1024000,0,3,1,187
1777226769204000,11580.868,296.94534,0,36,3477,1024000,0,3,1,187
1777226770204000,11885.703,297.14258,0,36,1572,1024000,0,3,1,187
1777226771204000,12185.277,297.20187,0,36,4953,1024000,0,3,1,187
1777226772204000,12491.512,297.41696,0,36,1572,1024000,0,3,1,187
1777226773204000,12794.495,297.5464,0,36,1744,1024000,0,3,1,187
1777226774204000,13094.969,297.6129,0,36,4072,1024000,0,3,1,187
