timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
1777226730564000,1777226730560000,1310988,1310988,-6.531513e-06,-6.459498e-06,5.664578e-05,0.00021068976,-0.00016759345,-0.039403778,4000,4000,0,0,0,1
1777226731064000,1777226731060000,1310988,1310988,-3.7424295e-05,-6.459537e-06,2.3622575e-05,4.309563e-05,6.8730777e-10,-0.039379835,4000,4000,0,0,0,1
1777226731564000,1777226731560000,1310988,1310988,1.0512614e-05,4.1931557e-06,-3.0090223e-06,-0.00016280572,4.788472e-05,-0.0391452,4000,4000,0,0,0,1
1777226732064000,1777226732060000,1310988,1310988,-2.1445345e-05,3.1278985e-06,-3.17712e-05,0.00016759413,-0.00011013261,-0.039006334,4000,4000,0,0,0,1
1777226732564000,1777226732560000,1310988,1310988,8.382095e-06,-1.3916459e-05,-4.135854e-05,5.267244e-05,-0.00028251516,-0.03923139,4000,4000,0,0,0,1
1777226733064000,1777226733060000,1310988,1310988,-2.0380161e-05,-1.9242589e-05,-2.0053272e-05,7.6614466e-05,5.267312e-05,-0.039154775,4000,4000,0,0,0,1
1777226733564000,1777226733560000,1310988,1310988,-1.0792727e-05,-8.590088e-06,4.1732033e-05,2.8730423e-05,9.577492e-06,-0.039164353,4000,4000,0,0,0,1
1777226734064000,1777226734060000,1310988,1310988,-2.4641187e-05,-1.8177352e-05,1.9361481e-05,-2.8730423e-05,9.577494e-06,-0.039384622,4000,4000,0,0,0,1
1777226734564000,1777226734560000,1310988,1310988,2.2230557e-05,-7.0375354e-05,-3.009057e-06,-2.3942017e-05,9.576876e-05,-0.0391883,4000,4000,0,0,0,1
1777226735064000,1777226735060000,1310988,1310988,1.2643092e-05,5.258457e-06,-8.785412e-07,4.3095635e-05,1.4365896e-05,-0.039226606,4000,4000,0,0,0,1
1777226735564000,1777226735560000,1310988,1310988,-1.6119067e-05,3.4020544e-05,8.708812e-06,-3.351883e-05,8.1403545e-05,-0.039264914,4000,4000,0,0,0,1
1777226736064000,1777226736060000,1310988,1310988,-2.1445321e-05,-4.0547962e-05,-4.0743907e-06,0.0001197101,-6.703698e-05,-0.039245754,4000,4000,0,0,0,1
1777226736564000,1777226736560000,1310988,1310988,-7.596919e-06,-1.2851079e-05,-1.1531161e-05,1.9153616e-05,-0.00015322825,-0.039178725,4000,4000,0,0,0,1
1777226737064000,1777226737060000,1310988,1310988,1.4773724e-05,4.360806e-05,-5.4141645e-05,-0.00020111297,4.7890894e-06,-0.03914042,4000,4000,0,0,0,1
1777226737564000,1777226737560000,1310988,1310988,-2.1445385e-05,1.5911046e-05,-2.1118523e-05,-9.097968e-05,1.9154299e-05,-0.039063804,4000,4000,0,0,0,1
1777226738064000,1777226738060000,1310988,1310988,1.9904915e-06,-5.394217e-06,-8.335384e-06,0.00022984337,-7.661378e-05,-0.039274484,4000,4000,0,0,0,1
1777226738564000,1777226738560000,1310988,1310988,-1.2923209e-05,-4.3289965e-06,4.5993118e-05,-4.3095635e-05,0.00018674844,-0.039240967,4000,4000,0,0,0,1
1777226739064000,1777226739060000,1310988,1310988,-2.5706395e-05,-2.0307954e-05,5.512995e-06,0.00013407531,-0.000105344196,-0.03910211,4000,4000,0,0,0,1
1777226739564000,1777226739560000,1310988,1310988,1.477366e-05,1.9106848e-05,2.3172286e-06,-4.788405e-06,-9.5761225e-06,-0.039375048,4000,4000,0,0,0,1
1777226740064000,1777226740060000,1310988,1310988,-2.8902157e-05,-3.3091153e-05,-2.111854e-05,0.00017717094,-6.224856e-05,-0.039264914,4000,4000,0,0,0,1
1777226740564000,1777226740560000,1310988,1310988,4.4601107e-05,-3.6286845e-05,-3.0090985e-06,-0.00025857383,-0.0001005558,-0.03920266,4000,4000,0,0,0,1
1777226741064000,1777226741060000,1310988,1310988,-7.5969956e-06,2.6563706e-05,3.3209915e-05,-3.351883e-05,-1.9152934e-05,-0.03908774,4000,4000,0,0,0,1
1777226741564000,1777226741560000,1310988,1310988,7.316826e-06,1.0584728e-05,-8.7852413e-07,4.788404e-06,7.182674e-05,-0.038958456,4000,4000,0,0,0,1
