timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
1777226730196000,1777226730040000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.250023,0.0,0.0,0.0,0.0,0.0,0.0075000008,0.0075000008,0.0075000008,1.0100725,1.010072,1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
1777226730204000,1777226730048000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.250023,0.0,0.0,0.0,0.0,0.0,0.007500001,0.0075000008,0.007500001,1.0100754,1.010075,1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
1777226730212000,1777226730056000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.250023,0.0,0.0,0.0,0.0,0.0,0.007500001,0.0075000008,0.007500001,1.0100006,1.0100001,1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
1777226730232000,1777226730064000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.250023,0.0,0.0,0.0,0.0,0.0,0.007500001,0.0075000008,0.007500001,1.0100021,1.0100017,1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
1777226730240000,1777226730072000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.250023,0.0,0.0,0.0,0.0,0.0,0.007500001,0.0075000008,0.007500001,1.0100036,1.0100031,1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
1777226730244000,1777226730080000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.250023,0.0,0.0,0.0,0.0,0.0,0.007500001,0.0075000008,0.007500001,1.0004498,1.0004498,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226730260000,1777226730096000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.250023,0.0,0.0,0.0,0.0,0.0,0.007500001,0.0075000008,0.007500001,1.0004499,1.0004499,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226730268000,1777226730104000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.250023,0.0,0.0,0.0,0.0,0.0,0.007500001,0.0075000008,0.007500001,1.00045,1.00045,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226730276000,1777226730112000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.250023,0.0,0.0,0.0,0.0,0.0,0.0075000008,0.0075000008,0.0075000008,1.0004501,1.0004501,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226730284000,1777226730120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.250023,0.0,0.0,0.0,0.0,0.0,0.0075000008,0.0075000008,0.0075000008,1.0004503,1.0004503,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226730300000,1777226730136000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.250023,0.0,0.0,0.0,0.0,0.0,0.0075000008,0.0075000008,0.0075000008,1.0004506,1.0004506,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226730308000,1777226730144000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.250023,0.0,0.0,0.0,0.0,0.0,0.0075000008,0.0075000008,0.0075000008,1.0004507,1.0004507,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226730316000,1777226730152000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.250023,0.0,0.0,0.0,0.0,0.0,0.0075000008,0.0075000008,0.0075000008,1.000451,1.000451,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226730324000,1777226730160000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.250023,0.0,0.0,0.0,0.0,0.0,0.0075000008,0.0075000008,0.0075000008,1.0004511,1.0004511,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777226730340000,1777226730176000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.250023,0.0,0.0,0.0,0.0,0.0,0.0075000008,0.0075000008,0.0075000008,1.0004516,1.0004516,1.0,0.0,0.0,0.0,0.0,0.0,0.0
