timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
1777226730400000,1777226730238000,0,47.3977419,8.5455942,0,100.0,100.0,-5240971.0,-951291.2,-5240971.0,-951291.2,100.00005,100.00005,10987105000.0,361981800.0,10987105000.0,361981800.0,0,1,0
1777226730448000,1777226730289978,0,47.3977419,8.545594,0,100.0,100.0,-5240971.0,-951291.2,-100.00003,-100.00003,100.00005,100.00005,10987105000.0,361981800.0,4.0,4.0,0,1,0
1777226730504000,1777226730341979,0,47.3977418,8.5455939,0,100.0,100.0,-5240971.0,-951291.2,-100.00003,-100.00003,100.00006,100.00006,10987104000.0,361981760.0,-4.0,-4.0,0,1,0
1777226730552000,1777226730393981,0,47.3977418,8.5455939,0,100.0,100.0,-5240971.0,-951291.2,-100.00004,-100.00004,100.00007,100.00007,10987103000.0,361981730.0,-4.0,-4.0,0,1,0
1777226730608000,1777226730445982,0,47.3977418,8.545594,0,100.0,100.0,-5240971.0,-951291.2,-100.00003,-100.00003,100.00005,100.00005,10987105000.0,361981800.0,-4.0,-4.0,0,1,0
1777226730656000,1777226730497983,0,47.3977418,8.545594099999999,0,100.0,100.0,-5240971.0,-951291.2,-100.00004,-100.00004,100.00007,100.00007,10987103000.0,361981730.0,-4.0,-4.0,0,1,0
1777226730712000,1777226730549984,0,47.3977418,8.545594,0,100.0,100.0,-5240971.0,-951291.2,-100.000046,-100.000046,100.00009,100.00009,10987101000.0,361981630.0,-4.0,-4.0,0,1,0
1777226730760000,1777226730601985,0,47.3977419,8.545594,0,100.0,100.0,-5240971.0,-951291.2,-100.00006,-100.00006,100.00012,100.00012,10987098000.0,361981540.0,-4.0,-4.0,0,1,0
1777226730816000,1777226730653986,0,47.3977419,8.5455939,0,100.0,100.0,-5240971.0,-951291.2,-100.00004,-100.00004,100.00008,100.00008,10987102000.0,361981660.0,-4.0,-4.0,0,1,0
1777226730864000,1777226730705987,0,47.3977418,8.5455939,0,100.0,100.0,-5240971.0,-951291.2,-100.00006,-100.00006,100.00011,100.00011,10987099000.0,361981570.0,-4.0,-4.0,0,1,0
