timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,estimator_instance,innovation_rejected,fused
1777226730140000,1777226729984000,1777226729984000,0,3.71933e-08,100.0,-0.00013688729,-2.5594829e-05,133.33337,1.5615105e-11,-1.3390855e-12,0,0,1
1777226730356000,1777226730192000,1777226730192000,0,3.71933e-08,100.0,8.242119e-05,6.138689e-06,125.00002,6.0384454e-12,8.283246e-13,0,0,1
