timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1777226730200000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730208000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730224000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730232000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730240000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730248000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730256000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730264000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730272000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730280000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730296000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730304000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730320000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730328000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730336000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730344000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730360000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730368000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730376000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730384000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730400000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730408000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730416000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730424000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730440000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730448000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730456000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730464000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730472000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730488000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730496000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730504000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730512000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730528000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730536000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730544000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730560000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730568000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730576000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730584000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730592000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730608000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730616000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730624000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730640000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730648000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730656000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777226730664000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
