timestamp,position[0],position[1],position[2],velocity[0],velocity[1],velocity[2],acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],yaw,yawspeed
1777226730196000,nan,nan,nan,nan,nan,nan,0.0,0.0,0.3,nan,nan,nan,-0.0014380596,nan
1777226730232000,nan,nan,nan,nan,nan,nan,0.0,0.0,0.3,nan,nan,nan,-0.0014771428,nan
1777226730400000,nan,nan,nan,nan,nan,nan,0.0,0.0,0.3,nan,nan,nan,-0.0013481154,nan
1777226730600000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.0006785869,nan
1777226730796000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,9.35731e-05,nan
1777226731000000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.0001522679,nan
1777226731200000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,-0.0008543489,nan
1777226731400000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.011031119,nan
1777226731600000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.010458523,nan
1777226731800000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.010513674,nan
1777226732000000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.010206928,nan
1777226732200000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.010605257,nan
1777226732400000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.010798281,nan
1777226732600000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.010515765,nan
1777226732800000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.010579474,nan
1777226733000000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.010820616,nan
1777226733200000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.010630563,nan
1777226733400000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.010583986,nan
1777226733600000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.011273274,nan
1777226733800000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.011388206,nan
1777226734000000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.011460877,nan
1777226734200000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.011789249,nan
1777226734400000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.011766542,nan
1777226734600000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.012091402,nan
