timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1777226730244000,1777226730244000,0.9999985,-0.001018011,0.0012471803,-0.0007274187,1.0,0.0,0.0,0.0,0
1777226730248000,1777226730248000,0.9999985,-0.0009954994,0.0012450232,-0.0007329229,1.0,0.0,0.0,0.0,0
1777226730252000,1777226730252000,0.9999985,-0.0009841807,0.0012460623,-0.0007464058,1.0,0.0,0.0,0.0,0
1777226730256000,1777226730256000,0.9999985,-0.00097564363,0.0012428166,-0.0007591368,1.0,0.0,0.0,0.0,0
1777226730260000,1777226730260000,0.99999857,-0.0009585754,0.0012166821,-0.0007505508,1.0,0.0,0.0,0.0,0
1777226730264000,1777226730264000,0.9999986,-0.0009491565,0.001178895,-0.0007256244,1.0,0.0,0.0,0.0,0
1777226730268000,1777226730268000,0.99999875,-0.00094239385,0.0011544238,-0.0007028381,1.0,0.0,0.0,0.0,0
1777226730272000,1777226730272000,0.99999875,-0.000924023,0.0011501097,-0.0006977636,1.0,0.0,0.0,0.0,0
1777226730276000,1777226730276000,0.99999875,-0.00090567535,0.0011511002,-0.0007161298,1.0,0.0,0.0,0.0,0
1777226730280000,1777226730280000,0.99999875,-0.00089234486,0.0011441701,-0.0007339928,1.0,0.0,0.0,0.0,0
1777226730284000,1777226730284000,0.99999875,-0.00087847264,0.0011255355,-0.0007363996,1.0,0.0,0.0,0.0,0
1777226730288000,1777226730288000,0.99999887,-0.00085496047,0.0011024341,-0.0007372154,1.0,0.0,0.0,0.0,0
1777226730292000,1777226730292000,0.9999988,-0.00082506426,0.0010750631,-0.00074229535,1.0,0.0,0.0,0.0,0
1777226730296000,1777226730296000,0.9999989,-0.0008082791,0.0010536939,-0.00074787025,1.0,0.0,0.0,0.0,0
1777226730300000,1777226730300000,0.9999989,-0.0008031946,0.0010499132,-0.0007497185,1.0,0.0,0.0,0.0,0
1777226730304000,1777226730304000,0.9999989,-0.00080154627,0.001029107,-0.0007467086,1.0,0.0,0.0,0.0,0
1777226730308000,1777226730308000,0.99999887,-0.000806296,0.000992863,-0.0007388859,1.0,0.0,0.0,0.0,0
1777226730312000,1777226730312000,0.999999,-0.0008197073,0.0009720217,-0.0007262141,1.0,0.0,0.0,0.0,0
1777226730316000,1777226730316000,0.999999,-0.00082778116,0.000954912,-0.0007050283,1.0,0.0,0.0,0.0,0
1777226730320000,1777226730320000,0.999999,-0.00081786606,0.00093448185,-0.0006832562,1.0,0.0,0.0,0.0,0
1777226730324000,1777226730324000,0.9999991,-0.00079731515,0.00091722375,-0.00068173674,1.0,0.0,0.0,0.0,0
1777226730328000,1777226730328000,0.9999991,-0.00078965136,0.00090303225,-0.00069291604,1.0,0.0,0.0,0.0,0
1777226730332000,1777226730332000,0.9999991,-0.0007974326,0.00088512636,-0.00069981744,1.0,0.0,0.0,0.0,0
1777226730336000,1777226730336000,0.9999991,-0.00080263504,0.0008654644,-0.00070877303,1.0,0.0,0.0,0.0,0
1777226730340000,1777226730340000,0.9999991,-0.00079985755,0.0008473848,-0.0007299874,1.0,0.0,0.0,0.0,0
1777226730344000,1777226730344000,0.9999991,-0.0007939343,0.00082914013,-0.00074420124,1.0,0.0,0.0,0.0,0
