timestamp,load,ram_usage
1777226730172000,0.25396827,0.1728738
1777226730672000,0.29032257,0.17296211
1777226731172000,0.30555555,0.17305598
1777226731672000,0.2837838,0.17365694
1777226732172000,0.29166666,0.17374487
1777226732672000,0.29850745,0.17383398
1777226733172000,0.28767124,0.1739101
1777226733672000,0.25,0.17402287
1777226734172000,0.30645162,0.17402366
1777226734672000,0.2987013,0.17413644
1777226735172000,0.32352942,0.17419441
1777226735672000,0.30666667,0.1742232
1777226736172000,0.28787878,0.17424054
1777226736672000,0.2972973,0.17421807
1777226737172000,0.3015873,0.17423147
1777226737672000,0.275,0.17421451
1777226738172000,0.28169015,0.17424133
1777226738672000,0.2647059,0.17427959
1777226739172000,0.3026316,0.17425987
1777226739672000,0.23529412,0.17442036
1777226740172000,0.26506025,0.17454891
1777226740672000,0.28,0.17485097
1777226741172000,0.33734939,0.17486438
1777226741672000,0.27631578,0.17486832
1777226742172000,0.2826087,0.17515066
1777226742672000,0.30882353,0.1753565
1777226743172000,0.31707317,0.17558286
1777226743672000,0.30666667,0.17584705
1777226744172000,0.2739726,0.17605685
1777226744672000,0.2923077,0.17625637
1777226745172000,0.31506848,0.17648785
1777226745672000,0.31034482,0.17769884
1777226746172000,0.27868852,0.1794828
1777226746672000,0.28169015,0.17969574
1777226747172000,0.278481,0.18006286
1777226747672000,0.2747253,0.18030222
1777226748172000,0.3116883,0.18052147
1777226748672000,0.2840909,0.18074703
1777226749172000,0.25316456,0.18099704
1777226749672000,0.2804878,0.18123403
1777226750172000,0.29411766,0.18144421
1777226750672000,0.28985506,0.18169264
1777226751172000,0.30769232,0.1819048
1777226751672000,0.29113925,0.18213902
1777226752172000,0.26666668,0.18236262
1777226752672000,0.2857143,0.1830101
1777226753172000,0.2948718,0.1832672
1777226753672000,0.30952382,0.18350263
1777226754172000,0.33333334,0.18373686
1777226754672000,0.3030303,0.18393876
1777226755172000,0.2840909,0.18417023
1777226755672000,0.32394367,0.18439421
1777226756172000,0.27027026,0.18463436
1777226756672000,0.30208334,0.18489029
1777226757172000,0.26923078,0.18512452
1777226757672000,0.3188406,0.18532562
1777226758172000,0.31343284,0.18543446
1777226758672000,0.27027026,0.18556932
1777226759172000,0.27027026,0.18571877
1777226759672000,0.2972973,0.18584575
1777226760172000,0.30769232,0.18598022
1777226760672000,0.32051283,0.18606026
1777226761172000,0.34408602,0.18614307
1777226761672000,0.30136988,0.18633038
1777226762172000,0.29166666,0.18652834
1777226762672000,0.2820513,0.18678465
1777226763172000,0.26027396,0.18700233
1777226763672000,0.28985506,0.1874495
1777226764172000,0.31578946,0.18767427
1777226764672000,0.296875,0.18791561
1777226765172000,0.30769232,0.18811868
1777226765672000,0.30136988,0.18831664
1777226766172000,0.28767124,0.18852721
1777226766672000,0.30379745,0.18878983
1777226767172000,0.31707317,0.18904142
1777226767672000,0.30120483,0.18931903
1777226768172000,0.28947368,0.18951935
1777226768672000,0.33766234,0.18980761
1777226769172000,0.28767124,0.19001858
1777226769672000,0.2820513,0.19024374
1777226770172000,0.29411766,0.1904413
1777226770672000,0.3292683,0.19070669
1777226771172000,0.28947368,0.19091569
1777226771672000,0.30136988,0.19114242
1777226772172000,0.3292683,0.19139282
1777226772672000,0.31343284,0.19161642
1777226773172000,0.30666667,0.1918392
1777226773672000,0.3026316,0.1920628
1777226774172000,0.2972973,0.19228953
1777226774672000,0.3108108,0.19250917
1777226775172000,0.31428573,0.1927371
1777226775672000,0.31428573,0.19293742
1777226776172000,0.27142859,0.19316654
1777226776672000,0.32,0.19340904
1777226777172000,0.32911393,0.19363539
1777226777672000,0.3164557,0.19388658
1777226778172000,0.2753623,0.19409163
1777226778672000,0.30769232,0.19430773
1777226779172000,0.28985506,0.19450371
1777226779672000,0.35135135,0.1947549
1777226780172000,0.29166666,0.19497494
1777226780672000,0.30666667,0.19512676
1777226781172000,0.28169015,0.19522613
1777226781672000,0.29411766,0.19543828
1777226782172000,0.29268292,0.19561297
1777226782672000,0.34246576,0.19570012
1777226783172000,0.36144578,0.19580068
1777226783672000,0.29850745,0.19588466
1777226784172000,0.3561644,0.19599271
1777226784672000,0.32352942,0.19607592
1777226785172000,0.32307693,0.19615912
1777226785672000,0.30136988,0.19624785
1777226786172000,0.32857144,0.19624825
1777226786672000,0.35897437,0.19624902
1777226787172000,0.31944445,0.19624075
1777226787672000,0.31578946,0.19624312
1777226788172000,0.32,0.19622459
1777226788672000,0.32394367,0.19622064
1777226789172000,0.3432836,0.19623405
1777226789672000,0.30864197,0.19626322
1777226790172000,0.28787878,0.19623917
1777226790672000,0.31325302,0.1962376
1777226791172000,0.31578946,0.19622616
1777226791672000,0.29411766,0.1962305
1777226792172000,0.2739726,0.19620566
1777226792672000,0.30882353,0.19619422
1777226793172000,0.3561644,0.19620053
1777226793672000,0.36842105,0.19617568
1777226794172000,0.33333334,0.19615242
1777226794672000,0.32894737,0.19613113
1777226795172000,0.33846155,0.19612837
1777226795672000,0.3026316,0.1961055
1777226796172000,0.33802816,0.19608144
1777226796672000,0.3108108,0.19606684
1777226797172000,0.3580247,0.19608262
1777226797672000,0.31428573,0.19606054
1777226798172000,0.32394367,0.19606015
1777226798672000,0.31506848,0.19607079
1777226799172000,0.31578946,0.19605581
1777226799672000,0.32098764,0.19603886
1777226800172000,0.33333334,0.19604121
1777226800672000,0.34117648,0.19602071
1777226801172000,0.37037036,0.19600928
1777226801672000,0.34567901,0.19599074
1777226802172000,0.37037036,0.19599429
1777226802672000,0.27631578,0.19602387
1777226803172000,0.30769232,0.19620526
1777226803672000,0.30120483,0.19619896
1777226804172000,0.31746033,0.19611613
1777226804672000,0.30882353,0.19608341
1777226805172000,0.30555555,0.19609328
1777226805672000,0.3375,0.19606961
1777226806172000,0.31944445,0.19605383
1777226806672000,0.34285715,0.19606015
1777226807172000,0.33333334,0.1960487
1777226807672000,0.33333334,0.19602624
1777226808172000,0.30379745,0.19603609
