timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,system_error,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,authentication_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
1777226731080000,0,47.397742099999995,8.545593799999999,487.991,487.991,1777226731080000,0,0.25,0.5,71.47,71.49,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,0,0,0,0,1,10,0,0,0
1777226732068000,0,47.397742,8.5455939,487.981,487.981,1777226732068000,0,0.25,0.5,46.73,46.789997,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,0,0,0,0,1,10,0,0,0
1777226733056000,0,47.397742,8.545594099999999,487.986,487.986,1777226733056000,0,0.25,0.5,30.59,30.66,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,0,0,0,0,1,10,0,0,0
1777226734096000,0,47.3977418,8.5455939,488.00100000000003,488.00100000000003,1777226734096000,0,0.25,0.5,19.619999,19.71,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,0,0,0,0,1,10,0,0,0
1777226735084000,0,47.397742,8.545594,487.986,487.986,1777226735084000,0,0.25,0.5,12.91,12.99,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,0,0,0,0,1,10,0,0,0
1777226736072000,0,47.397742,8.5455939,488.00600000000003,488.00600000000003,1777226736072000,0,0.25,0.5,8.5199995,8.62,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,0,0,0,0,1,10,0,0,0
1777226737060000,0,47.397742,8.5455939,487.98900000000003,487.98900000000003,1777226737060000,0,0.25,0.5,5.66,5.7599998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,0,0,0,0,1,10,0,0,0
1777226738100000,0,47.3977419,8.5455939,487.992,487.992,1777226738100000,0,0.25,0.5,3.72,3.82,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,2,0,0,0,1,10,0,0,0
1777226739088000,0,47.3977419,8.5455942,487.998,487.998,1777226739088000,0,0.25,0.5,2.53,2.6299999,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226740076000,0,47.3977419,8.5455939,487.995,487.995,1777226740076000,0,0.25,0.5,1.75,1.8499999,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226741064000,0,47.3977418,8.5455939,488.004,488.004,1777226741064000,0,0.25,0.5,1.25,1.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226742104000,0,47.3977418,8.545593799999999,488.01300000000003,488.01300000000003,1777226742104000,0,0.25,0.5,0.9,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226743092000,0,47.3977419,8.5455939,488.003,488.003,1777226743092000,0,0.25,0.5,0.69,0.78999996,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226744080000,0,47.3977419,8.545594,488.002,488.002,1777226744080000,0,0.25,0.5,0.55,0.65,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226745068000,0,47.397742,8.5455939,488.0,488.0,1777226745068000,0,0.25,0.5,0.45999998,0.56,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226746056000,0,47.397742,8.545593799999999,487.983,487.983,1777226746056000,0,0.25,0.5,0.41,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226747096000,0,47.3977419,8.545593799999999,487.994,487.994,1777226747096000,0,0.25,0.5,0.37,0.47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226748084000,0,47.3977419,8.545594,487.987,487.987,1777226748084000,0,0.25,0.5,0.34,0.44,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226749072000,0,47.3977419,8.5455942,487.99,487.99,1777226749072000,0,0.25,0.5,0.32,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226750060000,0,47.3977419,8.5455939,488.015,488.015,1777226750060000,0,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226751100000,0,47.397741599999996,8.5455939,488.23,488.23,1777226751100000,0,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.06,-0.04,-0.049999997,-0.64,2.833716,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226752088000,0,47.397741499999995,8.545593199999999,489.219,489.219,1777226752088000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.01,-0.02,-1.3299999,2.8860755,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226753076000,0,47.3977414,8.545593199999999,490.57300000000004,490.57300000000004,1777226753076000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.0,-1.42,5.0153775,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226754064000,0,47.397741499999995,8.5455928,491.98900000000003,491.98900000000003,1777226754064000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.0,-1.4699999,4.6663117,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226755104000,0,47.397741599999996,8.5455928,493.563,493.563,1777226755104000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-1.5,3.496941,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226756092000,0,47.3977417,8.545592899999999,495.065,495.065,1777226756092000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,0.01,-1.51,1.2391838,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226757080000,0,47.3977418,8.5455934,496.547,496.547,1777226757080000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.0,0.04,-1.51,1.3962634,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226758068000,0,47.3977419,8.545594,498.051,498.051,1777226758068000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.01,0.049999997,-1.51,1.3264502,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226759056000,0,47.397742,8.5455945,499.818,499.818,1777226759056000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,0.01,-1.93,1.1519173,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226760096000,0,47.397742099999995,8.5455949,501.204,501.204,1777226760096000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.93,3.7063804,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226761084000,0,47.3977419,8.5455943,501.935,501.935,1777226761084000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,-0.02,-0.53999996,3.2875018,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226762072000,0,47.3977418,8.545594099999999,502.349,502.349,1777226762072000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.31,2.9558892,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226763060000,0,47.3977471,8.5455939,502.612,502.612,1777226763060000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.79,1.79,-0.02,-0.17,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226764100000,0,47.3977794,8.545593199999999,502.652,502.652,1777226764100000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0,5.0,-0.04,0.06,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226765088000,0,47.397828399999995,8.5455931,502.62,502.62,1777226765088000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.44,5.44,0.01,-0.01,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226766076000,0,47.397874099999996,8.5455936,502.652,502.652,1777226766076000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.8399997,4.8399997,0.03,-0.04,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226767064000,0,47.3979158,8.5455939,502.678,502.678,1777226767064000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.65,4.65,0.03,-0.03,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226768052000,0,47.3979578,8.5455945,502.708,502.708,1777226768052000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.8399997,4.8399997,0.02,-0.02,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226769092000,0,47.398004,8.5455945,502.724,502.724,1777226769092000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0,5.0,-0.01,-0.02,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226770080000,0,47.3980484,8.5455939,502.76,502.76,1777226770080000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.98,4.98,-0.02,-0.02,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226771068000,0,47.3980927,8.5455937,502.795,502.795,1777226771068000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.95,4.95,-0.02,-0.02,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226772056000,0,47.3981366,8.5455934,502.81,502.81,1777226772056000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.96,4.96,0.0,-0.02,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226773096000,0,47.3981833,8.545593499999999,502.854,502.854,1777226773096000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.02,5.02,0.01,-0.03,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777226774084000,0,47.3982277,8.5455939,502.879,502.879,1777226774084000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.99,4.99,0.0,-0.03,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
