timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,delta_terrain,eph,epv,terrain_alt,lat_lon_valid,alt_valid,lat_lon_reset_counter,alt_reset_counter,terrain_reset_counter,terrain_alt_valid,dead_reckoning
1777227356549000,1777227356549000,47.3986692186986,8.545593735343923,488.03006,488.03006,488.1121,488.1121,0.12028387,0.11296329,488.0182,1,1,3,2,2,0,0
1777227356557000,1777227356557000,47.39866921788867,8.545593734653366,488.03006,488.03006,488.1121,488.1121,0.12068861,0.113213554,488.01834,1,1,3,2,2,0,0
1777227356565000,1777227356565000,47.398669217101286,8.545593733927275,488.0301,488.0301,488.1121,488.1121,0.1210961,0.11346466,488.0185,1,1,3,2,2,0,0
1777227356573000,1777227356573000,47.398669216323675,8.545593733193474,488.0301,488.0301,488.1121,488.1121,0.12150594,0.11371661,488.01865,1,1,3,2,2,0,0
1777227356581000,1777227356581000,47.39866921555068,8.545593732461382,488.03012,488.03012,488.1121,488.1121,0.12191894,0.113969386,488.0188,1,1,3,2,2,0,0
1777227356589000,1777227356589000,47.39866921472111,8.545593731777139,488.0301,488.0301,488.1121,488.1121,0.11968463,0.112649105,488.01788,1,1,3,2,2,0,0
1777227356597000,1777227356597000,47.398669213918495,8.545593731081652,488.0301,488.0301,488.1121,488.1121,0.12008528,0.11289826,488.01804,1,1,3,2,2,0,0
1777227356605000,1777227356605000,47.398669213145446,8.54559373038534,488.03006,488.03006,488.1121,488.1121,0.120488666,0.11308967,488.01816,1,1,3,2,2,0,0
1777227356613000,1777227356613000,47.398669212364545,8.545593729716924,488.03006,488.03006,488.1121,488.1121,0.12089479,0.11334036,488.0183,1,1,3,2,2,0,0
1777227356621000,1777227356621000,47.39866921157912,8.545593729048953,488.0301,488.0301,488.1121,488.1121,0.12130367,0.1135919,488.01846,1,1,3,2,2,0,0
1777227356629000,1777227356629000,47.39866921078971,8.545593728363134,488.0301,488.0301,488.1121,488.1121,0.12171531,0.11384427,488.01862,1,1,3,2,2,0,0
1777227356637000,1777227356637000,47.39866921001,8.545593727651914,488.03012,488.03012,488.1121,488.1121,0.1221297,0.11409747,488.01877,1,1,3,2,2,0,0
1777227356645000,1777227356645000,47.39866920925567,8.5455937270726,488.0301,488.0301,488.1121,488.1121,0.11988268,0.11277208,488.01788,1,1,3,2,2,0,0
1777227356653000,1777227356653000,47.398669208518776,8.545593726514516,488.0301,488.0301,488.1121,488.1121,0.120282434,0.11296325,488.01804,1,1,3,2,2,0,0
1777227356661000,1777227356661000,47.39866920777741,8.545593725943796,488.03006,488.03006,488.1121,488.1121,0.12068713,0.113213524,488.0182,1,1,3,2,2,0,0
1777227356669000,1777227356669000,47.39866920704048,8.545593725393003,488.03006,488.03006,488.1121,488.1121,0.121094555,0.11346463,488.01834,1,1,3,2,2,0,0
1777227356677000,1777227356677000,47.39866920630631,8.54559372484722,488.03006,488.03006,488.1121,488.1121,0.121504754,0.11371657,488.0185,1,1,3,2,2,0,0
1777227356685000,1777227356685000,47.398669205582486,8.545593724253285,488.0301,488.0301,488.1121,488.1121,0.1219177,0.113969356,488.01865,1,1,3,2,2,0,0
1777227356693000,1777227356693000,47.39866920481038,8.545593723856744,488.03006,488.03006,488.1121,488.1121,0.11968576,0.112649076,488.01816,1,1,3,2,2,0,0
1777227356701000,1777227356701000,47.39866920402985,8.54559372346435,488.03006,488.03006,488.1121,488.1121,0.120086424,0.11289823,488.01828,1,1,3,2,2,0,0
1777227356709000,1777227356709000,47.3986692032323,8.545593723039177,488.03006,488.03006,488.1121,488.1121,0.12048982,0.11308964,488.01834,1,1,3,2,2,0,0
1777227356717000,1777227356717000,47.398669202409764,8.545593722621721,488.03006,488.03006,488.1121,488.1121,0.12089597,0.11334034,488.01846,1,1,3,2,2,0,0
1777227356725000,1777227356725000,47.398669201568666,8.545593722202854,488.03006,488.03006,488.1121,488.1121,0.12130248,0.11359187,488.0186,1,1,3,2,2,0,0
1777227356733000,1777227356733000,47.398669200714664,8.545593721763579,488.0301,488.0301,488.1121,488.1121,0.12171407,0.11384424,488.0187,1,1,3,2,2,0,0
1777227356741000,1777227356741000,47.398669199849415,8.545593721332029,488.0301,488.0301,488.1121,488.1121,0.122128434,0.11409744,488.01883,1,1,3,2,2,0,0
1777227356749000,1777227356749000,47.39866919902415,8.545593720971562,488.0301,488.0301,488.1121,488.1121,0.1198816,0.11277205,488.01804,1,1,3,2,2,0,0
1777227356757000,1777227356757000,47.398669198216794,8.545593720608261,488.0301,488.0301,488.1121,488.1121,0.12028357,0.11296322,488.01816,1,1,3,2,2,0,0
1777227356765000,1777227356765000,47.39866919741742,8.545593720221401,488.0301,488.0301,488.1121,488.1121,0.12068828,0.11321349,488.01828,1,1,3,2,2,0,0
1777227356773000,1777227356773000,47.398669196609205,8.545593719802035,488.0301,488.0301,488.1121,488.1121,0.12109535,0.113464594,488.01843,1,1,3,2,2,0,0
1777227356781000,1777227356781000,47.39866919580648,8.545593719398248,488.0301,488.0301,488.1121,488.1121,0.121505566,0.11371654,488.0186,1,1,3,2,2,0,0
1777227356789000,1777227356789000,47.39866919499143,8.545593718991016,488.0301,488.0301,488.1121,488.1121,0.12191606,0.11396932,488.01874,1,1,3,2,2,0,0
1777227356797000,1777227356797000,47.398669194305356,8.545593718706458,488.03006,488.03006,488.1121,488.1121,0.11968432,0.112649046,488.0178,1,1,3,2,2,0,0
1777227356805000,1777227356805000,47.398669193609074,8.545593718413752,488.03006,488.03006,488.1121,488.1121,0.12008495,0.1128982,488.0179,1,1,3,2,2,0,0
1777227356813000,1777227356813000,47.3986691928869,8.545593718142028,488.03006,488.03006,488.1121,488.1121,0.120488316,0.113089606,488.01804,1,1,3,2,2,0,0
1777227356821000,1777227356821000,47.39866919214896,8.545593717894393,488.03003,488.03003,488.1121,488.1121,0.12089443,0.1133403,488.01816,1,1,3,2,2,0,0
1777227356829000,1777227356829000,47.398669191405816,8.545593717661129,488.03006,488.03006,488.1121,488.1121,0.12130329,0.113591835,488.01828,1,1,3,2,2,0,0
1777227356837000,1777227356837000,47.39866919064458,8.54559371740483,488.03006,488.03006,488.1121,488.1121,0.121714905,0.1138442,488.0184,1,1,3,2,2,0,0
1777227356845000,1777227356845000,47.39866918986343,8.54559371713931,488.03006,488.03006,488.1121,488.1121,0.12212929,0.1140974,488.01852,1,1,3,2,2,0,0
1777227356853000,1777227356853000,47.39866918910967,8.545593717001477,488.03003,488.03003,488.1121,488.1121,0.119882345,0.11277202,488.0178,1,1,3,2,2,0,0
1777227356861000,1777227356861000,47.398669188348585,8.545593716847074,488.03003,488.03003,488.1121,488.1121,0.12028208,0.11296319,488.0179,1,1,3,2,2,0,0
1777227356869000,1777227356869000,47.39866918758312,8.54559371668811,488.03003,488.03003,488.1121,488.1121,0.120686755,0.113213465,488.01804,1,1,3,2,2,0,0
1777227356877000,1777227356877000,47.39866918679783,8.545593716539914,488.03,488.03,488.1121,488.1121,0.121094175,0.113464564,488.01816,1,1,3,2,2,0,0
1777227356885000,1777227356885000,47.398669186004796,8.545593716374006,488.03003,488.03003,488.1121,488.1121,0.12150435,0.11371651,488.0183,1,1,3,2,2,0,0
