timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
1777227356549000,1777227356397000,0.093349144,0.093360156,0.2049728,0.25750446,0.25751308,0.57551175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.366989,0.0,0.0,0.0,0.0,0.002510984,0.0025029257,0.002510984,0.00250161,1.0000101,1.0000104,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227356557000,1777227356405000,0.093349144,0.093360156,0.2049728,0.25750446,0.25751308,0.57551175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.366989,0.0,0.0,0.0,0.0,0.002510984,0.0025029257,0.002510984,0.00250161,1.0000101,1.0000104,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227356565000,1777227356413000,0.093349144,0.093360156,0.2049728,0.25750446,0.25751308,0.57551175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.366989,0.0,0.0,0.0,0.0,0.002510984,0.0025029257,0.002510984,0.00250161,1.0000103,1.0000104,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227356573000,1777227356421000,0.093349144,0.093360156,0.2049728,0.25750446,0.25751308,0.57551175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.366989,0.0,0.0,0.0,0.0,0.002510984,0.0025029257,0.002510984,0.00250161,1.0000103,1.0000104,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227356581000,1777227356429000,0.093349144,0.093360156,0.2049728,0.25750446,0.25751308,0.57551175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.366989,0.0,0.0,0.0,0.0,0.002510984,0.0025029257,0.002510984,0.00250161,1.0000103,1.0000104,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227356589000,1777227356437000,0.093336016,0.09334707,0.2049686,0.2574783,0.25748685,0.5754827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.366989,0.0,0.0,0.0,0.0,0.0025109882,0.002502934,0.0025109882,0.0025016123,1.0000101,1.0000103,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227356597000,1777227356445000,0.093336016,0.09334707,0.2049686,0.2574783,0.25748685,0.5754827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.366989,0.0,0.0,0.0,0.0,0.0025109882,0.002502934,0.0025109882,0.0025016123,1.0000101,1.0000104,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227356605000,1777227356453000,0.093336016,0.09334707,0.2049686,0.2574783,0.25748685,0.5754827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367086,0.0,0.0,0.0,0.0,0.0025109882,0.002502934,0.0025109882,0.0025016123,1.0000101,1.0000104,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227356621000,1777227356469000,0.093336016,0.09334707,0.2049686,0.2574783,0.25748685,0.5754827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367086,0.0,0.0,0.0,0.0,0.0025109882,0.002502934,0.0025109882,0.0025016123,1.0000103,1.0000104,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1777227356629000,1777227356477000,0.093336016,0.09334707,0.2049686,0.2574783,0.25748685,0.5754827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367086,0.0,0.0,0.0,0.0,0.0025109882,0.002502934,0.0025109882,0.0025016123,1.0000103,1.0000104,1.0,0.0,0.0,0.0,0.0,0.0,0.0
