timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_flarm,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
1777227357361000,4000000.0,1.0,31714.145,0.0,113934,0,85.65737,321,466,0,0,0,1.4517134,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227358045000,4000000.0,1.0,32062.75,0.0,114229,0,117.529884,326,466,0,0,0,1.4294479,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227358821000,4000000.0,1.0,32428.287,0.0,114579,0,95.61753,328,466,0,0,0,1.4207317,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227360229000,4000000.0,1.0,32602.59,0.0,115203,0,41.832672,330,466,0,0,0,1.4121212,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227360869000,4000000.0,1.0,32474.105,0.0,115491,0,20.916336,331,466,0,0,0,1.407855,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227362265000,4000000.0,1.0,32769.92,0.0,116107,0,41.832672,333,466,0,0,0,1.3993994,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227362909000,4000000.0,1.0,32288.846,0.0,116390,0,20.916336,334,466,0,0,0,1.3952096,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227364061000,4000000.0,1.0,32582.67,0.0,116906,0,41.832672,336,466,0,0,0,1.3869047,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227365301000,4000000.0,1.0,32210.16,0.0,117448,0,41.832672,338,466,0,0,0,1.3786982,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227365989000,4000000.0,1.0,32684.264,0.0,117757,0,20.916336,339,466,0,0,0,1.3746313,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227367385000,4000000.0,1.0,32276.893,0.0,118369,0,41.832672,341,466,0,0,0,1.3665689,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227368025000,4000000.0,1.0,32515.938,0.0,118655,0,20.916336,342,466,0,0,0,1.3625731,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227369305000,4000000.0,1.0,32287.85,0.0,119218,0,41.832672,344,466,0,0,0,1.3546512,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227369961000,4000000.0,1.0,32483.068,0.0,119519,0,20.916336,345,466,0,0,0,1.3507247,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227371445000,4000000.0,1.0,33251.992,0.0,120161,0,41.832672,348,466,0,0,0,1.3390805,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227372073000,4000000.0,1.0,32510.957,0.0,120450,0,64.741035,349,466,0,0,0,1.3352436,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227373413000,4000000.0,1.0,32233.068,0.0,121035,0,41.832672,351,466,0,0,0,1.3276353,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227373977000,4000000.0,1.0,32553.785,0.0,121294,0,20.916336,352,466,0,0,0,1.3238636,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227375341000,4000000.0,1.0,32251.992,0.0,121885,0,41.832672,354,466,0,0,0,1.3163842,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227375921000,4000000.0,1.0,32565.738,0.0,122149,0,20.916336,355,466,0,0,0,1.3126761,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227377229000,4000000.0,1.0,32240.041,0.0,122724,0,41.832672,357,466,0,0,0,1.3053222,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227377965000,4000000.0,1.0,32592.63,0.0,123059,0,20.916336,358,466,0,0,0,1.301676,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227379401000,4000000.0,1.0,32517.93,0.0,123686,0,41.832672,360,466,0,0,0,1.2944444,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227380085000,4000000.0,1.0,32449.205,0.0,123992,0,20.916336,361,466,0,0,0,1.2908587,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227380781000,4000000.0,1.0,32449.205,0.0,124305,0,20.916336,362,466,0,0,0,1.2872928,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227382305000,4000000.0,1.0,32417.332,0.0,124972,0,20.916336,364,466,0,0,0,1.2802198,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227382981000,4000000.0,1.0,32314.742,0.0,125275,0,20.916336,365,466,0,0,0,1.2767123,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227384141000,4000000.0,1.0,32553.785,0.0,125783,0,41.832672,367,466,0,0,0,1.2697548,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227385361000,4000000.0,1.0,32210.16,0.0,126328,0,41.832672,369,466,0,0,0,1.2628726,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227385961000,4000000.0,1.0,32678.287,0.0,126599,0,20.916336,370,466,0,0,0,1.2594595,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227387201000,4000000.0,1.0,32538.846,0.0,127140,0,41.832672,372,466,0,0,0,1.2526882,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227387869000,4000000.0,1.0,32538.846,0.0,127443,0,41.832672,373,466,0,0,0,1.2493298,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227389161000,4000000.0,1.0,32098.607,0.0,128010,0,20.916336,375,466,0,0,0,1.2426667,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227390425000,4000000.0,1.0,32606.574,0.0,128565,0,41.832672,377,466,0,0,0,1.2360743,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777227390937000,4000000.0,1.0,32606.574,0.0,128790,0,41.832672,378,466,0,0,0,1.2328042,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
