timestamp,flag_armed,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_position_enabled,flag_control_velocity_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_acceleration_enabled,flag_control_attitude_enabled,flag_control_rates_enabled,flag_control_allocation_enabled,flag_control_termination_enabled,source_id
1777227371181000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227371685000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227372189000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227372693000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227373197000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227373701000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227374205000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227374709000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227375213000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227375717000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227376225000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227376729000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227377233000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227377737000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227378241000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227378745000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227379249000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227379753000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227380257000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227380761000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227381265000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227381769000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227382273000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227382777000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227383281000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227383785000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227384289000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227384793000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227385297000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227385801000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227386305000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227386809000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227387313000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227387817000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227388321000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227388825000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227389329000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227389833000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227390337000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227390845000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227391345000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227391849000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227392353000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227392857000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227393365000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227393869000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227394377000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227394881000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227395385000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227395889000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227396393000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227396897000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227397401000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227397905000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227398409000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227398913000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227399417000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227399921000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227400425000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227400929000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227401433000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227401937000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227401973000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227402477000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227402981000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227403485000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227403989000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227404493000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227404997000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227405501000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227406005000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227406509000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227407013000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227407517000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227408021000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227408525000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227409029000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227409533000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227410037000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227410541000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227410721000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227410733000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227410997000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227411501000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227412005000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227412509000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227413013000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227413517000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227414021000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227414525000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227415029000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227415533000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227416037000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227416541000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227417045000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227417549000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227418053000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227418557000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227419061000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227419565000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227420069000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227420573000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227421077000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227421581000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227422085000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227422589000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227423093000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227423597000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227424101000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227424605000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227425109000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227425613000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227426117000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227426621000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227427125000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227427629000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227428133000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227428641000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227429145000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227429649000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227430153000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227430657000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227431161000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227431665000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227432169000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227432673000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227433177000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227433681000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227434185000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227434689000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227435193000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227435697000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227436201000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227436705000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227437209000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227437713000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227438217000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227438721000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227439225000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227439729000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227440233000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227440737000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227441241000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227441745000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227442249000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227442753000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227443257000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227443761000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227444265000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227444769000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227445273000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227445777000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227446281000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227446785000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227447289000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227447793000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227448297000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227448801000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227449305000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227449809000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227450313000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227450817000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227451321000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227451825000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227452329000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227452833000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227453337000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227453841000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227454345000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227454849000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227455353000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227455857000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227456361000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227456865000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227457369000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227457873000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227458377000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227458881000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227459385000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227459889000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227460393000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227460897000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227461401000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227461905000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227462409000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227462913000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227463417000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227463921000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227464425000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227464929000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227465433000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227465937000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227466441000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227466945000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227467449000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227467953000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227468457000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227468961000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227469465000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227469969000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227470473000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227470977000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227471481000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227471985000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227472489000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227472993000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227473497000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227474001000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227474505000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227475009000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227475513000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227476017000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227476521000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227477025000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227477529000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227478037000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227478541000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227479045000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227479549000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227479705000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227480209000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227480713000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227481217000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227481673000,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777227482177000,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0
