timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],estimator_instance,innovation_rejected,fused
1777227356517000,1777227356365000,1777227356365000,0,0.21820992,0.01969894,0.43325877,0.0025000002,0.0025000002,0.0025000002,-0.0037249406,-0.007654381,-0.0032287538,-0.0018890854,-0.0005493461,-0.0019998236,0.0025029257,0.002510984,0.00250161,0.00061595393,0.0025921175,0.00046266406,-0.00030804044,-0.00028066928,-0.000662695,0,0,1
1777227356589000,1777227356433000,1777227356437000,0,0.21477738,0.011700267,0.42823333,0.0025000002,0.0025000002,0.0025000002,-0.0002222522,0.00027097482,0.0017676055,-0.001689535,-0.0004511335,-0.0015487829,0.002502934,0.0025109882,0.0025016123,2.1928063e-06,3.2501937e-06,0.00013878768,-0.00027142488,-0.00024667892,-0.00056674285,0,0,1
1777227356653000,1777227356501000,1777227356501000,0,0.22158127,0.016118452,0.43261713,0.0025000002,0.0025000002,0.0025000002,-0.0069474834,-0.0040958384,-0.0026600063,-0.0023190076,-0.00088731566,-0.0016815504,0.0025029148,0.0025109705,0.0025016079,0.002142725,0.00074186636,0.0003137451,-0.0004954538,-0.0003059619,-0.0005364544,0,0,1
1777227356725000,1777227356569000,1777227356573000,0,0.2150778,0.011652625,0.43077737,0.0025000002,0.0025000002,0.0025000002,-0.00048939884,0.00043027196,-0.00079390407,-0.00209997,-0.0007295652,-0.0015752735,0.0025029248,0.0025109795,0.0025016102,1.0632504e-05,8.1957305e-06,2.7989046e-05,-0.0004374118,-0.0002683515,-0.00047558176,0,0,1
1777227356789000,1777227356637000,1777227356637000,0,0.21236494,0.01333207,0.43095398,0.0025000002,0.0025000002,0.0025000002,0.0021339722,-0.0013313768,-0.00092220306,-0.0015930894,-0.00080166035,-0.0014971714,0.00250293,0.0025109749,0.002501611,0.00020215588,7.848287e-05,3.7830232e-05,-0.00036084384,-0.00024562073,-0.0004231749,0,0,1
1777227356861000,1777227356705000,1777227356709000,0,0.21612696,0.011992919,0.428888,0.0025000002,0.0025000002,0.0025000002,-0.0016407027,-1.8856488e-05,0.0011495948,-0.0015987896,-0.0007079078,-0.0011802485,0.002502915,0.0025109656,0.002501607,0.0001195009,1.5227606e-08,5.874689e-05,-0.00033195066,-0.00021621726,-0.00036548005,0,0,1
1777227356925000,1777227356773000,1777227356773000,0,0.21180937,0.02765781,0.42843056,0.0025000002,0.0025000002,0.0025000002,0.0026502775,-0.015638381,0.001619935,-0.0010900985,-0.0024954176,-0.00084508077,0.0025029206,0.0025109658,0.0025016083,0.0003118122,0.010822501,0.00011647689,-0.00025488046,-0.0014859835,-0.00030778098,0,0,1
1777227356997000,1777227356841000,1777227356845000,0,0.21398619,0.0115238875,0.42933878,0.0025000002,0.0025000002,0.0025000002,0.0004777072,0.0006483402,0.0007034838,-0.0009024035,-0.002119063,-0.0006597061,0.0025029301,0.0025109688,0.0025016107,1.0130534e-05,1.859531e-05,2.1972146e-05,-0.0002231538,-0.0013058579,-0.0002683035,0,0,1
1777227357061000,1777227356909000,1777227356909000,0,0.22440842,0.01146266,0.4314587,0.0025000002,0.0025000002,0.0025000002,-0.009896957,0.00082773436,-0.0014473498,-0.0019792162,-0.001766054,-0.00075363927,0.0025029348,0.0025109688,0.0025016118,0.0043482184,3.0454723e-05,9.2654605e-05,-0.0007169995,-0.0011458768,-0.0002472751,0,0,1
1777227357133000,1777227356977000,1777227356981000,0,0.21448448,0.012845332,0.42982492,0.0025000002,0.0025000002,0.0025000002,-3.8916594e-05,-0.00054635573,0.00022551417,-0.0017469269,-0.0016200328,-0.00063642144,0.0025029203,0.0025109597,0.002501608,6.7232634e-08,1.3208569e-05,2.2580446e-06,-0.0006311696,-0.0010102757,-0.00021740142,0,0,1
1777227357197000,1777227357045000,1777227357045000,0,0.21904619,0.021243826,0.4313495,0.0025000002,0.0025000002,0.0025000002,-0.004560598,-0.00899203,-0.0013194382,-0.002083775,-0.002502493,-0.00071800523,0.0025029255,0.0025109549,0.0025016093,0.00092332205,0.003577266,7.714254e-05,-0.0006661456,-0.0013175914,-0.00020060987,0,0,1
1777227357269000,1777227357113000,1777227357117000,0,0.21470508,0.011285511,0.43000132,0.0025000002,0.0025000002,0.0025000002,-0.00020422264,0.0010629892,2.1874905e-05,-0.001858758,-0.002075635,-0.0006294294,0.0025029355,0.0025109632,0.0025016116,1.8514655e-06,5.0004237e-05,2.1231477e-08,-0.00058661745,-0.0011538651,-0.00017659065,0,0,1
1777227357333000,1777227357181000,1777227357181000,0,0.21306737,0.011406869,0.4235445,0.0025000002,0.0025000002,0.0025000002,0.0014886549,0.0009482382,0.006451428,-0.0014580115,-0.0017136559,0.00021821907,0.0025029157,0.002510946,0.002501607,9.83783e-05,3.9764454e-05,0.0018483445,-0.00050461094,-0.0010109658,6.583113e-05,0,0,1
1777227357405000,1777227357249000,1777227357253000,0,0.21481843,0.011389401,0.4294963,0.0025000002,0.0025000002,0.0025000002,-0.00023506435,0.0008687088,0.00048473477,-0.0013116023,-0.0014044942,0.00025012885,0.0025029245,0.0025109495,0.0025016095,2.4529195e-06,3.3397453e-05,1.0437369e-05,-0.00044449343,-0.00088593643,5.9199487e-05,0,0,1
1777227357469000,1777227357317000,1777227357317000,0,0.21085934,0.0072334907,0.42239082,0.0025000002,0.0025000002,0.0025000002,0.0036312852,0.0050608884,0.007636577,-0.0007198482,-0.0006305518,0.0011342694,0.0025029301,0.0025109504,0.0025016102,0.00058536866,0.0011330657,0.0025893485,-0.0003212001,-0.0006442249,0.00036210462,0,0,1
1777227357541000,1777227357385000,1777227357389000,0,0.21598433,0.012592295,0.42943642,0.0025000002,0.0025000002,0.0025000002,-0.0013153212,-0.0003574593,0.00049701333,-0.0007911372,-0.00059782807,0.001058029,0.0025029143,0.0025109411,0.0025016072,7.680246e-05,5.6464323e-06,1.0990477e-05,-0.00029194122,-0.0005677754,0.00032006984,0,0,1
1777227357605000,1777227357453000,1777227357453000,0,0.21377881,0.010257948,0.43271938,0.0025000002,0.0025000002,0.0025000002,0.0008623735,0.0019982383,-0.0027717948,-0.0005931817,-0.0002870511,0.0005994914,0.0025029192,0.0025109365,0.0025016083,3.3014254e-05,0.00017666268,0.00034131762,-0.0002530381,-0.00047865254,0.00024088967,0,0,1
