timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
1777227356541000,1777227356383000,1777227356389000,47.398669,8.5455937,0,0.25,0.25,0.026529763,0.005524504,0.0085587725,0.0052725724,0.25750446,0.25751308,0.00010933066,4.740752e-06,3.0364354e-05,8.769773e-06,0,0,1
1777227356589000,1777227356435000,1777227356437000,47.3986691,8.5455937,0,0.25,0.25,0.014554201,0.005263334,0.009123559,0.005271702,0.2574783,0.25748685,3.2907592e-05,4.3035498e-06,3.0603933e-05,8.349041e-06,0,0,1
1777227356645000,1777227356487000,1777227356493000,47.3986692,8.545593799999999,0,0.25,0.25,0.002856312,-0.0026117873,0.008533167,0.0045290543,0.25750464,0.2575131,1.2673199e-06,1.0595861e-06,2.7840339e-05,7.4627214e-06,0,0,1
1777227356693000,1777227356539000,1777227356541000,47.3986691,8.5455939,0,0.25,0.25,0.013908675,-0.010144536,0.009039555,0.0031467592,0.2574785,0.25748694,3.0053186e-05,1.5987081e-05,2.8048795e-05,5.2536816e-06,0,0,1
1777227356749000,1777227356591000,1777227356597000,47.3986692,8.5455937,0,0.25,0.25,0.0022269224,0.00508712,0.008397785,0.003329547,0.25750443,0.257513,7.7034537e-07,4.0198033e-06,2.5479087e-05,5.137447e-06,0,0,1
1777227356797000,1777227356643000,1777227356645000,47.398669299999995,8.545593799999999,0,0.25,0.25,-0.009114492,-0.0026690739,0.0067480775,0.0027644595,0.25747827,0.2574868,1.2905782e-05,1.1066907e-06,2.1863121e-05,4.5492307e-06,0,0,1
1777227356853000,1777227356695000,1777227356701000,47.3986692,8.545593799999999,0,0.25,0.25,0.0021675387,-0.002741397,0.0063165776,0.0022457917,0.2575046,0.25751302,7.298081e-07,1.1673596e-06,1.9872301e-05,4.010711e-06,0,0,1
1777227356901000,1777227356747000,1777227356749000,47.3986692,8.5455937,0,0.25,0.25,0.0019942485,0.0048004035,0.0059094015,0.0024864436,0.2574785,0.25748688,6.178422e-07,3.5798134e-06,1.8058476e-05,3.9701195e-06,0,0,1
1777227356957000,1777227356799000,1777227356805000,47.3986692,8.5455936,0,0.25,0.25,0.0017417491,0.012201007,0.0055167964,0.0034015838,0.2575044,0.2575129,4.7124476e-07,2.3123437e-05,1.6401707e-05,5.774418e-06,0,0,1
1777227357005000,1777227356851000,1777227356853000,47.3986692,8.5455936,0,0.25,0.25,0.0015517392,0.011785621,0.0051432764,0.0041913847,0.25747827,0.2574867,3.7407344e-07,2.1577946e-05,1.4891858e-05,7.263156e-06,0,0,1
1777227357061000,1777227356903000,1777227356909000,47.3986692,8.5455936,0,0.25,0.25,0.0013864816,0.01130409,0.0047893752,0.004861422,0.25750417,0.25751272,2.9860973e-07,1.984872e-05,1.3517131e-05,8.448753e-06,0,0,1
1777227357109000,1777227356955000,1777227356957000,47.3986691,8.545593499999999,0,0.25,0.25,0.012407521,0.018459486,0.005507027,0.0061423993,0.25747848,0.2574868,2.3916029e-05,5.2935164e-05,1.4496738e-05,1.26395025e-05,0,0,1
1777227357165000,1777227357007000,1777227357013000,47.3986691,8.5455934,0,0.25,0.25,0.011881144,0.025348045,0.0061074873,0.007951627,0.2575044,0.2575128,2.1927637e-05,9.980449e-05,1.5196751e-05,2.0850697e-05,0,0,1
1777227357213000,1777227357059000,1777227357061000,47.3986692,8.5455934,0,0.25,0.25,0.00032238316,0.024616051,0.0055625136,0.009521464,0.25747824,0.2574866,1.614597e-08,9.413305e-05,1.3766694e-05,2.7754108e-05,0,0,1
1777227357269000,1777227357111000,1777227357117000,47.3986691,8.5455936,0,0.25,0.25,0.011283239,0.008675342,0.0061014225,0.009441757,0.25750417,0.25751263,1.9776222e-05,1.1690544e-05,1.4332809e-05,2.6240874e-05,0,0,1
1777227357317000,1777227357163000,1777227357165000,47.3986692,8.5455936,0,0.25,0.25,-0.00032664722,0.008326866,0.00549588,0.00933673,0.25747845,0.2574867,1.6575898e-08,1.0771305e-05,1.2981055e-05,2.4783596e-05,0,0,1
1777227357373000,1777227357215000,1777227357221000,47.3986692,8.5455937,0,0.25,0.25,-0.00045828853,0.00041823837,0.0049349796,0.0084965825,0.25750437,0.25751272,3.2625213e-08,2.7171213e-08,1.1755128e-05,2.245147e-05,0,0,1
1777227357421000,1777227357267000,1777227357269000,47.3986691,8.5455937,0,0.25,0.25,0.010610636,0.0003563985,0.005469643,0.0077297534,0.2574782,0.25748652,1.7490505e-05,1.9732278e-08,1.2295417e-05,2.0338335e-05,0,0,1
1777227357477000,1777227357319000,1777227357325000,47.3986691,8.5455937,0,0.25,0.25,0.010112178,0.00019894619,0.0059069833,0.0070203296,0.2575041,0.25751257,1.5884196e-05,6.1479852e-09,1.2633491e-05,1.8422985e-05,0,0,1
1777227357525000,1777227357371000,1777227357373000,47.3986691,8.5455937,0,0.25,0.25,0.009730856,0.000107779095,0.006267203,0.0063691474,0.25747842,0.2574866,1.4710291e-05,1.8045728e-09,1.2829131e-05,1.6687656e-05,0,0,1
1777227357581000,1777227357423000,1777227357429000,47.3986692,8.545593799999999,0,0.25,0.25,-0.0019145069,-0.007583983,0.0054964623,0.005054722,0.25750428,0.2575126,5.693632e-07,8.93421e-06,1.15669545e-05,1.4274002e-05,0,0,1
1777227357629000,1777227357475000,1777227357477000,47.3986692,8.5455939,0,0.25,0.25,-0.0020211858,-0.015039544,0.004788278,0.0031617838,0.25747818,0.25748646,6.346467e-07,3.5137826e-05,1.0417529e-05,9.619263e-06,0,0,1
1777227357685000,1777227357527000,1777227357533000,47.3986692,8.545593799999999,0,0.25,0.25,-0.0021590681,-0.007210979,0.0041338177,0.0021846395,0.2575041,0.25751248,7.2411666e-07,8.077001e-06,9.367954e-06,7.952224e-06,0,0,1
1777227357733000,1777227357579000,1777227357581000,47.398669299999995,8.5455939,0,0.25,0.25,-0.013384025,-0.014652523,0.002483586,0.0005985298,0.2574784,0.25748655,2.7828683e-05,3.3352644e-05,5.8639225e-06,4.0611853e-06,0,0,1
1777227357789000,1777227357631000,1777227357637000,47.3986692,8.545593799999999,0,0.25,0.25,-0.001967463,-0.0068943175,0.0020642844,-0.00010731816,0.25750428,0.25751254,6.0129645e-07,7.383192e-06,5.2548803e-06,2.9830917e-06,0,0,1
1777227357837000,1777227357683000,1777227357685000,47.398669299999995,8.5455939,0,0.25,0.25,-0.013182255,-0.014336479,0.00062801596,-0.0014477464,0.25747818,0.2574864,2.6995975e-05,3.1929394e-05,2.2167558e-06,-3.0576598e-07,0,0,1
1777227357893000,1777227357735000,1777227357741000,47.398669299999995,8.5455939,0,0.25,0.25,-0.012948286,-0.0140643185,-0.0006509111,-0.002636264,0.25750408,0.25751245,2.6043565e-05,3.0725514e-05,-4.4544845e-07,-3.1713946e-06,0,0,1
1777227357941000,1777227357787000,1777227357789000,47.398669299999995,8.545593799999999,0,0.25,0.25,-0.012681145,-0.006193744,-0.0017841941,-0.002971389,0.2574784,0.25748652,2.4982515e-05,5.95953e-06,-2.7569115e-06,-3.434045e-06,0,0,1
1777227357997000,1777227357839000,1777227357845000,47.398669299999995,8.545593799999999,0,0.25,0.25,-0.012470304,-0.0061740493,-0.0027908566,-0.003273089,0.25750428,0.2575125,2.4156256e-05,5.9210925e-06,-4.7727917e-06,-3.6683323e-06,0,0,1
1777227358045000,1777227357891000,1777227357893000,47.398669299999995,8.5455937,0,0.25,0.25,-0.012216654,0.0014977918,-0.003678794,-0.002823658,0.25747818,0.25748637,2.3185907e-05,3.485047e-07,-6.507361e-06,-3.2899345e-06,0,0,1
1777227358101000,1777227357943000,1777227357949000,47.398669399999996,8.5455937,0,0.25,0.25,-0.023107793,0.0013116257,-0.005509062,-0.0024341024,0.2575041,0.25751242,8.2945495e-05,2.6722782e-07,-1.3708055e-05,-2.9548396e-06,0,0,1
1777227358149000,1777227357995000,1777227357997000,47.398669299999995,8.545593799999999,0,0.25,0.25,-0.011399789,-0.0063321795,-0.0060639856,-0.0028013126,0.257478,0.25748628,2.0188938e-05,6.2289137e-06,-1.4318573e-05,-3.263267e-06,0,0,1
1777227358205000,1777227358047000,1777227358053000,47.3986692,8.545593799999999,0,0.25,0.25,-4.58647e-05,-0.00633241,-0.005497061,-0.0031339522,0.25750428,0.2575125,3.2676284e-10,6.228733e-06,-1.2969753e-05,-3.5426226e-06,0,0,1
1777227358253000,1777227358099000,1777227358101000,47.398669299999995,8.545593799999999,0,0.25,0.25,-0.011281002,-0.0062334393,-0.0060419254,-0.003425933,0.25747818,0.25748637,1.9770376e-05,6.0361667e-06,-1.3610391e-05,-3.7775217e-06,0,0,1
1777227358309000,1777227358151000,1777227358157000,47.3986692,8.545593799999999,0,0.25,0.25,6.3069994e-05,-0.00624345,-0.005466817,-0.0036913513,0.2575041,0.25751242,6.179046e-10,6.054958e-06,-1.2328194e-05,-3.992063e-06,0,0,1
1777227358357000,1777227358203000,1777227358205000,47.3986692,8.545593799999999,0,0.25,0.25,-7.5698194e-06,-0.006153315,-0.00495254,-0.0039232755,0.257478,0.25748628,8.902068e-12,5.8819883e-06,-1.1166843e-05,-4.170099e-06,0,0,1
1777227358413000,1777227358255000,1777227358261000,47.3986692,8.5455939,0,0.25,0.25,-0.00011013505,-0.013604277,-0.0044963714,-0.004835254,0.25750428,0.25751248,1.8841984e-09,2.8748333e-05,-1.0115072e-05,-6.4854403e-06,0,0,1
1777227358461000,1777227358307000,1777227358309000,47.3986691,8.5455937,0,0.25,0.25,0.010894894,0.0017317568,-0.0030464695,-0.0042166226,0.25747818,0.25748637,1.8440196e-05,4.6588588e-07,-7.425083e-06,-5.830605e-06,0,0,1
1777227358517000,1777227358359000,1777227358365000,47.3986691,8.545593799999999,0,0.25,0.25,0.010473076,-0.0060114157,-0.001772889,-0.004385697,0.2575041,0.25751242,1.7038225e-05,5.6132626e-06,-5.120568e-06,-5.810131e-06,0,0,1
1777227358565000,1777227358411000,1777227358413000,47.3986691,8.545593799999999,0,0.25,0.25,0.010182828,-0.0059453677,-0.00064662576,-0.0045326226,0.257478,0.25748628,1.6108557e-05,5.4911507e-06,-3.1207226e-06,-5.780082e-06,0,0,1
1777227358621000,1777227358463000,1777227358469000,47.3986692,8.5455936,0,0.25,0.25,-0.0013901585,0.009166627,-0.0007166687,-0.0032421134,0.25750428,0.2575125,3.001955e-07,1.3052111e-05,-2.8550207e-06,-4.006035e-06,0,0,1
1777227358669000,1777227358515000,1777227358517000,47.3986692,8.5455937,0,0.25,0.25,-0.001406079,0.0012615492,-0.00078161317,-0.0028178552,0.25747818,0.25748637,3.0714187e-07,2.4723735e-07,-2.6150033e-06,-3.6053643e-06,0,0,1
1777227358725000,1777227358567000,1777227358573000,47.3986691,8.5455937,0,0.25,0.25,0.009774227,0.0009851053,0.00021277764,-0.0024596052,0.2575041,0.25751242,1.48402305e-05,1.5073952e-07,-9.706696e-07,-3.2515284e-06,0,0,1
1777227358773000,1777227358619000,1777227358621000,47.3986692,8.5455939,0,0.25,0.25,-0.001696284,-0.014225354,3.293848e-05,-0.0035679732,0.257478,0.25748628,4.470098e-07,3.1436346e-05,-9.2133934e-07,-5.90662e-06,0,0,1
1777227358829000,1777227358671000,1777227358677000,47.3986692,8.5455939,0,0.25,0.25,-0.0017257023,-0.0139085315,-0.0001327306,-0.004542084,0.25750387,0.25751227,4.6260251e-07,3.0048628e-05,-8.78125e-07,-8.180868e-06,0,0,1
1777227358877000,1777227358723000,1777227358725000,47.3986692,8.545593499999999,0,0.25,0.25,-0.0017629863,0.016667787,-0.00028630544,-0.0025440524,0.25747818,0.25748634,4.828558e-07,4.3158037e-05,-8.4088947e-07,-3.3445936e-06,0,0,1
1777227358933000,1777227358775000,1777227358781000,47.3986692,8.545593499999999,0,0.25,0.25,-0.0017983248,0.016127247,-0.00042874206,-0.00078516174,0.25750408,0.25751242,5.023566e-07,4.0400086e-05,-8.089987e-07,7.762824e-07,0,0,1
1777227358981000,1777227358827000,1777227358829000,47.398669299999995,8.5455936,0,0.25,0.25,-0.012983471,0.008183422,-0.001611434,5.970488e-05,0.25747794,0.25748622,2.6187956e-05,1.04034125e-05,-3.1997702e-06,1.683186e-06,0,0,1
1777227359037000,1777227358879000,1777227358885000,47.3986692,8.5455937,0,0.25,0.25,-0.0015033403,0.00036029337,-0.0016012513,8.802119e-05,0.25750384,0.25751227,3.510677e-07,2.0163904e-08,-2.9314142e-06,1.5265246e-06,0,0,1
1777227359085000,1777227358931000,1777227358933000,47.3986692,8.545593799999999,0,0.25,0.25,-0.0014926152,-0.0071807285,-0.0015910175,-0.0005967162,0.25747815,0.25748634,3.4611097e-07,8.010189e-06,-2.687871e-06,6.2813837e-07,0,0,1
1777227359141000,1777227358983000,1777227358989000,47.3986692,8.545593799999999,0,0.25,0.25,-0.0014823047,-0.0069516357,-0.0015807764,-0.0011953681,0.25750408,0.2575124,3.4131142e-07,7.5064722e-06,-2.4668184e-06,-1.381656e-07,0,0,1
1777227359189000,1777227359035000,1777227359037000,47.3986692,8.545593799999999,0,0.25,0.25,-0.0015080919,-0.0067632976,-0.0015739293,-0.0017198833,0.25747797,0.25748628,3.5332596e-07,7.105962e-06,-2.2677214e-06,-7.945523e-07,0,0,1
1777227359245000,1777227359087000,1777227359093000,47.3986692,8.545593799999999,0,0.25,0.25,-0.0014790521,-0.006499988,-0.0015649917,-0.002170183,0.2575039,0.25751233,3.3981547e-07,6.5627687e-06,-2.086107e-06,-1.337935e-06,0,0,1
1777227359293000,1777227359139000,1777227359141000,47.398669299999995,8.545593799999999,0,0.25,0.25,-0.012585376,-0.0063271653,-0.002603144,-0.002561783,0.2574782,0.2574864,2.460662e-05,6.21905e-06,-4.2076044e-06,-1.7977503e-06,0,0,1
1777227359349000,1777227359191000,1777227359197000,47.3986692,8.5455939,0,0.25,0.25,-0.0010611624,-0.013697917,-0.0024578848,-0.0036108391,0.25750452,0.2575127,1.7491976e-07,2.9145425e-05,-3.827714e-06,-4.3739806e-06,0,0,1
1777227359397000,1777227359243000,1777227359245000,47.3986692,8.545594,0,0.25,0.25,-0.0009807743,-0.020877598,-0.0023187366,-0.0052374178,0.25747842,0.25748655,1.4943672e-07,6.7712135e-05,-3.4812097e-06,-1.0340619e-05,0,0,1
1777227359453000,1777227359295000,1777227359301000,47.398669,8.5455939,0,0.25,0.25,0.021327483,-0.012697396,-9.1194175e-05,-0.0059401696,0.25750434,0.2575126,7.0656904e-05,2.5043257e-05,3.502816e-06,-1.172565e-05,0,0,1
1777227359501000,1777227359347000,1777227359349000,47.3986691,8.5455939,0,0.25,0.25,0.009524529,-0.012321144,0.0008146349,-0.006541276,0.25747865,0.25748667,1.4093074e-05,2.358345e-05,4.500449e-06,-1.284269e-05,0,0,1
1777227359557000,1777227359399000,1777227359405000,47.3986692,8.545594,0,0.25,0.25,-0.0019126188,-0.019560928,0.0005577197,-0.007767765,0.25750458,0.25751275,5.6824007e-07,5.943471e-05,4.022964e-06,-1.7231794e-05,0,0,1
1777227359605000,1777227359451000,1777227359453000,47.3986691,8.545594,0,0.25,0.25,0.009313014,-0.018948602,0.0013824939,-0.008821032,0.25747848,0.2574866,1.3474095e-05,5.5777582e-05,4.9132877e-06,-2.0862919e-05,0,0,1
1777227359661000,1777227359503000,1777227359509000,47.3986691,8.545594,0,0.25,0.25,0.008954223,-0.018346846,0.002095773,-0.009718391,0.2575044,0.25751266,1.245464e-05,5.2285857e-05,5.623705e-06,-2.3823051e-05,0,0,1
1777227359709000,1777227359555000,1777227359557000,47.3986691,8.5455939,0,0.25,0.25,0.008667251,-0.010231051,0.0027148253,-0.009766685,0.25747868,0.25748676,1.1670286e-05,1.6260938e-05,6.1933106e-06,-2.3110679e-05,0,0,1
1777227359765000,1777227359607000,1777227359613000,47.3986692,8.5455939,0,0.25,0.25,-0.0028004001,-0.009899651,0.0021952752,-0.00977921,0.2575046,0.2575128,1.2181903e-06,1.5223022e-05,5.4951256e-06,-2.2367638e-05,0,0,1
1777227359813000,1777227359659000,1777227359661000,47.3986692,8.5455939,0,0.25,0.25,-0.0027920906,-0.009530332,0.0017254509,-0.009755765,0.2574785,0.25748667,1.2110945e-06,1.4109814e-05,4.86338e-06,-2.1589727e-05,0,0,1
1777227359869000,1777227359711000,1777227359717000,47.3986692,8.545594,0,0.25,0.25,-0.002753404,-0.016735677,0.0013035297,-0.010413293,0.25750485,0.25751296,1.1776452e-06,4.350583e-05,4.294298e-06,-2.3654287e-05,0,0,1
1777227359917000,1777227359763000,1777227359765000,47.398669299999995,8.5455939,0,0.25,0.25,-0.013829714,-0.008682068,-0.00012206577,-0.010250206,0.25747874,0.25748682,2.9712897e-05,1.1709852e-05,1.0907213e-06,-2.2529086e-05,0,0,1
