timestamp,defer_failsafes_timeout_s,disable_auto_disarm,defer_failsafes,disable_auto_set_home,source_type,source_id
1777227354749000,0,0,0,0,0,0
1777227355253000,0,0,0,0,0,0
1777227355757000,0,0,0,0,0,0
1777227356261000,0,0,0,0,0,0
1777227356765000,0,0,0,0,0,0
1777227357269000,0,0,0,0,0,0
1777227357773000,0,0,0,0,0,0
1777227358277000,0,0,0,0,0,0
1777227358785000,0,0,0,0,0,0
1777227359289000,0,0,0,0,0,0
1777227359793000,0,0,0,0,0,0
1777227360297000,0,0,0,0,0,0
1777227360801000,0,0,0,0,0,0
1777227361305000,0,0,0,0,0,0
1777227361809000,0,0,0,0,0,0
1777227362313000,0,0,0,0,0,0
1777227362817000,0,0,0,0,0,0
1777227363321000,0,0,0,0,0,0
1777227363825000,0,0,0,0,0,0
1777227364329000,0,0,0,0,0,0
1777227364833000,0,0,0,0,0,0
1777227365337000,0,0,0,0,0,0
1777227365841000,0,0,0,0,0,0
1777227366345000,0,0,0,0,0,0
1777227366849000,0,0,0,0,0,0
1777227367353000,0,0,0,0,0,0
1777227367857000,0,0,0,0,0,0
1777227368361000,0,0,0,0,0,0
1777227368865000,0,0,0,0,0,0
1777227369369000,0,0,0,0,0,0
1777227369873000,0,0,0,0,0,0
1777227370377000,0,0,0,0,0,0
1777227370881000,0,0,0,0,0,0
1777227371385000,0,0,0,0,0,0
1777227371889000,0,0,0,0,0,0
1777227372393000,0,0,0,0,0,0
1777227372897000,0,0,0,0,0,0
1777227373401000,0,0,0,0,0,0
1777227373905000,0,0,0,0,0,0
1777227374409000,0,0,0,0,0,0
1777227374913000,0,0,0,0,0,0
1777227375417000,0,0,0,0,0,0
1777227375921000,0,0,0,0,0,0
1777227376429000,0,0,0,0,0,0
1777227376933000,0,0,0,0,0,0
1777227377437000,0,0,0,0,0,0
1777227377941000,0,0,0,0,0,0
1777227378445000,0,0,0,0,0,0
1777227378949000,0,0,0,0,0,0
1777227379453000,0,0,0,0,0,0
1777227379957000,0,0,0,0,0,0
1777227380461000,0,0,0,0,0,0
1777227380965000,0,0,0,0,0,0
1777227381469000,0,0,0,0,0,0
1777227381973000,0,0,0,0,0,0
1777227382477000,0,0,0,0,0,0
1777227382981000,0,0,0,0,0,0
1777227383485000,0,0,0,0,0,0
1777227383989000,0,0,0,0,0,0
1777227384493000,0,0,0,0,0,0
1777227384997000,0,0,0,0,0,0
1777227385501000,0,0,0,0,0,0
1777227386005000,0,0,0,0,0,0
1777227386509000,0,0,0,0,0,0
1777227387013000,0,0,0,0,0,0
1777227387517000,0,0,0,0,0,0
1777227388021000,0,0,0,0,0,0
1777227388525000,0,0,0,0,0,0
1777227389029000,0,0,0,0,0,0
1777227389533000,0,0,0,0,0,0
1777227390037000,0,0,0,0,0,0
1777227390541000,0,0,0,0,0,0
1777227391045000,0,0,0,0,0,0
1777227391549000,0,0,0,0,0,0
1777227392053000,0,0,0,0,0,0
1777227392557000,0,0,0,0,0,0
1777227393061000,0,0,0,0,0,0
1777227393569000,0,0,0,0,0,0
1777227394077000,0,0,0,0,0,0
1777227394581000,0,0,0,0,0,0
1777227395085000,0,0,0,0,0,0
1777227395589000,0,0,0,0,0,0
1777227396093000,0,0,0,0,0,0
1777227396597000,0,0,0,0,0,0
1777227397101000,0,0,0,0,0,0
1777227397605000,0,0,0,0,0,0
1777227398109000,0,0,0,0,0,0
1777227398613000,0,0,0,0,0,0
1777227399117000,0,0,0,0,0,0
1777227399621000,0,0,0,0,0,0
1777227400125000,0,0,0,0,0,0
1777227400629000,0,0,0,0,0,0
1777227401133000,0,0,0,0,0,0
1777227401637000,0,0,0,0,0,0
1777227402141000,0,0,0,0,0,0
1777227402645000,0,0,0,0,0,0
1777227403149000,0,0,0,0,0,0
1777227403653000,0,0,0,0,0,0
1777227404157000,0,0,0,0,0,0
1777227404661000,0,0,0,0,0,0
1777227405165000,0,0,0,0,0,0
1777227405669000,0,0,0,0,0,0
1777227406173000,0,0,0,0,0,0
1777227406677000,0,0,0,0,0,0
1777227407181000,0,0,0,0,0,0
1777227407685000,0,0,0,0,0,0
1777227408189000,0,0,0,0,0,0
1777227408693000,0,0,0,0,0,0
1777227409197000,0,0,0,0,0,0
1777227409701000,0,0,0,0,0,0
1777227410205000,0,0,0,0,0,0
1777227410709000,0,0,0,0,0,0
1777227411213000,0,0,0,0,0,0
1777227411717000,0,0,0,0,0,0
1777227412221000,0,0,0,0,0,0
1777227412725000,0,0,0,0,0,0
1777227413229000,0,0,0,0,0,0
1777227413733000,0,0,0,0,0,0
1777227414237000,0,0,0,0,0,0
1777227414741000,0,0,0,0,0,0
1777227415245000,0,0,0,0,0,0
1777227415749000,0,0,0,0,0,0
1777227416253000,0,0,0,0,0,0
1777227416757000,0,0,0,0,0,0
1777227417261000,0,0,0,0,0,0
1777227417765000,0,0,0,0,0,0
1777227418269000,0,0,0,0,0,0
1777227418773000,0,0,0,0,0,0
1777227419277000,0,0,0,0,0,0
1777227419781000,0,0,0,0,0,0
1777227420285000,0,0,0,0,0,0
1777227420789000,0,0,0,0,0,0
1777227421293000,0,0,0,0,0,0
1777227421797000,0,0,0,0,0,0
1777227422301000,0,0,0,0,0,0
1777227422805000,0,0,0,0,0,0
1777227423309000,0,0,0,0,0,0
1777227423813000,0,0,0,0,0,0
1777227424317000,0,0,0,0,0,0
1777227424821000,0,0,0,0,0,0
1777227425325000,0,0,0,0,0,0
1777227425829000,0,0,0,0,0,0
1777227426333000,0,0,0,0,0,0
1777227426837000,0,0,0,0,0,0
1777227427341000,0,0,0,0,0,0
1777227427845000,0,0,0,0,0,0
1777227428353000,0,0,0,0,0,0
1777227428857000,0,0,0,0,0,0
1777227429361000,0,0,0,0,0,0
1777227429865000,0,0,0,0,0,0
1777227430369000,0,0,0,0,0,0
1777227430873000,0,0,0,0,0,0
1777227431377000,0,0,0,0,0,0
1777227431881000,0,0,0,0,0,0
1777227432385000,0,0,0,0,0,0
1777227432889000,0,0,0,0,0,0
1777227433393000,0,0,0,0,0,0
1777227433897000,0,0,0,0,0,0
1777227434401000,0,0,0,0,0,0
1777227434905000,0,0,0,0,0,0
1777227435409000,0,0,0,0,0,0
1777227435913000,0,0,0,0,0,0
1777227436417000,0,0,0,0,0,0
1777227436921000,0,0,0,0,0,0
1777227437425000,0,0,0,0,0,0
1777227437929000,0,0,0,0,0,0
1777227438433000,0,0,0,0,0,0
1777227438937000,0,0,0,0,0,0
1777227439441000,0,0,0,0,0,0
1777227439945000,0,0,0,0,0,0
1777227440449000,0,0,0,0,0,0
1777227440953000,0,0,0,0,0,0
1777227441457000,0,0,0,0,0,0
1777227441961000,0,0,0,0,0,0
1777227442465000,0,0,0,0,0,0
1777227442969000,0,0,0,0,0,0
1777227443473000,0,0,0,0,0,0
1777227443977000,0,0,0,0,0,0
1777227444481000,0,0,0,0,0,0
1777227444985000,0,0,0,0,0,0
1777227445489000,0,0,0,0,0,0
1777227445993000,0,0,0,0,0,0
1777227446497000,0,0,0,0,0,0
1777227447001000,0,0,0,0,0,0
1777227447505000,0,0,0,0,0,0
1777227448009000,0,0,0,0,0,0
1777227448513000,0,0,0,0,0,0
1777227449017000,0,0,0,0,0,0
1777227449521000,0,0,0,0,0,0
1777227450025000,0,0,0,0,0,0
1777227450529000,0,0,0,0,0,0
1777227451033000,0,0,0,0,0,0
1777227451537000,0,0,0,0,0,0
1777227452041000,0,0,0,0,0,0
1777227452545000,0,0,0,0,0,0
1777227453049000,0,0,0,0,0,0
1777227453553000,0,0,0,0,0,0
1777227454057000,0,0,0,0,0,0
1777227454561000,0,0,0,0,0,0
1777227455065000,0,0,0,0,0,0
1777227455569000,0,0,0,0,0,0
1777227456073000,0,0,0,0,0,0
1777227456577000,0,0,0,0,0,0
1777227457081000,0,0,0,0,0,0
1777227457585000,0,0,0,0,0,0
1777227458089000,0,0,0,0,0,0
1777227458593000,0,0,0,0,0,0
1777227459097000,0,0,0,0,0,0
1777227459601000,0,0,0,0,0,0
1777227460105000,0,0,0,0,0,0
1777227460609000,0,0,0,0,0,0
1777227461113000,0,0,0,0,0,0
1777227461617000,0,0,0,0,0,0
1777227462121000,0,0,0,0,0,0
1777227462625000,0,0,0,0,0,0
1777227463129000,0,0,0,0,0,0
1777227463633000,0,0,0,0,0,0
1777227464137000,0,0,0,0,0,0
1777227464641000,0,0,0,0,0,0
1777227465145000,0,0,0,0,0,0
1777227465649000,0,0,0,0,0,0
1777227466153000,0,0,0,0,0,0
1777227466657000,0,0,0,0,0,0
1777227467161000,0,0,0,0,0,0
1777227467665000,0,0,0,0,0,0
1777227468169000,0,0,0,0,0,0
1777227468673000,0,0,0,0,0,0
1777227469177000,0,0,0,0,0,0
1777227469681000,0,0,0,0,0,0
1777227470185000,0,0,0,0,0,0
1777227470689000,0,0,0,0,0,0
1777227471193000,0,0,0,0,0,0
1777227471697000,0,0,0,0,0,0
1777227472201000,0,0,0,0,0,0
1777227472705000,0,0,0,0,0,0
1777227473209000,0,0,0,0,0,0
1777227473713000,0,0,0,0,0,0
1777227474217000,0,0,0,0,0,0
1777227474721000,0,0,0,0,0,0
1777227475225000,0,0,0,0,0,0
1777227475729000,0,0,0,0,0,0
1777227476233000,0,0,0,0,0,0
1777227476737000,0,0,0,0,0,0
1777227477241000,0,0,0,0,0,0
1777227477749000,0,0,0,0,0,0
1777227478253000,0,0,0,0,0,0
1777227478757000,0,0,0,0,0,0
1777227479261000,0,0,0,0,0,0
1777227479765000,0,0,0,0,0,0
1777227480269000,0,0,0,0,0,0
1777227480773000,0,0,0,0,0,0
1777227481277000,0,0,0,0,0,0
1777227481781000,0,0,0,0,0,0
1777227482285000,0,0,0,0,0,0
