timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
1777227356549000,1777227356549000,0.0,0.0019999996,0.0,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227356553000,1777227356553000,0.0012029873,0.0013454519,0.0006698566,0.00078170386,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227356649000,1777227356649000,0.0019648124,0.0,0.0020152547,1.9932864e-05,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227356749000,1777227356749000,0.0,0.002,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227356849000,1777227356849000,0.0023967167,0.0005183767,0.00031401924,0.0007708869,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227356949000,1777227356949000,0.0,0.0019999996,0.0,0.0019999996,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227357049000,1777227357049000,2.3283064e-10,0.0019999994,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227357149000,1777227357149000,0.0,0.002,0.0,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227357249000,1777227357249000,0.001037211,0.00094541267,0.00012069475,0.0018966813,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227357349000,1777227357349000,0.0019999999,0.0,0.0019999999,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227357449000,1777227357449000,0.0007536927,0.0010328015,0.00082629384,0.0013872116,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227357549000,1777227357549000,0.0,0.0019999996,0.0,0.0019999996,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227357645000,1777227357645000,0.0019999999,0.0,0.002,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227357749000,1777227357749000,0.0020953761,0.00012462489,0.00096807786,0.0008119209,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227357849000,1777227357849000,0.0,0.0019999994,0.0,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227357949000,1777227357949000,0.0019999999,0.0,0.0019999999,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227358049000,1777227358049000,0.0,0.0019999996,5.003705e-05,0.0019499629,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227358149000,1777227358149000,0.0061486196,0.010355217,0.0074321167,0.009300535,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227358249000,1777227358249000,0.019818557,0.02507372,0.023503235,0.022457419,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227358349000,1777227358349000,0.03745665,0.037422605,0.036980167,0.039050568,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227358449000,1777227358449000,0.05634374,0.055828746,0.05768999,0.054698735,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227358549000,1777227358549000,0.073994614,0.075712405,0.07524482,0.07533001,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227358649000,1777227358649000,0.09813673,0.095800094,0.100214764,0.09535928,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227358749000,1777227358749000,0.11654421,0.12241121,0.12120429,0.11966174,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227358849000,1777227358849000,0.14735332,0.14378582,0.14624776,0.14635554,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227358949000,1777227358949000,0.17032649,0.17042422,0.17169161,0.17425749,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227359045000,1777227359045000,0.19969893,0.19773023,0.201354,0.1980341,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227359149000,1777227359149000,0.22949058,0.232165,0.23228686,0.23001993,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227359249000,1777227359249000,0.26598507,0.26342642,0.26248538,0.2674846,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227359349000,1777227359349000,0.29693085,0.2989011,0.2981954,0.29738855,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227359449000,1777227359449000,0.3196599,0.31436676,0.3192684,0.3147797,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227359549000,1777227359549000,0.32508633,0.32779706,0.32269794,0.33111665,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227359649000,1777227359649000,0.3427097,0.33160672,0.33977342,0.33547103,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227359749000,1777227359749000,0.3488636,0.34686732,0.34791455,0.3488007,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227359849000,1777227359849000,0.36158183,0.357987,0.36134335,0.3599469,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227359949000,1777227359949000,0.37198386,0.37028635,0.37043068,0.37370664,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227360049000,1777227360049000,0.38808605,0.3810308,0.3836624,0.38699993,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227360149000,1777227360149000,0.3998456,0.3934444,0.39492005,0.39930627,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227360249000,1777227360249000,0.41571742,0.40675968,0.41286537,0.4093713,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227360349000,1777227360349000,0.426669,0.4205711,0.42150143,0.42725918,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227360449000,1777227360449000,0.44478598,0.4338239,0.4389037,0.4399867,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227360549000,1777227360549000,0.46022037,0.44475287,0.45639333,0.449894,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227360649000,1777227360649000,0.47444758,0.46418396,0.46694645,0.472199,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227360749000,1777227360749000,0.48799574,0.47868463,0.48243177,0.48513237,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227360849000,1777227360849000,0.5043244,0.49776483,0.5049908,0.49793845,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227360949000,1777227360949000,0.5087864,0.51470745,0.51058114,0.5129774,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227361049000,1777227361049000,0.51835585,0.52182996,0.5198172,0.5226336,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227361149000,1777227361149000,0.54330164,0.54978806,0.5482801,0.5476017,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227361249000,1777227361249000,0.5419238,0.5438322,0.5433445,0.5413044,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227361349000,1777227361349000,0.5390879,0.53671926,0.5345355,0.54034406,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227361449000,1777227361449000,0.5372041,0.5358376,0.53584003,0.53493595,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227361549000,1777227361549000,0.53558767,0.5302177,0.53279525,0.5316055,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227361649000,1777227361649000,0.5298831,0.5351396,0.5312413,0.5344087,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227361749000,1777227361749000,0.53147995,0.5288231,0.5288766,0.5316225,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227361849000,1777227361849000,0.5326701,0.52992326,0.5344773,0.5282667,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227361949000,1777227361949000,0.52577513,0.5308765,0.5241682,0.53365016,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227362049000,1777227362049000,0.53150463,0.5268163,0.5323587,0.5285673,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227362149000,1777227362149000,0.52523,0.5295217,0.5251362,0.5301547,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227362249000,1777227362249000,0.52559155,0.5324115,0.52709377,0.5314386,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227362349000,1777227362349000,0.5268281,0.526136,0.52552515,0.52780515,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227362449000,1777227362449000,0.5295087,0.52799606,0.53316057,0.52345467,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227362549000,1777227362549000,0.5173095,0.51234144,0.5156696,0.513474,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227362649000,1777227362649000,0.50236297,0.49668416,0.49924463,0.49975243,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227362749000,1777227362749000,0.49695835,0.49841598,0.49769944,0.49767476,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227362845000,1777227362845000,0.50603294,0.49592224,0.5020581,0.49806908,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227362949000,1777227362949000,0.49759886,0.49871174,0.49766082,0.49777836,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227363049000,1777227363049000,0.496416,0.504037,0.49954948,0.5008389,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227363149000,1777227363149000,0.49654764,0.498042,0.49932173,0.49619964,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227363249000,1777227363249000,0.4943668,0.5041669,0.49671525,0.50270253,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227363349000,1777227363349000,0.50182307,0.49127752,0.5009103,0.49442786,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227363449000,1777227363449000,0.49741355,0.4998612,0.5000772,0.49906176,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227363549000,1777227363549000,0.4973061,0.49625164,0.49437976,0.49890894,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227363649000,1777227363649000,0.49837506,0.4995933,0.4993921,0.4977614,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227363749000,1777227363749000,0.4958224,0.49786347,0.49468064,0.49712285,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227363849000,1777227363849000,0.50195676,0.49586457,0.49917215,0.4976278,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227363949000,1777227363949000,0.4979757,0.49456078,0.4984287,0.49293572,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227364049000,1777227364049000,0.50286007,0.49462444,0.50035673,0.49532393,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227364149000,1777227364149000,0.49954483,0.49382702,0.49744394,0.49461767,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227364249000,1777227364249000,0.49975702,0.4964269,0.49766445,0.49898237,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227364345000,1777227364345000,0.49580234,0.49490836,0.49429807,0.49667758,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227364449000,1777227364449000,0.49538514,0.49960425,0.4957267,0.4990735,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227364549000,1777227364549000,0.49477476,0.49474984,0.49782035,0.49270502,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227364649000,1777227364649000,0.50165635,0.49250475,0.5003989,0.49447682,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227364749000,1777227364749000,0.49323225,0.49592513,0.49134085,0.49828228,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227364849000,1777227364849000,0.4985312,0.4949365,0.500315,0.49310416,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227364949000,1777227364949000,0.49529165,0.49401066,0.49479878,0.49210164,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227365049000,1777227365049000,0.4999974,0.49363542,0.498323,0.49343354,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227365149000,1777227365149000,0.4917854,0.4969462,0.4933782,0.49359393,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227365249000,1777227365249000,0.49654227,0.49602875,0.4953684,0.49616188,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227365349000,1777227365349000,0.49261618,0.4945515,0.49425644,0.49345943,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227365449000,1777227365449000,0.49410945,0.496526,0.494953,0.49829087,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227365549000,1777227365549000,0.4907882,0.49559054,0.49641964,0.4921964,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227365649000,1777227365649000,0.49814233,0.49303004,0.4991108,0.494253,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227365749000,1777227365749000,0.4973004,0.4890693,0.50014335,0.4877472,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227365849000,1777227365849000,0.49357474,0.49728453,0.4940905,0.49764067,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227365949000,1777227365949000,0.49053618,0.49602363,0.48960048,0.498376,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227366049000,1777227366049000,0.4945059,0.49531886,0.49961972,0.49260962,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227366149000,1777227366149000,0.49529323,0.49157524,0.49281493,0.49360394,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227366249000,1777227366249000,0.49631825,0.49538213,0.49123392,0.49832767,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227366349000,1777227366349000,0.49206346,0.49554473,0.49265683,0.49271786,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227366449000,1777227366449000,0.49785367,0.4948689,0.49521533,0.49577335,nan,nan,nan,nan,nan,nan,nan,nan,0
1777227366549000,1777227366549000,0.4985194,0.4891428,0.498274,0.48695406,nan,nan,nan,nan,nan,nan,nan,nan,0
