timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ
1777227356549000,0.0,0.0,0.0
1777227356553000,0.0,0.0,0.0
1777227356749000,0.0,0.0,0.0
1777227356949000,0.0,0.0,0.0
1777227357149000,0.0,0.0,0.0
1777227357349000,0.0,0.0,0.0
1777227357549000,0.0,0.0,0.0
1777227357749000,0.0,0.0,0.0
1777227357949000,0.0,0.0,0.0
1777227358149000,0.0,0.0,0.0
1777227358349000,0.0,0.0,0.0
1777227358549000,0.0,0.0,0.0
1777227358749000,0.0,0.0,0.0
1777227358949000,-1.8542674e-05,4.58607e-06,-5.0031675e-05
1777227359149000,-0.000113340175,2.0502137e-05,-7.125372e-05
1777227359349000,-0.00034528028,6.565475e-05,-7.988692e-05
1777227359549000,-0.0006788594,0.00014926243,-8.8451794e-05
1777227359749000,-0.0010273043,0.00017154244,-0.00010021442
1777227359949000,-0.0015196829,0.00038191013,-0.00014199867
1777227360149000,-0.0021693993,0.00051813334,-0.00015798531
1777227360349000,-0.0028758065,0.00055551087,-0.00016185443
1777227360549000,-0.0035176827,0.00077068165,-0.00016974022
1777227360749000,-0.004230597,0.0010939483,-0.00017454042
1777227360949000,-0.0037670557,0.0009882898,-0.00016038895
1777227361149000,-0.0025211547,0.00066991465,-0.00023407048
1777227361349000,-0.0017827604,0.00049763714,-0.00016447078
1777227361549000,-0.0014338592,0.00037495134,-0.00011251892
1777227361749000,-0.0011563342,0.00032156194,-9.6176824e-05
1777227361949000,-0.0009513594,0.00026365733,-0.00010565236
1777227362149000,-0.0006719013,0.00015203847,-0.00013209599
1777227362349000,-0.00051145186,0.00011216184,-0.00012541203
1777227362549000,-0.00043862392,0.00012252659,-7.735035e-05
1777227362749000,-0.00034931288,8.0360056e-05,-5.2706313e-05
1777227362949000,-0.0002713867,6.412013e-05,-1.4544137e-05
1777227363149000,-0.00024512733,6.4282176e-05,-4.6951103e-05
1777227363349000,-0.00017576771,4.8967646e-05,-9.1064234e-05
1777227363549000,-6.900864e-05,-2.0000096e-05,-9.4637835e-05
1777227363749000,-6.405123e-05,3.702817e-05,-4.611769e-05
1777227363949000,-6.640757e-05,3.1635267e-05,-2.1197373e-05
1777227364149000,-0.0001291167,8.425263e-06,1.3902579e-05
1777227364345000,-7.13608e-05,2.4698062e-05,-6.1636124e-06
1777227364549000,-4.9022976e-05,-1.9669365e-05,-2.1099313e-05
1777227364749000,1.1797719e-05,-2.2840502e-05,-4.162792e-05
1777227364949000,2.2694825e-05,2.6647907e-05,1.4036928e-05
1777227365149000,-1.9540752e-05,2.6559097e-05,6.295916e-05
1777227365349000,-2.2031943e-05,7.435755e-05,6.136078e-05
1777227365549000,-2.1621237e-05,4.412748e-05,-1.9264012e-06
1777227365749000,0.00012084165,-3.3114975e-06,-4.805598e-05
1777227365949000,9.452018e-05,2.3369112e-05,-5.9418715e-05
1777227366149000,8.0690064e-05,-4.1311298e-05,-6.200246e-05
1777227366349000,2.257573e-05,-5.2417763e-06,1.0599811e-05
1777227366549000,-5.095915e-05,-1.0610995e-05,7.072489e-05
1777227366745000,-6.291397e-05,7.0861342e-06,6.3412255e-05
1777227366949000,-3.3020403e-06,4.8599948e-05,2.6485559e-05
1777227367149000,2.4518513e-05,-5.5060173e-06,2.397617e-05
1777227367349000,8.960118e-06,-4.8063623e-05,9.054766e-06
1777227367549000,2.6082751e-05,-8.253363e-06,-7.947137e-05
1777227367749000,3.7432023e-05,-3.6399928e-05,-9.231148e-05
1777227367949000,1.9747536e-05,-1.739618e-05,-5.7526373e-05
1777227368149000,-1.6357126e-05,-2.5566545e-05,2.4275017e-05
1777227368349000,-7.806747e-05,-2.9468587e-05,5.8143127e-05
1777227368549000,-9.019021e-05,-3.1808268e-05,6.0733357e-05
1777227368745000,-5.9289346e-06,3.4355795e-05,3.834058e-05
1777227368949000,-1.7528664e-05,-2.3017372e-05,-3.929974e-05
1777227369149000,4.6180998e-05,2.4323474e-05,-8.145293e-05
1777227369349000,3.5939018e-05,-6.063395e-06,-3.8879618e-05
1777227369549000,4.1029834e-06,8.544386e-06,-4.457921e-05
1777227369749000,4.5221535e-05,-3.282732e-05,-1.6475251e-05
1777227369949000,-1.784787e-06,-1.1477294e-05,2.2831056e-05
1777227370149000,-2.8812474e-05,3.2043507e-05,5.523954e-05
1777227370349000,1.3751725e-05,1.2991966e-05,-2.8490698e-05
1777227370549000,4.4688648e-05,1.8394216e-05,-3.7645492e-05
1777227370749000,7.078974e-06,-5.6438485e-06,3.3726199e-06
1777227370949000,-1.2576765e-05,6.849398e-06,-2.6631474e-06
1777227371149000,2.5018606e-05,-6.625273e-06,1.9040159e-05
1777227371349000,-3.581115e-05,-0.0016466806,0.00044845854
1777227371549000,-0.00030212695,-0.002788747,0.00046033654
1777227371749000,-0.00017454935,-0.0026200325,0.00016476658
1777227371949000,0.00010616032,-0.0019851746,-0.00015820038
1777227372149000,0.00025176877,0.00030883963,-0.00026157143
1777227372349000,0.00026455132,0.0014685948,-0.00025655524
1777227372549000,0.00014089498,0.0017157987,-0.00010777686
1777227372749000,6.209242e-05,0.0015618256,-7.4605823e-06
1777227372949000,-9.748279e-06,0.0012035568,5.0318682e-05
1777227373149000,-4.509923e-05,0.0020399422,0.00010240458
1777227373349000,-4.7759808e-05,0.0027759697,4.6142086e-05
1777227373549000,7.485154e-05,0.0025829417,-6.979009e-05
1777227373749000,8.816947e-05,0.0022324822,-0.000116241594
1777227373949000,7.53197e-05,0.00031829026,-0.000110964655
1777227374149000,4.9457976e-05,-0.00127326,-1.3543131e-05
1777227374349000,-7.9887264e-05,-0.0013842819,7.781993e-05
1777227374549000,-0.00014914917,-0.0011530733,0.000116011506
1777227374749000,-0.00017741107,-0.0009381215,6.2734565e-05
1777227374949000,-0.00011642201,-0.00082512683,1.8278943e-05
1777227375149000,-2.4467301e-05,-0.00067334715,2.4759847e-05
1777227375349000,-8.505959e-05,-0.00065502286,-1.01328715e-05
1777227375549000,-2.8419603e-05,-0.0005317468,-4.6914713e-05
