timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
1777227356549000,0.004758696,0.0090377685,0.0040414147,4000,0,-0.0035913025,-0.016759243,-9.76595,4000,0,0,0,1
1777227356553000,0.0010302768,-0.00081593567,0.008835117,4000,0,-0.005985504,-0.01436504,-9.818621,4000,0,0,0,1
1777227356557000,-0.0011002718,-0.0029464597,0.006704587,4000,0,0.020350713,-0.04548967,-9.822214,4000,0,0,0,1
1777227356561000,0.0018291991,-0.0026801317,0.0064382753,4000,0,0.04548984,-0.065840386,-9.791088,4000,0,0,0,1
1777227356565000,-3.500766e-05,-0.0037454045,0.0019108957,4000,0,0.022744918,-0.021547649,-9.750386,4000,0,0,0,1
1777227356569000,0.00049763196,-0.0034790884,-0.009008062,4000,0,-0.013168109,0.007182776,-9.769541,4000,0,0,0,1
1777227356573000,0.0076881633,-0.0018812123,-0.012736481,4000,0,-0.011971008,0.0011972726,-9.834186,4000,0,0,0,1
1777227356577000,0.01008504,0.007972484,-0.0071438267,4000,0,0.0035913025,-0.0071824347,-9.830592,4000,0,0,0,1
1777227356581000,0.005025017,0.014364099,-0.00421434,4000,0,0.009576809,-0.010773738,-9.809044,4000,0,0,0,1
1777227356585000,-0.00083398464,0.00024934905,-0.004214365,4000,0,0.01316811,0.017956687,-9.803061,4000,0,0,0,1
1777227356589000,-0.00056765776,-0.007207512,-0.002882789,4000,0,0.020350715,0.0035914737,-9.782707,4000,0,0,0,1
1777227356593000,-0.0005676441,-0.00054960756,-0.0004859504,4000,0,0.043095633,-0.04668677,-9.782707,4000,0,0,0,1
1777227356597000,-0.005095022,-0.0013485528,0.0053730067,4000,0,0.062249243,-0.031124454,-9.805454,4000,0,0,0,1
1777227356601000,-0.0077581774,-0.0045443554,0.0053730127,4000,0,0.034715924,0.017956685,-9.815032,4000,0,0,0,1
1777227356605000,-0.0053613316,-0.0024138337,-0.0002196338,4000,0,-0.027533324,0.04549001,-9.838972,4000,0,0,0,1
1777227356609000,0.00023130246,0.0034451357,0.0016445743,4000,0,-0.049081136,0.02633639,-9.868899,4000,0,0,0,1
1777227356613000,0.0060902615,0.00930409,0.0075035295,4000,0,-0.016759416,-0.0023940299,-9.854535,4000,0,0,0,1
1777227356617000,0.0068892166,0.0090377685,0.010965644,4000,0,-0.008379707,-0.008379535,-9.815031,4000,0,0,0,1
1777227356621000,-3.4992412e-05,0.0045103705,0.012829872,4000,0,-0.031124622,-0.022744747,-9.779117,4000,0,0,0,1
1777227356625000,-0.0045623807,0.0015809013,0.009900389,4000,0,-0.017956514,-0.029927354,-9.77433,4000,0,0,0,1
1777227356629000,-0.005893977,0.0037114397,0.0067045847,4000,0,0.017956512,-0.03351866,-9.797075,4000,0,0,0,1
1777227356633000,-0.005361345,0.007972509,0.006704578,4000,0,0.01436521,-0.037109964,-9.793484,4000,0,0,0,1
1777227356637000,-0.0013665853,0.0071735736,0.009634056,4000,0,-0.020350715,-0.023941848,-9.767147,4000,0,0,0,1
1777227356641000,0.001030275,0.0021135625,0.01336249,4000,0,-0.02873042,-0.0011969307,-9.775527,4000,0,0,0,1
1777227356645000,-0.0016329034,-0.00054961955,0.007237222,4000,0,-0.007182605,0.017956685,-9.794681,4000,0,0,0,1
1777227356649000,-0.0053613274,-0.0037454166,-0.00048594558,4000,0,0.0011971011,0.01197118,-9.805454,4000,0,0,0,1
1777227356653000,-0.000567648,-0.010403307,-0.00075224414,4000,0,-0.016759416,-0.02873025,-9.831791,4000,0,0,0,1
1777227356657000,0.0058239345,-0.011468572,0.0011119718,4000,0,-0.02633622,-0.02513895,-9.816229,4000,0,0,0,1
1777227356661000,0.0012965562,-0.007207517,0.0037751007,4000,0,0.0023942024,0.028730594,-9.783907,4000,0,0,0,1
1777227356665000,-0.0029644952,-0.004278039,0.004307733,4000,0,0.009576809,0.034716096,-9.800665,4000,0,0,0,1
1777227356669000,-0.002964488,-0.0021475106,4.6682104e-05,4000,0,-0.01436521,0.021547988,-9.793484,4000,0,0,0,1
1777227356673000,-0.005627649,-0.000549614,-0.0047470094,4000,0,-0.0023942017,1.7034348e-07,-9.759963,4000,0,0,0,1
1777227356677000,-0.002964489,0.0007819686,-0.0042143757,4000,0,0.016759416,-0.05027807,-9.788693,4000,0,0,0,1
1777227356681000,0.0018292044,0.0037114434,-0.0028827975,4000,0,0.009576809,-0.07900849,-9.834186,4000,0,0,0,1
1777227356685000,0.0012965709,0.005309346,-0.0012848944,4000,0,0.010773908,-0.062249076,-9.827002,4000,0,0,0,1
1777227356689000,0.0036934207,0.0074398736,0.0027098428,4000,0,0.019153617,-0.0011969286,-9.813835,4000,0,0,0,1
1777227356693000,0.0060902513,0.012499885,0.001644581,4000,0,-0.014365209,0.0323219,-9.807847,4000,0,0,0,1
1777227356697000,0.0015628753,0.012499884,-0.00021961224,4000,0,-0.04548984,0.0059856754,-9.788693,4000,0,0,0,1
1777227356701000,0.00049763045,0.0069072424,0.0029761654,4000,0,-0.025139121,-0.035912856,-9.798271,4000,0,0,0,1
1777227356705000,0.0020955254,0.0007819734,0.0051066885,4000,0,-0.037110135,-0.055066474,-9.8198185,4000,0,0,0,1
1777227356709000,-0.0026981693,-0.0037454076,0.0011119485,4000,0,-0.06344634,-0.004788232,-9.783907,4000,0,0,0,1
1777227356713000,0.0015628906,-0.0048106727,-0.004480683,4000,0,-0.044292733,0.04908131,-9.764753,4000,0,0,0,1
1777227356717000,0.012748161,-0.004810685,-0.004480671,4000,0,-0.04548984,0.028730594,-9.815032,4000,0,0,0,1
1777227356721000,0.010351315,0.0013145804,0.0024435509,4000,0,-0.040701427,-0.023941847,-9.849747,4000,0,0,0,1
1777227356725000,0.0023618266,0.011168288,0.0048404103,4000,0,-0.01436521,-0.029927352,-9.861719,4000,0,0,0,1
1777227356729000,0.00023128472,0.010369353,-0.00021962363,4000,0,-0.03232173,-0.014365039,-9.878479,4000,0,0,0,1
1777227356733000,0.0034270764,0.0026461834,-0.005279647,4000,0,-0.044292733,-0.0071824337,-9.865309,4000,0,0,0,1
1777227356737000,0.006622876,-0.004011723,-0.0060785953,4000,0,-0.01316811,0.027533496,-9.801862,4000,0,0,0,1
1777227356741000,0.006889203,-0.0021475162,-0.0010185757,4000,0,0.005985504,0.05267261,-9.749191,4000,0,0,0,1
1777227356745000,0.004492361,0.0037114436,0.0024435406,4000,0,0.0023942022,0.031124793,-9.756374,4000,0,0,0,1
1777227356749000,0.0034271025,0.0029124944,0.006970905,4000,0,0.017956512,-0.005985333,-9.7803135,4000,0,0,0,1
1777227356753000,0.0036934202,-0.0005496084,0.0072372174,4000,0,0.043095633,-0.0071824347,-9.768345,4000,0,0,0,1
1777227356757000,-0.0008339621,-1.6979591e-05,0.0003130007,4000,0,0.035913024,0.002394372,-9.742006,4000,0,0,0,1
1777227356761000,-0.00722555,0.0039777663,-0.0010185819,4000,0,-0.008379708,-0.040701255,-9.751583,4000,0,0,0,1
1777227356765000,-0.0072255447,0.005309354,0.0016445782,4000,0,-0.040701427,-0.07781139,-9.762358,4000,0,0,0,1
1777227356769000,-0.0045623905,-0.00028329855,-0.0010185696,4000,0,-0.010773908,-0.029927356,-9.758768,4000,0,0,0,1
1777227356773000,-0.007491871,-0.008272791,-0.009807,4000,0,0.019153617,0.037110306,-9.792285,4000,0,0,0,1
