timestamp,timestamp_sample,device_id,pressure,temperature,error_count
1777227357449000,1777227357449000,6620428,95599.26,0.0,0
1777227358449000,1777227358449000,6620428,95599.59,0.0,0
1777227359449000,1777227359449000,6620428,95598.34,0.0,0
1777227360449000,1777227360449000,6620428,95599.83,0.0,0
1777227361449000,1777227361449000,6620428,95595.58,0.0,0
1777227362449000,1777227362449000,6620428,95588.74,0.0,0
1777227363445000,1777227363445000,6620428,95574.52,0.0,0
1777227364445000,1777227364445000,6620428,95556.29,0.0,0
1777227365449000,1777227365449000,6620428,95541.48,0.0,0
1777227366449000,1777227366449000,6620428,95523.125,0.0,0
1777227367449000,1777227367449000,6620428,95504.51,0.0,0
1777227368449000,1777227368449000,6620428,95490.02,0.0,0
1777227369445000,1777227369445000,6620428,95468.92,0.0,0
1777227370449000,1777227370449000,6620428,95450.8,0.0,0
1777227371449000,1777227371449000,6620428,95440.05,0.0,0
1777227372449000,1777227372449000,6620428,95435.58,0.0,0
1777227373449000,1777227373449000,6620428,95435.67,0.0,0
1777227374449000,1777227374449000,6620428,95433.4,0.0,0
1777227375449000,1777227375449000,6620428,95435.26,0.0,0
1777227376449000,1777227376449000,6620428,95435.08,0.0,0
1777227377449000,1777227377449000,6620428,95433.63,0.0,0
1777227378449000,1777227378449000,6620428,95432.95,0.0,0
1777227379449000,1777227379449000,6620428,95433.414,0.0,0
1777227380449000,1777227380449000,6620428,95431.336,0.0,0
1777227381449000,1777227381449000,6620428,95432.414,0.0,0
1777227382449000,1777227382449000,6620428,95434.5,0.0,0
1777227383449000,1777227383449000,6620428,95434.234,0.0,0
1777227384445000,1777227384445000,6620428,95432.68,0.0,0
1777227385445000,1777227385445000,6620428,95431.6,0.0,0
1777227386449000,1777227386449000,6620428,95432.88,0.0,0
1777227387449000,1777227387449000,6620428,95432.49,0.0,0
1777227388449000,1777227388449000,6620428,95432.03,0.0,0
1777227389449000,1777227389449000,6620428,95431.36,0.0,0
1777227390449000,1777227390449000,6620428,95430.58,0.0,0
1777227391449000,1777227391449000,6620428,95430.31,0.0,0
1777227392449000,1777227392449000,6620428,95429.195,0.0,0
1777227393449000,1777227393449000,6620428,95430.6,0.0,0
1777227394449000,1777227394449000,6620428,95431.17,0.0,0
1777227395449000,1777227395449000,6620428,95426.22,0.0,0
1777227396449000,1777227396449000,6620428,95430.36,0.0,0
1777227397445000,1777227397445000,6620428,95428.59,0.0,0
1777227398449000,1777227398449000,6620428,95427.0,0.0,0
1777227399449000,1777227399449000,6620428,95427.31,0.0,0
1777227400445000,1777227400445000,6620428,95428.35,0.0,0
1777227401449000,1777227401449000,6620428,95427.22,0.0,0
1777227402449000,1777227402449000,6620428,95426.24,0.0,0
1777227403449000,1777227403449000,6620428,95427.31,0.0,0
1777227404449000,1777227404449000,6620428,95430.79,0.0,0
1777227405449000,1777227405449000,6620428,95425.41,0.0,0
1777227406449000,1777227406449000,6620428,95427.05,0.0,0
1777227407449000,1777227407449000,6620428,95425.234,0.0,0
1777227408449000,1777227408449000,6620428,95425.414,0.0,0
1777227409445000,1777227409445000,6620428,95427.266,0.0,0
1777227410449000,1777227410449000,6620428,95427.52,0.0,0
1777227411449000,1777227411449000,6620428,95425.836,0.0,0
1777227412449000,1777227412449000,6620428,95400.95,0.0,0
1777227413449000,1777227413449000,6620428,95361.984,0.0,0
1777227414449000,1777227414449000,6620428,95331.53,0.0,0
1777227415449000,1777227415449000,6620428,95300.64,0.0,0
1777227416449000,1777227416449000,6620428,95280.66,0.0,0
1777227417449000,1777227417449000,6620428,95271.48,0.0,0
1777227418445000,1777227418445000,6620428,95264.3,0.0,0
1777227419445000,1777227419445000,6620428,95259.57,0.0,0
1777227420445000,1777227420445000,6620428,95258.62,0.0,0
1777227421449000,1777227421449000,6620428,95260.77,0.0,0
1777227422449000,1777227422449000,6620428,95261.42,0.0,0
1777227423449000,1777227423449000,6620428,95258.07,0.0,0
1777227424445000,1777227424445000,6620428,95260.06,0.0,0
1777227425449000,1777227425449000,6620428,95258.63,0.0,0
1777227426449000,1777227426449000,6620428,95256.95,0.0,0
1777227427449000,1777227427449000,6620428,95259.055,0.0,0
1777227428449000,1777227428449000,6620428,95257.69,0.0,0
1777227429449000,1777227429449000,6620428,95257.71,0.0,0
1777227430449000,1777227430449000,6620428,95258.86,0.0,0
1777227431449000,1777227431449000,6620428,95257.74,0.0,0
1777227432449000,1777227432449000,6620428,95257.58,0.0,0
1777227433449000,1777227433449000,6620428,95257.836,0.0,0
1777227434449000,1777227434449000,6620428,95257.8,0.0,0
1777227435449000,1777227435449000,6620428,95255.18,0.0,0
1777227436449000,1777227436449000,6620428,95257.25,0.0,0
1777227437449000,1777227437449000,6620428,95255.766,0.0,0
1777227438449000,1777227438449000,6620428,95256.375,0.0,0
1777227439449000,1777227439449000,6620428,95254.93,0.0,0
1777227440445000,1777227440445000,6620428,95255.77,0.0,0
1777227441445000,1777227441445000,6620428,95255.97,0.0,0
1777227442449000,1777227442449000,6620428,95256.555,0.0,0
1777227443449000,1777227443449000,6620428,95254.77,0.0,0
1777227444449000,1777227444449000,6620428,95253.18,0.0,0
1777227445445000,1777227445445000,6620428,95254.766,0.0,0
1777227446449000,1777227446449000,6620428,95254.016,0.0,0
1777227447449000,1777227447449000,6620428,95255.12,0.0,0
1777227448449000,1777227448449000,6620428,95255.76,0.0,0
1777227449449000,1777227449449000,6620428,95256.766,0.0,0
1777227450449000,1777227450449000,6620428,95255.85,0.0,0
1777227451449000,1777227451449000,6620428,95256.46,0.0,0
1777227452449000,1777227452449000,6620428,95271.02,0.0,0
1777227453449000,1777227453449000,6620428,95289.086,0.0,0
1777227454449000,1777227454449000,6620428,95305.99,0.0,0
1777227455445000,1777227455445000,6620428,95321.97,0.0,0
1777227456449000,1777227456449000,6620428,95339.72,0.0,0
1777227457445000,1777227457445000,6620428,95355.61,0.0,0
1777227458449000,1777227458449000,6620428,95373.73,0.0,0
1777227459445000,1777227459445000,6620428,95391.74,0.0,0
1777227460449000,1777227460449000,6620428,95407.67,0.0,0
1777227461449000,1777227461449000,6620428,95422.42,0.0,0
1777227462449000,1777227462449000,6620428,95443.24,0.0,0
1777227463449000,1777227463449000,6620428,95459.63,0.0,0
1777227464449000,1777227464449000,6620428,95474.44,0.0,0
1777227465445000,1777227465445000,6620428,95490.5,0.0,0
1777227466449000,1777227466449000,6620428,95505.266,0.0,0
1777227467449000,1777227467449000,6620428,95519.016,0.0,0
1777227468445000,1777227468445000,6620428,95528.445,0.0,0
1777227469449000,1777227469449000,6620428,95540.23,0.0,0
1777227470445000,1777227470445000,6620428,95547.73,0.0,0
1777227471445000,1777227471445000,6620428,95553.45,0.0,0
1777227472449000,1777227472449000,6620428,95560.06,0.0,0
1777227473445000,1777227473445000,6620428,95568.94,0.0,0
1777227474445000,1777227474445000,6620428,95576.37,0.0,0
1777227475449000,1777227475449000,6620428,95586.37,0.0,0
1777227476449000,1777227476449000,6620428,95594.79,0.0,0
1777227477449000,1777227477449000,6620428,95598.6,0.0,0
1777227478449000,1777227478449000,6620428,95599.18,0.0,0
1777227479449000,1777227479449000,6620428,95594.46,0.0,0
1777227480449000,1777227480449000,6620428,95598.16,0.0,0
1777227481449000,1777227481449000,6620428,95599.11,0.0,0
