timestamp,x,y,z,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],thrust[0],thrust[1],thrust[2],yaw,yawspeed
1777227356549000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.0063481806,0.0
1777227356557000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.006292509,0.0
1777227356645000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.0061178766,0.0
1777227356741000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.0062566358,0.0
1777227356845000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.006555477,0.0
1777227356949000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.006601157,0.0
1777227357045000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.0068427445,0.0
1777227357141000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.007290722,0.0
1777227357245000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.007368431,0.0
1777227357341000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.007301704,0.0
1777227357445000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.007264744,0.0
1777227357549000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.007260579,0.0
1777227357645000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.0069720917,0.0
1777227357741000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.007002823,0.0
1777227357845000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.0067280317,0.0
1777227357941000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.0066426755,0.0
1777227358045000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.0065569174,0.0
1777227358141000,103.08327,-0.039686646,0.09413161,-0.0013301454,-8.231748e-05,2.3353603,0.01847927,0.0164973,9.643682,1.572654e-05,1.403981e-05,-0.008309096,-0.0064286143,0.0
1777227358245000,103.08317,-0.03968665,0.09914051,-0.0019515562,-0.00022446252,2.1463695,0.007775356,0.010043611,9.361169,1.8592675e-05,2.4016597e-05,-0.022713214,-0.0064286143,0.0
1777227358349000,103.08308,-0.03968667,0.093448706,-0.0026180423,-0.00042675078,1.9573784,0.005680897,0.015934866,9.040232,2.2653157e-05,6.3541906e-05,-0.039076477,-0.0064286143,0.0
1777227358445000,103.08298,-0.0396867,0.09737533,-0.0031882538,-0.0005575921,1.7829251,0.0055961185,0.013622,8.705555,3.210615e-05,7.815238e-05,-0.056140244,-0.0064286143,0.0
1777227358541000,103.082886,-0.039686743,0.09218331,-0.0035064337,-0.00070048484,1.608472,0.0023801252,0.011828959,8.334271,1.9130362e-05,9.50758e-05,-0.07507041,-0.0064286143,0.0
1777227358645000,103.08279,-0.0396868,0.09491659,-0.0037572784,-0.00088660565,1.419481,-0.001542981,0.0042538266,7.896752,-1.1464483e-05,3.16063e-05,-0.09737772,-0.0064286143,0.0
1777227358741000,103.082695,-0.039686862,0.09034203,-0.003901047,-0.001098711,1.2450278,0.0044493945,0.0005981256,7.45393,4.10474e-05,5.517942e-06,-0.11995536,-0.0064286143,0.0
1777227358845000,103.082596,-0.03968694,0.09221718,-0.0038904543,-0.0016080227,1.0560371,-0.0015288146,-0.00042717333,6.9443707,-0.0,-0.0,-0.14593562,-0.0064286143,0.0
1777227358941000,103.082504,-0.03968703,0.08841049,-0.0039829984,-0.002067768,0.88158476,-0.0018257622,-0.008963655,6.439539,-2.8978084e-05,-0.0001422691,-0.1716749,-0.0064286143,0.0
1777227359045000,103.082405,-0.039687134,0.089610465,-0.0041748006,-0.0023205674,0.6925949,1.116647e-05,-0.00039554294,5.852242,-0.0,-0.0,-0.2016187,-0.0064286143,0.0
1777227359141000,103.08232,-0.039687242,0.086785346,-0.0044625555,-0.0025260833,0.5181426,-0.0104011055,-0.0012620669,5.276165,-0.00025036605,-3.037934e-05,-0.23099047,-0.0050896676,0.0
1777227359245000,103.082245,-0.039687373,0.08737203,-0.004900307,-0.0027997135,0.32915258,-0.005966067,-0.008715927,4.6121607,-0.00016333479,-0.00023861851,-0.26484525,-0.00504258,0.0
1777227359349000,103.08217,-0.039687507,0.08543646,-0.0052818605,-0.0032207663,0.1401627,-0.006845531,-0.007088656,3.9079998,-0.00021639778,-0.00022408331,-0.30074745,-0.0051415497,0.0
1777227359445000,103.0821,-0.039687663,0.08525911,-0.0055741784,-0.0037950156,0.05380576,-0.011709191,-0.018126851,3.5888822,-0.0003802866,-0.00058871694,-0.31701794,-0.005207565,0.0
1777227359541000,103.08205,-0.03968782,0.08427343,-0.005600177,-0.004596648,0.0047097523,-0.005993892,-0.013933071,3.3994923,-0.00019933161,-0.00046335533,-0.32667413,-0.005166953,0.0
1777227359645000,103.081985,-0.039688,0.08339482,-0.005515218,-0.005555876,-0.048218165,-0.006469622,-0.016647553,3.189325,-0.00022328112,-0.00057454425,-0.33738968,-0.0049245297,0.0
1777227359741000,103.08193,-0.039688177,0.08308295,-0.0052437023,-0.006503833,-0.09648703,-0.0048009316,-0.019128205,2.9790473,-0.00017060764,-0.00067974685,-0.34811085,-0.004910911,0.0
1777227359845000,103.08187,-0.039688382,0.08135222,-0.0050568837,-0.00746265,-0.15017152,-0.008705535,-0.024674788,2.7416744,-0.00032052275,-0.000908483,-0.36021352,-0.004601475,0.0
1777227359941000,103.08182,-0.039688583,0.08204886,-0.0050604297,-0.008466635,-0.19760852,-0.0011257385,-0.03169256,2.5183485,-4.272481e-05,-0.0012028181,-0.37159997,-0.0044675805,0.0
1777227360045000,103.08176,-0.03968881,0.07989591,-0.0050254166,-0.009382858,-0.25203454,-0.0033892475,-0.028742112,2.256645,-0.00013389208,-0.001135456,-0.38494313,-0.004221354,0.0
1777227360149000,103.0817,-0.039689034,0.08153693,-0.0050285505,-0.009956063,-0.29870272,-0.0045619323,-0.03241256,2.016524,-0.00018431818,-0.0013095818,-0.3971859,-0.0042693494,0.0
1777227360245000,103.08164,-0.039689288,0.07856322,-0.0052467478,-0.010016622,-0.35383213,-0.008116598,-0.03085221,1.7421253,-0.0003388303,-0.0012879365,-0.41117632,-0.004314647,0.0
1777227360349000,103.0816,-0.039689533,0.08078066,-0.005706071,-0.010029728,-0.39963707,-0.010815933,-0.028316295,1.4857125,-0.00046749538,-0.0012239108,-0.42424974,-0.0040810527,0.0
1777227360445000,103.08156,-0.03968981,0.07671292,-0.006220988,-0.010026385,-0.45560473,-0.014071032,-0.03067119,1.1891053,-0.0006293985,-0.0013719251,-0.4393725,-0.004065132,0.0
1777227360549000,103.08152,-0.039690077,0.07950677,-0.0068394123,-0.009810501,-0.5006073,-0.015687486,-0.032733355,0.9171065,-0.00072527304,-0.0015133475,-0.45324057,-0.0038289444,0.0
1777227360645000,103.08148,-0.03969038,0.07434464,-0.007353948,-0.009674672,-0.55735457,-0.017489398,-0.033588223,0.5993669,-0.00083692465,-0.0016073058,-0.4694408,-0.0038753282,0.0
1777227360741000,103.08144,-0.03969067,0.07747164,-0.007790825,-0.0097769005,-0.601555,-0.017661236,-0.032466684,0.32248712,-0.0008703104,-0.0015998932,-0.48355773,-0.0037089738,0.0
1777227360845000,103.081406,-0.039690997,0.07097334,-0.008065793,-0.009923081,-0.6590711,-0.022303117,-0.03833503,-0.024508238,-0.0011414047,-0.0019618683,-0.50124955,-0.0035921305,0.0
1777227360941000,103.08137,-0.03969131,0.073545046,-0.008009412,-0.010095262,-0.7024708,-0.01390779,-0.035751455,-0.23063755,-0.0007275827,-0.0018703287,-0.5117592,-0.0037361723,0.0
1777227361045000,103.08133,-0.03969166,0.06134178,-0.00789977,-0.009989206,-0.7607735,-0.0049875514,-0.017902158,-0.40517664,-0.00026425213,-0.0009484982,-0.52065825,-0.0032704405,0.0
1777227361149000,103.08129,-0.039691996,0.05618462,-0.007821178,-0.009361037,-0.8022064,-0.0008208887,-0.0018035267,-0.89501023,-0.0,-0.0,-0.54563284,-0.002905026,0.0
1777227361245000,103.08127,-0.039692365,0.028288553,-0.007740012,-0.008352346,-0.86252844,-0.0037333705,0.009308225,-0.8355458,-0.00020921843,0.0005216338,-0.542601,-0.0032391797,0.0
1777227361341000,103.08125,-0.039692704,0.0060061524,-0.0076030237,-0.0070167785,-0.90440494,0.003375097,0.020540953,-0.73884404,0.00018554306,0.0011292212,-0.53767055,-0.003494138,0.0
1777227361445000,103.08124,-0.03969307,-0.04158739,-0.007376485,-0.0050746533,-0.9644043,0.005849639,0.02493614,-0.7051505,0.0003190711,0.0013601525,-0.5359527,-0.0038396686,0.0
1777227361541000,103.08124,-0.0396934,-0.07894395,-0.006956498,-0.0030631542,-1.005552,0.0032812492,0.029115982,-0.6383971,0.0001783258,0.0015823642,-0.5325492,-0.00397985,0.0
1777227361645000,103.08124,-0.039693758,-0.143486,-0.006410818,-0.0009480839,-1.0664281,0.0037127433,0.03160028,-0.64067745,0.00020131661,0.0017134665,-0.53266543,-0.0039687497,0.0
1777227361741000,103.08124,-0.03969409,-0.19434616,-0.005947176,0.0009761638,-1.1068151,0.003794117,0.03635625,-0.592262,0.00020376187,0.0019525012,-0.53019696,-0.0042420593,0.0
1777227361845000,103.08124,-0.039694447,-0.27487245,-0.005212861,0.0031905463,-1.1684996,0.005074474,0.033344,-0.6145092,0.00027462587,0.0018045465,-0.53133124,-0.00413832,0.0
1777227361941000,103.08124,-0.039694775,-0.33899128,-0.0045315726,0.005426405,-1.2080631,-0.0020187919,0.030204918,-0.56123614,-0.00010886471,0.0016288206,-0.52861506,-0.0040335367,0.0
1777227362045000,103.08124,-0.03969513,-0.43558893,-0.0036156569,0.007936084,-1.2708148,0.0064779385,0.04177786,-0.5846114,0.000348958,0.0022505182,-0.5298069,-0.003609996,0.0
1777227362141000,103.08124,-0.03969545,-0.51223147,-0.0023903155,0.010377865,-1.3097334,0.0072432826,0.039219584,-0.5394907,0.0003899799,0.0021115907,-0.52750635,-0.0037189939,0.0
1777227362245000,103.08124,-0.03969579,-0.62381047,-0.0010027783,0.013077197,-1.3732147,0.015341642,0.0441554,-0.57129383,0.0008286586,0.002384996,-0.5291279,-0.0036879836,0.0
1777227362341000,103.08124,-0.0396961,-0.7128976,2.0260552e-05,0.015532974,-1.4113333,0.0113434065,0.03528315,-0.5211233,0.000607022,0.0018881141,-0.5265699,-0.0037818986,0.0
1777227362445000,103.08124,-0.03969644,-0.8391674,0.0009954736,0.017892383,-1.4749904,0.0001232801,0.040981073,-0.55947816,6.655646e-06,0.002212486,-0.5285255,-0.0041804584,0.0
1777227362549000,103.081245,-0.039696753,-0.94031125,0.0017297757,0.019874519,-1.499166,0.005239718,0.037273664,-0.28821477,0.0002754703,0.0019596068,-0.51469487,-0.0044050864,0.0
1777227362645000,103.08126,-0.039697092,-1.0793872,0.0024542941,0.021268455,-1.5355945,0.003211958,0.029117007,0.009633124,0.00016376725,0.001484581,-0.49950886,-0.0046359394,0.0
1777227362741000,103.081276,-0.039697398,-1.1869249,0.0032810625,0.022194408,-1.5237169,0.008363806,0.0276109,0.045404077,0.00041975928,0.0013857245,-0.49768505,-0.00475598,0.0
1777227362845000,103.0813,-0.039697737,-1.3292612,0.004295152,0.022859072,-1.53556,0.0028456517,0.021469954,-0.010188639,0.0001453911,0.001096951,-0.50051945,-0.005094718,0.0
1777227362941000,103.081314,-0.03969805,-1.4393799,0.005121814,0.02323843,-1.5237,0.0063553783,0.024380134,0.040485024,0.0003216178,0.0012337714,-0.49793583,-0.0050474475,0.0
1777227363045000,103.08134,-0.03969839,-1.5850465,0.0057010623,0.023267703,-1.535547,0.0040201675,0.008858366,-0.0041224957,0.00021411803,0.00047180516,-0.50021017,-0.0049125017,0.0
1777227363141000,103.08135,-0.0396987,-1.6981411,0.0058464776,0.02285764,-1.5237026,0.00037975213,0.004720724,0.048489034,1.3774101e-05,0.00017122678,-0.49752775,-0.004709672,0.0
1777227363245000,103.081375,-0.03969904,-1.8468769,0.005961893,0.022116868,-1.535567,-0.0060565416,0.0044090264,0.0100470185,-0.0003117642,0.0002269573,-0.49948776,-0.004516567,0.0
1777227363349000,103.08139,-0.039699353,-1.9625322,0.006078372,0.021330506,-1.5130693,-0.00083833793,-0.0074091605,0.100379765,-4.2956573e-05,-0.00037964658,-0.49488205,-0.0041705654,0.0
1777227363445000,103.08141,-0.039699692,-2.1137502,0.0063315243,0.020490829,-1.5355947,0.0005419148,-0.0033286826,0.017584443,-0.0,-0.0,-0.49910346,-0.0038630797,0.0
1777227363541000,103.08143,-0.039700005,-2.231163,0.006578511,0.01998084,-1.523735,-0.0011822997,-0.008751013,0.06449914,-5.6244015e-05,-0.00041630064,-0.49671146,-0.0040434347,0.0
1777227363645000,103.08145,-0.039700344,-2.3840053,0.0068026884,0.019134002,-1.5356166,-0.01215828,-0.0054953955,0.023927331,-0.0006077766,-0.00027470765,-0.49878004,-0.0042050304,0.0
1777227363741000,103.08147,-0.039700657,-2.5031266,0.006969991,0.018053543,-1.5237565,-0.008853352,-0.00568523,0.07115549,-0.00045602565,-0.00029283945,-0.49637207,-0.004662144,0.0
1777227363845000,103.08149,-0.039700996,-2.6578825,0.0071941884,0.01655462,-1.5356596,-0.003342323,-0.009344457,0.026378453,-0.00017395186,-0.00048633406,-0.49865508,-0.004917165,0.0
1777227363941000,103.081505,-0.03970131,-2.778888,0.0074847555,0.014819859,-1.5237916,-0.0055431523,-0.018744927,0.078957856,-0.00027895925,-0.00094333885,-0.49597427,-0.005055038,0.0
1777227364045000,103.08153,-0.039701648,-2.9355652,0.0076437443,0.012534575,-1.5357239,-0.00582988,-0.02728261,0.03355354,-0.000298635,-0.0013975488,-0.49828926,-0.0051866905,0.0
1777227364149000,103.08154,-0.03970196,-3.057839,0.007369018,0.009999249,-1.5126424,-0.008604266,-0.028650153,0.11714998,-0.00043606976,-0.0014520081,-0.49402702,-0.005254736,0.0
1777227364245000,103.081566,-0.0397023,-3.2158291,0.0071293823,0.0075613777,-1.535806,-0.014099955,-0.028264014,0.03520298,-0.00071209826,-0.0014274339,-0.49820516,-0.005254736,0.0
1777227364341000,103.08158,-0.039702613,-3.3398438,0.006847461,0.0049742693,-1.5238953,-0.014094219,-0.036840733,0.08987555,-0.00071014673,-0.0018562451,-0.49541762,-0.005254736,0.0
