timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,system_error,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,authentication_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
1777227357433000,0,47.3986691,8.5455937,488.003,488.003,1777227357433000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227358421000,0,47.3986691,8.5455937,488.01,488.01,1777227358421000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227359409000,0,47.398669,8.5455939,487.98900000000003,487.98900000000003,1777227359409000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227360397000,0,47.398669299999995,8.5455937,487.988,487.988,1777227360397000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227361437000,0,47.3986691,8.545593799999999,488.03700000000003,488.03700000000003,1777227361437000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,-0.02,-0.24,3.2875018,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227362425000,0,47.3986691,8.5455934,488.694,488.694,1777227362425000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.01,-0.03,-1.04,3.1827817,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227363413000,0,47.398669,8.545593,489.928,489.928,1777227363413000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,0.01,-1.35,1.5358897,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227364401000,0,47.398669,8.5455936,491.32800000000003,491.32800000000003,1777227364401000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.0,0.04,-1.43,1.3613569,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227365441000,0,47.3986692,8.545593799999999,492.833,492.833,1777227365441000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,0.01,-1.4699999,1.4137167,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227366429000,0,47.3986691,8.5455939,494.313,494.313,1777227366429000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,-0.02,-1.49,3.6191144,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227367417000,0,47.398669,8.5455934,495.81100000000004,495.81100000000004,1777227367417000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,-0.02,-1.49,3.86346,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227368405000,0,47.3986691,8.545593,497.288,497.288,1777227368405000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,-1.49,4.1950727,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227369445000,0,47.398669299999995,8.545592899999999,498.88300000000004,498.88300000000004,1777227369445000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,-1.8399999,5.1026444,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227370433000,0,47.398669399999996,8.545593199999999,500.635,500.635,1777227370433000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,-1.31,4.893204,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227371421000,0,47.3986692,8.5455934,501.617,501.617,1777227371421000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,-0.71999997,2.1816616,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227372409000,0,47.3986729,8.5455933,502.165,502.165,1777227372409000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.39,1.39,0.0,-0.37,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227373449000,0,47.398701599999995,8.5455931,502.302,502.302,1777227373449000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.68,4.68,-0.02,0.04,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227374437000,0,47.3987492,8.545593,502.241,502.241,1777227374437000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.45,5.45,0.0,0.02,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227375425000,0,47.398795299999996,8.545593199999999,502.255,502.255,1777227375425000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.94,4.94,0.04,-0.02,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227376413000,0,47.3988381,8.545593799999999,502.284,502.284,1777227376413000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.68,4.68,0.04,-0.04,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227377401000,0,47.3988799,8.545594399999999,502.326,502.326,1777227377401000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.79,4.79,0.02,-0.03,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227378441000,0,47.3989255,8.5455943,502.366,502.366,1777227378441000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.96,4.96,-0.03,-0.03,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227379429000,0,47.398969699999995,8.5455937,502.385,502.385,1777227379429000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0,5.0,-0.03,-0.03,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227380417000,0,47.399014199999996,8.545593499999999,502.416,502.416,1777227380417000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0299997,5.0299997,0.0,-0.03,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227381405000,0,47.399059099999995,8.5455939,502.462,502.462,1777227381405000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0299997,5.0299997,0.03,-0.03,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227382445000,0,47.3991063,8.545594399999999,502.494,502.494,1777227382445000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0099998,5.0099998,0.02,-0.02,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227383433000,0,47.3991506,8.5455943,502.53000000000003,502.53000000000003,1777227383433000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.97,4.97,0.0,-0.02,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227384421000,0,47.3991949,8.5455942,502.56,502.56,1777227384421000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0,5.0,-0.01,-0.03,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227385409000,0,47.3992394,8.545594,502.581,502.581,1777227385409000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0099998,5.0099998,-0.02,-0.03,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227386397000,0,47.3992838,8.545593499999999,502.628,502.628,1777227386397000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.98,4.98,-0.03,-0.02,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227387437000,0,47.3993305,8.5455931,502.635,502.635,1777227387437000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.97,4.97,0.0,-0.02,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227388425000,0,47.399374699999996,8.545593199999999,502.657,502.657,1777227388425000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.97,4.97,0.0,-0.01,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227389413000,0,47.3994189,8.5455937,502.677,502.677,1777227389413000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.99,4.99,0.02,-0.02,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227390401000,0,47.399463499999996,8.5455942,502.69800000000004,502.69800000000004,1777227390401000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.02,5.02,0.02,-0.01,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227391441000,0,47.399510299999996,8.545594,502.723,502.723,1777227391441000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0099998,5.0099998,0.0,-0.02,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227392429000,0,47.3995549,8.5455937,502.732,502.732,1777227392429000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.97,4.97,-0.03,-0.01,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227393417000,0,47.399598999999995,8.5455933,502.764,502.764,1777227393417000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.98,4.98,-0.02,-0.02,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227394405000,0,47.399643399999995,8.5455934,502.779,502.779,1777227394405000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.02,5.02,0.0,-0.03,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227395445000,0,47.3996905,8.5455933,502.834,502.834,1777227395445000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.02,5.02,0.01,-0.03,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227396433000,0,47.399735199999995,8.5455937,502.862,502.862,1777227396433000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,5.0099998,5.0099998,0.02,-0.02,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227397421000,0,47.3997798,8.5455936,502.875,502.875,1777227397421000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.99,4.99,0.01,-0.02,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227398409000,0,47.399823999999995,8.545594,502.891,502.891,1777227398409000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.98,4.98,0.0,-0.02,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227399449000,0,47.3998706,8.545594099999999,502.947,502.947,1777227399449000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.97,4.97,-0.02,-0.02,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227400437000,0,47.3999148,8.545593499999999,502.956,502.956,1777227400437000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.97,4.97,-0.04,-0.01,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227401425000,0,47.3999569,8.545593,502.98,502.98,1777227401425000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.1,4.1,-0.02,-0.01,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227402413000,0,47.399985199999996,8.5455927,502.974,502.974,1777227402413000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,2.29,2.29,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227403401000,0,47.3999993,8.5455928,502.966,502.966,1777227403401000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.0,1.0,0.0,0.01,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227404441000,0,47.4000057,8.545593199999999,502.964,502.964,1777227404441000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.5,0.5,0.02,-0.01,0.034906585,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227405429000,0,47.4000098,8.5455934,502.981,502.981,1777227405429000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.45,0.45,0.02,-0.01,0.034906585,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227406417000,0,47.400013699999995,8.5455936,502.985,502.985,1777227406417000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.35999998,0.35999998,0.0,-0.01,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227407405000,0,47.400016,8.545593499999999,503.022,503.022,1777227407405000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.17999999,0.17999999,-0.01,0.0,5.067737,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227408445000,0,47.4000171,8.5455931,503.01,503.01,1777227408445000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.03,-0.01,0.0,4.788485,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227409433000,0,47.4000171,8.5455931,503.01800000000003,503.01800000000003,1777227409433000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,-0.01,0.0,0.0,2.2577577,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227410421000,0,47.4000171,8.545593199999999,503.002,503.002,1777227410421000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,-0.01,0.0,0.0,2.687807,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227411409000,0,47.400016799999996,8.545593199999999,503.032,503.032,1777227411409000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,0.01,-0.26,1.5882496,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227412397000,0,47.400016799999996,8.545593799999999,504.534,504.534,1777227412397000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.01,-2.82,0.9075712,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227413437000,0,47.4000171,8.5455936,507.721,507.721,1777227413437000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.02,0.0,-3.05,0.20943952,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227414425000,0,47.400017299999995,8.5455936,510.735,510.735,1777227414425000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,0.0,-3.04,4.3870587,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227415413000,0,47.4000172,8.545593199999999,513.508,513.508,1777227415413000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,-0.01,-0.01,-2.37,2.8686223,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
