timestamp,geofence_violation_reason,primary_geofence_breached,primary_geofence_action,home_required
1777227363265000,0,0,2,0
1777227363513000,0,0,2,0
1777227363761000,0,0,2,0
1777227364009000,0,0,2,0
1777227364241000,0,0,2,0
1777227364489000,0,0,2,0
1777227364697000,0,0,2,0
1777227364945000,0,0,2,0
1777227365201000,0,0,2,0
1777227365449000,0,0,2,0
