timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]
1777227356549000,0.0,0.99999493,-0.0,0.0,-0.0031740852,0.0,0.0,-0.001
1777227356557000,0.0,0.99999505,-0.0,0.0,-0.0031462496,0.0,0.0,-0.001
1777227356597000,0.0,0.9999948,-0.0,0.0,-0.003218426,0.0,0.0,-0.001
1777227356645000,0.0,0.9999953,-0.0,0.0,-0.003058934,0.0,0.0,-0.001
1777227356693000,0.0,0.99999523,-0.0,0.0,-0.0030891786,0.0,0.0,-0.001
1777227356741000,0.0,0.9999951,-0.0,0.0,-0.0031283128,0.0,0.0,-0.001
1777227356797000,0.0,0.99999505,-0.0,0.0,-0.003139941,0.0,0.0,-0.001
1777227356845000,0.0,0.99999464,-0.0,0.0,-0.0032777328,0.0,0.0,-0.001
1777227356893000,0.0,0.99999434,-0.0,0.0,-0.0033680631,0.0,0.0,-0.001
1777227356949000,0.0,0.9999946,-0.0,0.0,-0.0033005732,0.0,0.0,-0.001
1777227356997000,0.0,0.9999944,-0.0,0.0,-0.0033508767,0.0,0.0,-0.001
1777227357045000,0.0,0.99999416,-0.0,0.0,-0.0034213655,0.0,0.0,-0.001
1777227357101000,0.0,0.9999935,-0.0,0.0,-0.0036020419,0.0,0.0,-0.001
1777227357141000,0.0,0.9999933,-0.0,0.0,-0.003645353,0.0,0.0,-0.001
1777227357197000,0.0,0.99999315,-0.0,0.0,-0.0037060503,0.0,0.0,-0.001
1777227357245000,0.0,0.9999932,-0.0,0.0,-0.0036842073,0.0,0.0,-0.001
1777227357293000,0.0,0.99999315,-0.0,0.0,-0.0037019807,0.0,0.0,-0.001
1777227357341000,0.0,0.9999933,-0.0,0.0,-0.003650844,0.0,0.0,-0.001
1777227357397000,0.0,0.99999344,-0.0,0.0,-0.0036134818,0.0,0.0,-0.001
1777227357445000,0.0,0.99999344,-0.0,0.0,-0.0036323643,0.0,0.0,-0.001
1777227357493000,0.0,0.9999934,-0.0,0.0,-0.0036350351,0.0,0.0,-0.001
1777227357549000,0.0,0.9999934,-0.0,0.0,-0.003630282,0.0,0.0,-0.001
1777227357597000,0.0,0.99999404,-0.0,0.0,-0.0034535457,0.0,0.0,-0.001
1777227357645000,0.0,0.9999939,-0.0,0.0,-0.003486039,0.0,0.0,-0.001
1777227357693000,0.0,0.9999938,-0.0,0.0,-0.0035231647,0.0,0.0,-0.001
1777227357741000,0.0,0.99999386,-0.0,0.0,-0.0035014045,0.0,0.0,-0.001
1777227357797000,0.0,0.99999404,-0.0,0.0,-0.0034644145,0.0,0.0,-0.001
1777227357845000,0.0,0.99999434,-0.0,0.0,-0.0033640102,0.0,0.0,-0.001
1777227357893000,0.0,0.9999946,-0.0,0.0,-0.00329898,0.0,0.0,-0.001
1777227357941000,0.0,0.99999446,-0.0,0.0,-0.003321332,0.0,0.0,-0.001
1777227357997000,0.0,0.9999946,-0.0,0.0,-0.0032998943,0.0,0.0,-0.001
1777227358045000,0.0,0.99999464,-0.0,0.0,-0.0032784534,0.0,0.0,-0.001
1777227358093000,0.0,0.999985,0.00068542006,-0.004351036,-0.003251555,0.0,0.0,-0.0021594707
1777227358141000,0.0,0.999994,0.00084788055,-0.00094362284,-0.0032134987,0.0,0.0,-0.008309123
1777227358197000,0.0,0.99999434,0.00089049665,-0.00046935573,-0.0032138843,0.0,0.0,-0.015815826
1777227358245000,0.0,0.9999946,0.0005300046,-0.00040759039,-0.003214086,0.0,0.0,-0.022713235
1777227358293000,0.0,0.9999945,0.0006382732,-0.00046739267,-0.0032140033,0.0,0.0,-0.029915132
1777227358349000,0.0,0.99999446,0.000813972,-0.0002872417,-0.003214069,0.0,0.0,-0.039076537
1777227358397000,0.0,0.99999434,0.0009747433,-0.00018262639,-0.0032141255,0.0,0.0,-0.047361735
1777227358445000,0.0,0.9999946,0.00069696084,-0.00028370705,-0.0032141046,0.0,0.0,-0.056140307
1777227358501000,0.0,0.9999947,0.0004905566,-0.0001660577,-0.003214221,0.0,0.0,-0.06700621
1777227358541000,0.0,0.99999464,0.00063365005,-0.00012538,-0.003214223,0.0,0.0,-0.07507047
1777227358597000,0.0,0.9999947,0.0005322695,0.00012129473,-0.003214367,0.0,0.0,-0.08699369
1777227358645000,0.0,0.9999948,0.00016209707,5.938739e-05,-0.0032143118,0.0,0.0,-0.097377725
1777227358693000,0.0,0.9999948,0.0001594484,-0.00030624415,-0.003214253,0.0,0.0,-0.10840755
1777227358741000,0.0,0.9999948,2.3549812e-05,-0.00017101968,-0.0032142978,0.0,0.0,-0.11995537
1777227358797000,0.0,0.9999948,-0.00024610455,-0.0002421608,-0.0032143614,0.0,0.0,-0.13356796
1777227358845000,0.0,0.9999949,-0.0,0.0,-0.003214302,0.0,0.0,-0.14593562
1777227358893000,0.0,0.9999948,-0.00033603428,-7.931128e-05,-0.003214329,0.0,0.0,-0.15860644
1777227358941000,0.0,0.99999475,-0.0004146252,8.3065825e-05,-0.0032142678,0.0,0.0,-0.17167497
1777227358997000,0.0,0.9999948,-0.00017018929,-2.8947145e-05,-0.003214307,0.0,0.0,-0.18752958
1777227359045000,0.0,0.9999949,-0.0,0.0,-0.003214302,0.0,0.0,-0.2016187
1777227359093000,0.0,0.9999967,-0.000268793,0.00032644186,-0.0025355935,0.0,0.0,-0.21630885
1777227359141000,0.0,0.9999966,-6.713775e-05,0.0005417709,-0.0025447938,0.0,0.0,-0.2309906
1777227359197000,0.0,0.9999967,-0.0003791843,0.00039273725,-0.0025169495,0.0,0.0,-0.24895027
1777227359245000,0.0,0.99999666,-0.00045126252,0.00030722204,-0.0025211489,0.0,0.0,-0.2648454
1777227359293000,0.0,0.9999968,-0.00050893554,9.594533e-05,-0.00248804,0.0,0.0,-0.28118446
1777227359349000,0.0,0.99999654,-0.00037346745,0.0003588076,-0.002570638,0.0,0.0,-0.3007476
1777227359397000,0.0,0.9999965,-0.0004832674,0.00025392094,-0.0025847342,0.0,0.0,-0.31115848
1777227359445000,0.0,0.999996,-0.0009300797,0.00059736695,-0.002603224,0.0,0.0,-0.31701872
1777227359493000,0.0,0.99999624,-0.00074536685,0.00043530032,-0.002592746,0.0,0.0,-0.32091004
1777227359541000,0.0,0.99999636,-0.0007099863,0.00030325912,-0.002583259,0.0,0.0,-0.32667452
1777227359597000,0.0,0.99999654,-0.00072323944,0.00032058294,-0.0024976213,0.0,0.0,-0.33056867
1777227359645000,0.0,0.99999654,-0.000852266,0.00032879732,-0.0024619827,0.0,0.0,-0.33739024
1777227359701000,0.0,0.9999963,-0.0009841613,0.0002114372,-0.0025277885,0.0,0.0,-0.343538
1777227359741000,0.0,0.9999965,-0.0009769341,0.00024264964,-0.0024552173,0.0,0.0,-0.34811157
1777227359797000,0.0,0.9999965,-0.0010773838,0.00054731907,-0.002370311,0.0,0.0,-0.35289368
1777227359845000,0.0,0.9999964,-0.0012620507,0.0004420037,-0.0023001789,0.0,0.0,-0.3602148
1777227359893000,0.0,0.9999964,-0.001362805,0.00028269037,-0.0022857462,0.0,0.0,-0.3650988
1777227359941000,0.0,0.9999962,-0.0016185495,5.387218e-05,-0.0022337043,0.0,0.0,-0.3716019
1777227359997000,0.0,0.9999969,-0.0012981339,0.00011653692,-0.002134719,0.0,0.0,-0.376817
1777227360045000,0.0,0.99999666,-0.0014751949,0.00017079803,-0.0021104258,0.0,0.0,-0.38494483
1777227360093000,0.0,0.9999965,-0.0015195037,0.00021328926,-0.00216669,0.0,0.0,-0.3901019
1777227360149000,0.0,0.99999636,-0.0016490603,0.00022851012,-0.0021342994,0.0,0.0,-0.39718807
1777227360197000,0.0,0.99999666,-0.0014519619,0.00035634407,-0.002112751,0.0,0.0,-0.40280244
1777227360245000,0.0,0.99999636,-0.0015670399,0.00040864528,-0.0021566837,0.0,0.0,-0.41117847
1777227360293000,0.0,0.9999963,-0.0014972975,0.0006635585,-0.0021443847,0.0,0.0,-0.41714343
1777227360349000,0.0,0.9999967,-0.0014435573,0.0005480219,-0.0020397354,0.0,0.0,-0.42425177
1777227360397000,0.0,0.9999964,-0.0016902466,0.00030577183,-0.0020448458,0.0,0.0,-0.43014595
1777227360445000,0.0,0.9999965,-0.0015626773,0.00071307085,-0.0020314513,0.0,0.0,-0.4393751
1777227360501000,0.0,0.9999967,-0.0015271503,0.0006162981,-0.001968903,0.0,0.0,-0.44689772
1777227360549000,0.0,0.9999964,-0.001670994,0.00079689774,-0.0019131404,0.0,0.0,-0.45324367
1777227360597000,0.0,0.9999961,-0.0017255195,0.00094703934,-0.0019555532,0.0,0.0,-0.45953104
1777227360645000,0.0,0.99999624,-0.0017136501,0.0008880849,-0.0019361418,0.0,0.0,-0.46944427
1777227360693000,0.0,0.999997,-0.0014231014,0.0008105504,-0.001829769,0.0,0.0,-0.47609878
1777227360741000,0.0,0.9999965,-0.00165595,0.0008968317,-0.0018530011,0.0,0.0,-0.48356116
1777227360797000,0.0,0.9999964,-0.0017273527,0.0010195911,-0.0017739927,0.0,0.0,-0.49108514
1777227360845000,0.0,0.9999958,-0.0019590019,0.0011350383,-0.0017938409,0.0,0.0,-0.5012547
1777227360893000,0.0,0.9999959,-0.0019903465,0.00086445926,-0.0018646432,0.0,0.0,-0.5065089
1777227360941000,0.0,0.99999636,-0.0018286657,0.0007074477,-0.0018667934,0.0,0.0,-0.51176316
1777227360997000,0.0,0.99999744,-0.0013328462,0.0006772711,-0.0017321078,0.0,0.0,-0.514531
1777227361045000,0.0,0.9999982,-0.00091127696,0.0002522774,-0.0016349904,0.0,0.0,-0.5206592
1777227361093000,0.0,0.9999986,-0.00042597752,0.00034141823,-0.0015713187,0.0,0.0,-0.5220828
1777227361149000,0.0,0.9999989,-0.0,0.0,-0.0014525125,0.0,0.0,-0.54563284
1777227361197000,0.0,0.99999887,0.00016410026,5.3604446e-05,-0.0015220905,0.0,0.0,-0.54146844
1777227361245000,0.0,0.99999857,0.00048036588,0.00019357038,-0.0016196824,0.0,0.0,-0.5426013
1777227361301000,0.0,0.99999815,0.00075452385,0.00016352478,-0.0017531312,0.0,0.0,-0.5390802
1777227361341000,0.0,0.9999979,0.0010504032,-0.0001707085,-0.0017468897,0.0,0.0,-0.53767174
1777227361397000,0.0,0.99999744,0.0014123125,-0.0002484637,-0.001740204,0.0,0.0,-0.5328323
1777227361445000,0.0,0.9999973,0.001269477,-0.00029523033,-0.0019194598,0.0,0.0,-0.5359545
1777227361493000,0.0,0.999997,0.0015343401,-1.3554681e-05,-0.0019041685,0.0,0.0,-0.53326434
1777227361541000,0.0,0.9999969,0.0014859759,-0.00016446975,-0.0019896813,0.0,0.0,-0.5325516
1777227361597000,0.0,0.9999967,0.0014838061,-0.00018301615,-0.0020757196,0.0,0.0,-0.5283385
1777227361645000,0.0,0.9999967,0.0016087545,-0.00018577873,-0.0019840773,0.0,0.0,-0.53266823
1777227361693000,0.0,0.99999595,0.0018908591,-0.00030056245,-0.0021033078,0.0,0.0,-0.5303944
1777227361741000,0.0,0.999996,0.001841692,-0.00018825056,-0.0021206853,0.0,0.0,-0.5302006
1777227361797000,0.0,0.9999964,0.0016770593,-0.00013672441,-0.0020622015,0.0,0.0,-0.5259902
1777227361845000,0.0,0.99999636,0.0016986607,-0.0002549172,-0.002068729,0.0,0.0,-0.5313344
1777227361893000,0.0,0.99999666,0.0014546332,2.7768228e-06,-0.0021275003,0.0,0.0,-0.52856743
1777227361941000,0.0,0.9999968,0.0015404328,0.000106078434,-0.002016933,0.0,0.0,-0.52861756
1777227361997000,0.0,0.9999963,0.001929161,-6.022552e-05,-0.0018981323,0.0,0.0,-0.5237802
1777227362045000,0.0,0.99999607,0.0021244804,-0.00032549066,-0.0018043093,0.0,0.0,-0.5298118
1777227362093000,0.0,0.9999965,0.0018788972,-0.00040648854,-0.0018175206,0.0,0.0,-0.52740467
1777227362141000,0.0,0.99999624,0.0020021552,-0.00036592153,-0.0018587668,0.0,0.0,-0.5275107
1777227362197000,0.0,0.99999607,0.0020361873,-0.0006195927,-0.0018121948,0.0,0.0,-0.52238154
1777227362245000,0.0,0.99999547,0.0022551243,-0.00077888207,-0.0018422374,0.0,0.0,-0.5291339
1777227362293000,0.0,0.99999547,0.0021912234,-0.0006881501,-0.001956712,0.0,0.0,-0.5263493
1777227362341000,0.0,0.9999964,0.0017939195,-0.00057300023,-0.0018899224,0.0,0.0,-0.52657366
1777227362397000,0.0,0.9999958,0.0019425342,-0.0004998739,-0.0020592557,0.0,0.0,-0.52107185
1777227362445000,0.0,0.99999565,0.0020930693,-1.92139e-06,-0.0020902285,0.0,0.0,-0.52853006
1777227362501000,0.0,0.99999577,0.001897339,-0.000354112,-0.002188031,0.0,0.0,-0.52637434
1777227362549000,0.0,0.9999957,0.0019042329,-0.0002634114,-0.0022020435,0.0,0.0,-0.5146987
1777227362597000,0.0,0.9999954,0.0018397263,-0.00020657736,-0.0023955689,0.0,0.0,-0.50322807
1777227362645000,0.0,0.99999624,0.0014864119,-0.00016048306,-0.0023177317,0.0,0.0,-0.4995111
1777227362693000,0.0,0.9999963,0.0013145005,-0.00030005112,-0.0023723086,0.0,0.0,-0.49758264
1777227362741000,0.0,0.9999961,0.0013931644,-0.00041839955,-0.0023774065,0.0,0.0,-0.49768716
1777227362797000,0.0,0.99999624,0.00119771,-0.00023581082,-0.0024544308,0.0,0.0,-0.49397218
1777227362845000,0.0,0.9999961,0.001096177,-0.00014244825,-0.002547202,0.0,0.0,-0.50052065
1777227362893000,0.0,0.99999595,0.0013036837,-0.00024237577,-0.0025149737,0.0,0.0,-0.49833924
1777227362941000,0.0,0.999996,0.001239694,-0.00031982313,-0.0025233263,0.0,0.0,-0.49793747
1777227362997000,0.0,0.9999965,0.0008587789,-0.0003113905,-0.0024816492,0.0,0.0,-0.49377048
1777227363045000,0.0,0.99999684,0.00047213107,-0.00021286901,-0.0024561482,0.0,0.0,-0.5002104
1777227363093000,0.0,0.999997,0.00065873994,0.00011444056,-0.0023463478,0.0,0.0,-0.49798197
1777227363141000,0.0,0.9999972,0.00017210975,-1.3437293e-05,-0.002354832,0.0,0.0,-0.49752778
1777227363197000,0.0,0.9999973,0.0001840199,0.00033933512,-0.0022790183,0.0,0.0,-0.49281657
1777227363245000,0.0,0.9999974,0.00022648463,0.00031259615,-0.0022583522,0.0,0.0,-0.4994879
1777227363293000,0.0,0.9999975,-0.0002762694,0.00020708572,-0.0022266237,0.0,0.0,-0.49737984
1777227363349000,0.0,0.99999774,-0.00038366235,4.2600866e-05,-0.0020852648,0.0,0.0,-0.4948822
1777227363397000,0.0,0.9999979,-0.00034424002,2.6610136e-05,-0.0020069447,0.0,0.0,-0.49233425
1777227363445000,0.0,0.99999815,-0.0,0.0,-0.0019315388,0.0,0.0,-0.49910346
1777227363501000,0.0,0.999998,6.72869e-05,0.00015898046,-0.0020016239,0.0,0.0,-0.49687803
1777227363541000,0.0,0.99999785,-0.0004191703,5.576905e-05,-0.002021693,0.0,0.0,-0.49671164
1777227363597000,0.0,0.99999785,-0.00041804818,0.00035108248,-0.0020011119,0.0,0.0,-0.49200705
1777227363645000,0.0,0.99999756,-0.00027665967,0.0006086824,-0.0021023443,0.0,0.0,-0.4987805
1777227363701000,0.0,0.9999975,-0.00033543765,0.00039459165,-0.0021742035,0.0,0.0,-0.49642658
1777227363741000,0.0,0.9999971,-0.0002960496,0.0004586697,-0.0023309337,0.0,0.0,-0.49637237
1777227363797000,0.0,0.999997,-0.0003594231,0.00022277556,-0.0024040379,0.0,0.0,-0.49184084
1777227363845000,0.0,0.99999684,-0.00048807292,0.00017322158,-0.0024584956,0.0,0.0,-0.49865535
1777227363893000,0.0,0.9999968,-0.0007294185,0.0006016797,-0.0023578005,0.0,0.0,-0.49613878
1777227363941000,0.0,0.9999963,-0.000951702,0.0002788188,-0.0025272518,0.0,0.0,-0.49597526
1777227363997000,0.0,0.99999636,-0.0009317182,0.00016115465,-0.0025191992,0.0,0.0,-0.49141788
1777227364045000,0.0,0.9999956,-0.0014031149,0.0002960222,-0.0025929294,0.0,0.0,-0.4982913
1777227364093000,0.0,0.999995,-0.0015918585,0.000621783,-0.0026558472,0.0,0.0,-0.49633753
1777227364149000,0.0,0.9999954,-0.0014707126,0.00043747883,-0.0026267238,0.0,0.0,-0.49402934
1777227364197000,0.0,0.999995,-0.0017196219,0.000449385,-0.0026265953,0.0,0.0,-0.49147958
1777227364245000,0.0,0.9999953,-0.001434443,0.0007108961,-0.0026263462,0.0,0.0,-0.49820772
1777227364301000,0.0,0.9999943,-0.0020577626,0.00062046334,-0.0026260924,0.0,0.0,-0.49550125
1777227364341000,0.0,0.9999945,-0.0018752788,0.00071178883,-0.0026260333,0.0,0.0,-0.49542162
1777227364397000,0.0,0.999994,-0.0021645145,0.0006860619,-0.0026258847,0.0,0.0,-0.4905582
1777227364445000,0.0,0.9999938,-0.0022939162,0.0005837694,-0.0026260319,0.0,0.0,-0.49744743
1777227364493000,0.0,0.9999942,-0.0021085606,0.00048263668,-0.002626353,0.0,0.0,-0.4952354
1777227364541000,0.0,0.9999937,-0.002398136,0.00017491065,-0.002626953,0.0,0.0,-0.49501252
1777227364597000,0.0,0.9999942,-0.002133039,0.0003986398,-0.0026265206,0.0,0.0,-0.49012107
1777227364645000,0.0,0.9999932,-0.002586826,0.00020893637,-0.0026268333,0.0,0.0,-0.49725923
1777227364701000,0.0,0.999993,-0.0026493794,0.00027155684,-0.0026266547,0.0,0.0,-0.49474087
1777227364741000,0.0,0.9999925,-0.002844329,0.00012659542,-0.0026270158,0.0,0.0,-0.49469516
1777227364797000,0.0,0.9999931,-0.002620631,0.00027611354,-0.0026266503,0.0,0.0,-0.48996165
1777227364845000,0.0,0.99999315,-0.0026237972,-5.0161257e-06,-0.0026273876,0.0,0.0,-0.49672174
1777227364893000,0.0,0.9999929,-0.0026905043,5.615774e-05,-0.002627224,0.0,0.0,-0.49437416
1777227364941000,0.0,0.9999929,-0.002673262,0.0002565812,-0.002626689,0.0,0.0,-0.4940507
1777227364997000,0.0,0.9999922,-0.00295154,0.00014314959,-0.0026269543,0.0,0.0,-0.48933375
1777227365045000,0.0,0.9999917,-0.0031121941,-2.3539383e-06,-0.0026273853,0.0,0.0,-0.49634737
1777227365093000,0.0,0.99999213,-0.0029796334,-5.3658256e-05,-0.0026275367,0.0,0.0,-0.4938724
1777227365141000,0.0,0.9999928,-0.002734659,-0.00024825495,-0.002628054,0.0,0.0,-0.49392596
1777227365197000,0.0,0.9999924,-0.0028935215,-4.4570854e-05,-0.002627505,0.0,0.0,-0.48922646
1777227365245000,0.0,0.99999285,-0.0027102274,0.00032442028,-0.0026264952,0.0,0.0,-0.49602535
1777227365293000,0.0,0.9999925,-0.002795407,0.0004820021,-0.0026260274,0.0,0.0,-0.49383643
1777227365341000,0.0,0.9999925,-0.0028471441,1.5487985e-06,-0.002627371,0.0,0.0,-0.49372092
1777227365397000,0.0,0.9999928,-0.0027437438,0.000108900414,-0.0026270766,0.0,0.0,-0.48886877
1777227365445000,0.0,0.999993,-0.0026512647,0.00025248757,-0.002626705,0.0,0.0,-0.49596986
1777227365493000,0.0,0.9999934,-0.0024305107,0.0006408684,-0.002625814,0.0,0.0,-0.49350658
1777227365541000,0.0,0.999994,-0.0022454315,0.00033740205,-0.002626614,0.0,0.0,-0.49374872
1777227365597000,0.0,0.9999946,-0.0019824677,-0.00018311369,-0.0026277336,0.0,0.0,-0.48902205
1777227365645000,0.0,0.9999948,-0.0018751009,2.5910716e-05,-0.0026273218,0.0,0.0,-0.49613407
1777227365693000,0.0,0.9999957,-0.0013247611,5.783821e-05,-0.0026272908,0.0,0.0,-0.49371794
1777227365741000,0.0,0.9999954,-0.0015221598,-0.00019342569,-0.0026276626,0.0,0.0,-0.49356508
1777227365797000,0.0,0.99999577,-0.0012556269,-0.00018090411,-0.0026275944,0.0,0.0,-0.4884302
1777227365845000,0.0,0.9999957,-0.0013022888,-5.269373e-05,-0.002627436,0.0,0.0,-0.49564764
1777227365893000,0.0,0.99999595,-0.0010659395,-0.00016144136,-0.0026275385,0.0,0.0,-0.493556
1777227365941000,0.0,0.99999595,-0.0010334444,-0.00030705516,-0.0026276838,0.0,0.0,-0.4936341
1777227365997000,0.0,0.99999624,-0.0007469069,-0.00019538843,-0.002627512,0.0,0.0,-0.48852813
1777227366045000,0.0,0.9999961,-0.0008786134,-0.00025000743,-0.0026275858,0.0,0.0,-0.49551356
1777227366093000,0.0,0.9999962,-0.0006628207,-0.00055292563,-0.002627731,0.0,0.0,-0.49337798
1777227366149000,0.0,0.99999636,-0.00045262426,-0.00046082956,-0.0026275734,0.0,0.0,-0.49091613
1777227366197000,0.0,0.99999654,-0.0,0.0,-0.0026273653,0.0,0.0,-0.48847032
1777227366245000,0.0,0.99999654,-0.0,0.0,-0.0026273653,0.0,0.0,-0.49531552
1777227366293000,0.0,0.99999654,-0.0,0.0,-0.0026273653,0.0,0.0,-0.49327058
1777227366349000,0.0,0.99999654,-0.0,0.0,-0.0026273653,0.0,0.0,-0.4909366
1777227366397000,0.0,0.99999654,-0.0,0.0,-0.0026273653,0.0,0.0,-0.48858848
1777227366445000,0.0,0.99999636,0.0005442923,4.2061485e-05,-0.0026273888,0.0,0.0,-0.49592784
1777227366493000,0.0,0.9999965,0.0003963502,-0.00014737865,-0.0026273069,0.0,0.0,-0.4932388
1777227366541000,0.0,0.99999654,-0.0,0.0,-0.002627365,0.0,0.0,-0.4932226
