timestamp,timestamp_sample,information_event_changes,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
1777227461045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227462045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227463045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227464045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227465045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227466045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227467045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227468045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227469045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227470045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227471045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227472045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227473045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227474045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227475045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227476045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227477045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227478045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227479045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227480045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227481045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1777227482045000,1777227106893000,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
