timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
1777227356505000,1777227356505000,197388,0.22158127,0.016118452,0.43261713,0
1777227356637000,1777227356573000,197388,0.2150778,0.011652625,0.43077737,0
1777227356641000,1777227356641000,197388,0.21236494,0.01333207,0.43095398,0
1777227356773000,1777227356709000,197388,0.21612696,0.011992919,0.428888,0
1777227356777000,1777227356777000,197388,0.21180937,0.02765781,0.42843056,0
1777227356909000,1777227356845000,197388,0.21398619,0.0115238875,0.42933878,0
1777227356913000,1777227356913000,197388,0.22440842,0.01146266,0.4314587,0
1777227357045000,1777227356981000,197388,0.21448448,0.012845332,0.42982492,0
1777227357049000,1777227357049000,197388,0.21904619,0.021243826,0.4313495,0
1777227357181000,1777227357117000,197388,0.21470508,0.011285511,0.43000132,0
1777227357185000,1777227357185000,197388,0.21306737,0.011406869,0.4235445,0
1777227357317000,1777227357253000,197388,0.21481843,0.011389401,0.4294963,0
1777227357321000,1777227357321000,197388,0.21085934,0.0072334907,0.42239082,0
1777227357453000,1777227357389000,197388,0.21598433,0.012592295,0.42943642,0
1777227357457000,1777227357457000,197388,0.21377881,0.010257948,0.43271938,0
1777227357589000,1777227357525000,197388,0.21354315,0.012371659,0.42970854,0
1777227357593000,1777227357593000,197388,0.21912676,0.010079237,0.4289762,0
1777227357725000,1777227357661000,197388,0.21432646,0.011231119,0.42982665,0
1777227357729000,1777227357729000,197388,0.22129264,0.0125252595,0.43903145,0
1777227357861000,1777227357797000,197388,0.21595147,0.010482921,0.42945212,0
1777227357865000,1777227357865000,197388,0.2102898,0.013063959,0.42816886,0
1777227357997000,1777227357933000,197388,0.21506268,0.01052854,0.4297557,0
1777227358001000,1777227358001000,197388,0.2156169,0.014280411,0.4370941,0
1777227358133000,1777227358069000,197388,0.21603523,0.011139567,0.42939472,0
1777227358137000,1777227358137000,197388,0.21750093,0.008331557,0.43245918,0
1777227358269000,1777227358205000,197388,0.21576743,0.010754616,0.4299084,0
1777227358273000,1777227358273000,197388,0.21275485,0.0035938493,0.44167233,0
1777227358405000,1777227358341000,197388,0.21436323,0.011161709,0.42907232,0
1777227358409000,1777227358409000,197388,0.21717498,0.012810802,0.42417622,0
1777227358541000,1777227358477000,197388,0.21528648,0.010371316,0.43082097,0
1777227358545000,1777227358545000,197388,0.21476157,0.0002783787,0.4191451,0
1777227358677000,1777227358613000,197388,0.21437106,0.0111606065,0.42924374,0
1777227358681000,1777227358681000,197388,0.20939709,0.012175926,0.42553616,0
1777227358813000,1777227358749000,197388,0.21425116,0.0110227,0.4307168,0
1777227358817000,1777227358817000,197388,0.21637484,0.017869871,0.43295768,0
1777227358949000,1777227358885000,197388,0.21495864,0.012809333,0.43006706,0
1777227358953000,1777227358953000,197388,0.22105414,0.01587864,0.43462056,0
1777227359085000,1777227359021000,197388,0.21312173,0.012476634,0.43075952,0
1777227359089000,1777227359089000,197388,0.21541809,0.017904822,0.4280064,0
1777227359221000,1777227359157000,197388,0.21521586,0.011919743,0.43029115,0
1777227359225000,1777227359225000,197388,0.22202785,0.010553392,0.43241206,0
1777227359357000,1777227359293000,197388,0.21468326,0.012388143,0.4306356,0
1777227359361000,1777227359361000,197388,0.22141677,0.006388257,0.4341341,0
1777227359493000,1777227359429000,197388,0.21612912,0.011104835,0.42933807,0
1777227359497000,1777227359497000,197388,0.21262518,0.011448367,0.43401286,0
1777227359629000,1777227359565000,197388,0.21479647,0.011225555,0.43053377,0
1777227359633000,1777227359633000,197388,0.2139408,0.016627515,0.43471596,0
1777227359769000,1777227359769000,197388,0.21614799,0.009758746,0.4272526,0
1777227359905000,1777227359905000,197388,0.2241163,0.012422916,0.43011636,0
1777227360037000,1777227359973000,197388,0.21462753,0.011775459,0.42934534,0
1777227360041000,1777227360041000,197388,0.22224972,-0.00057619024,0.43375698,0
1777227360173000,1777227360109000,197388,0.2140022,0.010538123,0.42829344,0
1777227360177000,1777227360177000,197388,0.22327836,0.010409643,0.43609068,0
1777227360309000,1777227360245000,197388,0.21469341,0.010918502,0.42762572,0
1777227360313000,1777227360313000,197388,0.22186217,0.011554552,0.4256726,0
1777227360445000,1777227360381000,197388,0.21452813,0.011377444,0.42903006,0
1777227360449000,1777227360449000,197388,0.21330485,0.012231317,0.43109018,0
1777227360581000,1777227360517000,197388,0.2150734,0.009770914,0.42997214,0
1777227360585000,1777227360585000,197388,0.21176286,0.004046599,0.42108905,0
1777227360717000,1777227360653000,197388,0.21559118,0.010894994,0.42961267,0
1777227360721000,1777227360721000,197388,0.21433061,0.01600251,0.4391908,0
1777227360853000,1777227360789000,197388,0.21400163,0.012365667,0.43127435,0
1777227360857000,1777227360857000,197388,0.22066535,0.0074824453,0.4327844,0
1777227360989000,1777227360925000,197388,0.21429905,0.008892254,0.42934468,0
1777227360993000,1777227360993000,197388,0.22390614,0.0037871588,0.4325686,0
1777227361125000,1777227361061000,197388,0.21495157,0.008462391,0.43149817,0
1777227361129000,1777227361129000,197388,0.21258305,0.010448085,0.4205674,0
1777227361261000,1777227361197000,197388,0.21341416,0.008558113,0.42938736,0
1777227361265000,1777227361265000,197388,0.22361651,0.0119490735,0.43187857,0
1777227361397000,1777227361333000,197388,0.21602246,0.008886788,0.4309147,0
1777227361401000,1777227361401000,197388,0.2135968,0.0095366035,0.43315026,0
1777227361533000,1777227361469000,197388,0.21530691,0.009402081,0.42928085,0
1777227361537000,1777227361537000,197388,0.21424638,0.01291909,0.42972967,0
1777227361669000,1777227361605000,197388,0.21460079,0.011185735,0.42994714,0
1777227361673000,1777227361673000,197388,0.20985775,0.0047551477,0.42193526,0
1777227361805000,1777227361741000,197388,0.21521829,0.011924197,0.43072224,0
1777227361809000,1777227361809000,197388,0.21845898,0.009075121,0.42607102,0
1777227361941000,1777227361877000,197388,0.213958,0.012159258,0.4292229,0
1777227361945000,1777227361945000,197388,0.20185447,0.01474896,0.42994648,0
1777227362077000,1777227362013000,197388,0.2145451,0.011721901,0.43026412,0
1777227362081000,1777227362081000,197388,0.21705216,0.01296805,0.42824265,0
1777227362213000,1777227362149000,197388,0.21518813,0.012181122,0.43030325,0
1777227362217000,1777227362217000,197388,0.208699,0.018388739,0.4366482,0
1777227362349000,1777227362285000,197388,0.21430455,0.013800021,0.43153638,0
1777227362353000,1777227362353000,197388,0.21788849,0.017991945,0.4285242,0
1777227362485000,1777227362421000,197388,0.21431944,0.012325506,0.43000448,0
1777227362489000,1777227362489000,197388,0.21699034,0.007015322,0.41883785,0
1777227362621000,1777227362557000,197388,0.21562095,0.013137905,0.4300953,0
1777227362625000,1777227362625000,197388,0.20437321,0.011969214,0.4344639,0
1777227362757000,1777227362693000,197388,0.2152334,0.012895715,0.43003422,0
1777227362761000,1777227362761000,197388,0.21718928,0.011304584,0.4290027,0
1777227362893000,1777227362829000,197388,0.21517023,0.012008152,0.4290571,0
1777227362897000,1777227362897000,197388,0.22219788,0.0083639575,0.423746,0
1777227363029000,1777227362965000,197388,0.214475,0.012839884,0.42989537,0
1777227363033000,1777227363033000,197388,0.20697051,0.013518815,0.43342516,0
1777227363165000,1777227363101000,197388,0.21406849,0.012081374,0.42981017,0
1777227363169000,1777227363169000,197388,0.21565129,0.0026711288,0.42277363,0
1777227363301000,1777227363237000,197388,0.21534742,0.012813947,0.42956498,0
1777227363305000,1777227363305000,197388,0.21144451,0.014110535,0.4349259,0
1777227363437000,1777227363373000,197388,0.21582906,0.012295944,0.42986977,0
1777227363441000,1777227363441000,197388,0.20060723,0.024216102,0.43261838,0
1777227363577000,1777227363577000,197388,0.22430432,0.01681183,0.4200081,0
1777227363709000,1777227363645000,197388,0.21591231,0.011460351,0.43014243,0
