timestamp,armed_time,takeoff_time,nav_state_timestamp,valid_nav_states_mask,can_set_nav_states_mask,failure_detector_status,arming_state,latest_arming_reason,latest_disarming_reason,nav_state_user_intention,nav_state,executor_in_charge,nav_state_display,hil_state,vehicle_type,failsafe,failsafe_and_user_took_over,failsafe_defer_state,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,is_vtol,is_vtol_tailsitter,in_transition_mode,in_transition_to_fw,system_type,system_id,component_id,safety_button_available,safety_off,power_input_valid,usb_connected,open_drone_id_system_present,open_drone_id_system_healthy,parachute_system_present,parachute_system_healthy,traffic_avoidance_system_present,rc_calibration_in_progress,calibration_enabled,pre_flight_checks_pass
1777227367149000,1777227356549000,1777227358905000,1777227358073000,2147411327,8308095,0,2,4,6,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227367653000,1777227356549000,1777227358905000,1777227358073000,2147411327,8308095,0,2,4,6,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227368157000,1777227356549000,1777227358905000,1777227358073000,2147411327,8308095,0,2,4,6,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227368661000,1777227356549000,1777227358905000,1777227358073000,2147411327,8308095,0,2,4,6,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227369165000,1777227356549000,1777227358905000,1777227358073000,2147411327,8308095,0,2,4,6,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227369669000,1777227356549000,1777227358905000,1777227358073000,2147411327,8308095,0,2,4,6,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227370173000,1777227356549000,1777227358905000,1777227358073000,2147411327,8308095,0,2,4,6,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227370677000,1777227356549000,1777227358905000,1777227358073000,2147411327,8308095,0,2,4,6,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227371169000,1777227356549000,1777227358905000,1777227358073000,2147411327,8308095,0,2,4,6,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227371181000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227371685000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227372189000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227372693000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227373197000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227373701000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227374205000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227374709000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227375213000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227375717000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227376225000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227376729000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227377233000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227377737000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227378241000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227378745000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227379249000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227379753000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227380257000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227380761000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227381265000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227381769000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227382273000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227382777000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227383281000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227383785000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227384289000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227384793000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227385297000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227385801000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227386305000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227386809000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227387313000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227387817000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227388321000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227388825000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227389329000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227389833000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227390337000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227390845000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227391345000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227391849000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227392353000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227392857000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227393365000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227393869000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227394377000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227394881000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227395385000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227395889000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227396393000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227396897000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227397401000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227397905000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227398409000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227398913000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227399417000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227399921000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227400425000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777227400929000,1777227356549000,1777227358905000,1777227371181000,2147411327,8308095,0,2,4,6,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
