timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,dist_bottom_var,delta_dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max_z,hagl_max_xy,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_reset_counter,dist_bottom_sensor_bitfield,dead_reckoning
1777227356549000,1777227356549000,1777227106893000,47.397742099999995,8.5455942,103.0909,-0.034973305,0.08203125,-0.0019206639,-0.002875626,-488.1121,-0.007173583,-0.009009555,-0.017785974,0.0010473479,-0.0017447465,0.0049493075,-6.0223043e-05,-0.014849643,-0.010416318,0.04899455,-0.0063481806,0.00029564914,-0.017780645,-0.0042710165,2.047655e-05,488.1121,0.010009766,1e-04,-488.1121,0.12028387,0.11296329,0.08026121,0.049271513,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227356557000,1777227356557000,1777227106893000,47.397742099999995,8.5455942,103.090805,-0.03502528,0.08203125,-0.0019206639,-0.002875626,-488.1121,-0.0071881837,-0.009209924,-0.017914942,0.0008986532,-0.0017447465,0.0049493075,-6.0223043e-05,-0.0013493386,-0.028432108,-0.023431143,-0.006292509,0.00029575222,-0.017723627,-0.0042710165,2.0520765e-05,488.1121,0.010009766,1e-04,-488.1121,0.12068861,0.113213554,0.0805615,0.049354427,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227356565000,1777227356565000,1777227106893000,47.397742099999995,8.5455942,103.09072,-0.03507993,0.08200073,-0.0019206639,-0.002875626,-488.1121,-0.006985591,-0.0095222425,-0.017648486,0.0011411494,-0.0017447465,0.0049493075,-6.0223043e-05,0.025769416,-0.042343393,0.026234424,-0.00626567,0.00029585534,-0.017695367,-0.0042710165,2.0565018e-05,488.1121,0.010009766,1e-04,-488.1121,0.1210961,0.11346466,0.080861636,0.049437217,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227356573000,1777227356573000,1777227106893000,47.397742099999995,8.5455942,103.09063,-0.03513516,0.08200073,-0.0019206639,-0.002875626,-488.1121,-0.007152473,-0.009448849,-0.017632786,0.0011288491,-0.0017447465,0.0049493075,-6.0223043e-05,-0.020400016,0.005937069,-0.0048791985,-0.0063592806,0.00029582198,-0.017787486,-0.0042710165,2.0607202e-05,488.1121,0.010009766,1e-04,-488.1121,0.12150594,0.11371661,0.08116054,0.04951988,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227356581000,1777227356581000,1777227106893000,47.397742099999995,8.5455942,103.090546,-0.035190266,0.081970215,-0.0019206639,-0.002875626,-488.1121,-0.0071712076,-0.009477639,-0.017762586,0.0009671385,-0.0017447465,0.0049493075,-6.0223043e-05,-0.0019060546,-0.006759416,-0.022842547,-0.0064125173,0.00029592507,-0.017838124,-0.0042710165,2.0651521e-05,488.1121,0.010009766,1e-04,-488.1121,0.12191894,0.113969386,0.08146001,0.049602415,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227356589000,1777227356589000,1777227106893000,47.397742099999995,8.5455942,103.090454,-0.035241764,0.08200073,-0.0019206639,-0.002875626,-488.1121,-0.0071078213,-0.009343039,-0.017664813,0.0010646969,-0.0017447465,0.0049493075,-6.0223043e-05,0.008260896,0.01294444,0.0040750015,-0.0064487285,0.0002952063,-0.017871667,-0.0042710165,2.040669e-05,488.1121,0.010009766,1e-04,-488.1121,0.11968463,0.112649105,0.07981378,0.049158294,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227356597000,1777227356597000,1777227106893000,47.397742099999995,8.5455942,103.09036,-0.03529411,0.08200073,-0.0019206639,-0.002875626,-488.1121,-0.006758088,-0.009609898,-0.017578742,0.0011454744,-0.0017447465,0.0049493075,-6.0223043e-05,0.044032913,-0.037148613,0.0028740612,-0.006436861,0.00029530915,-0.01785728,-0.0042710165,2.045084e-05,488.1121,0.010009766,1e-04,-488.1121,0.12008528,0.11289826,0.080112584,0.049241386,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227356605000,1777227356605000,1777227106893000,47.397742099999995,8.5455942,103.09028,-0.035346523,0.08203125,-0.0019206639,-0.002875626,-488.1121,-0.0067954618,-0.009314565,-0.017757727,0.0009572589,-0.0017447465,0.0049493075,-6.0223043e-05,-0.004378035,0.03322002,-0.030040273,-0.0064239874,0.00029541197,-0.01784182,-0.0042710165,2.0495023e-05,488.1121,0.010009766,1e-04,-488.1121,0.120488666,0.11308967,0.080411255,0.049314067,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227356613000,1777227356613000,1777227106893000,47.397742099999995,8.5455942,103.090195,-0.035396833,0.08203125,-0.0019206639,-0.002875626,-488.1121,-0.007128143,-0.009176452,-0.018216096,0.00048478955,-0.0017447465,0.0049493075,-6.0223043e-05,-0.04132322,0.013661917,-0.06471527,-0.0063952417,0.00029551476,-0.017810417,-0.0042710165,2.0539239e-05,488.1121,0.010009766,1e-04,-488.1121,0.12089479,0.11334036,0.08071019,0.049396917,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
1777227356621000,1777227356621000,1777227106893000,47.397742099999995,8.5455942,103.0901,-0.03544711,0.08200073,-0.0019206639,-0.002875626,-488.1121,-0.0073612835,-0.009256968,-0.018159201,0.0005228338,-0.0017447465,0.0049493075,-6.0223043e-05,-0.028906897,-0.013579978,-6.658956e-05,-0.00630797,0.00029561768,-0.017720426,-0.0042710165,2.0583495e-05,488.1121,0.010009766,1e-04,-488.1121,0.12130367,0.1135919,0.08100962,0.04947964,inf,inf,inf,inf,inf,1,1,1,1,3,2,2,1,2,1,1,1,0,2,0,0
