timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
1777227356549000,1777227356549000,0.0,0.0,-0.001
1777227356553000,1777227356553000,0.0,0.0,-0.001
1777227356569000,1777227356569000,0.0,0.0,-0.001
1777227356589000,1777227356589000,0.0,0.0,-0.001
1777227356609000,1777227356609000,0.0,0.0,-0.001
1777227356629000,1777227356629000,0.0,0.0,-0.001
1777227356649000,1777227356649000,0.0,0.0,-0.001
1777227356669000,1777227356669000,0.0,0.0,-0.001
1777227356689000,1777227356689000,0.0,0.0,-0.001
1777227356709000,1777227356709000,0.0,0.0,-0.001
1777227356729000,1777227356729000,0.0,0.0,-0.001
1777227356749000,1777227356749000,0.0,0.0,-0.001
1777227356769000,1777227356769000,0.0,0.0,-0.001
1777227356789000,1777227356789000,0.0,0.0,-0.001
1777227356809000,1777227356809000,0.0,0.0,-0.001
1777227356829000,1777227356829000,0.0,0.0,-0.001
1777227356849000,1777227356849000,0.0,0.0,-0.001
1777227356869000,1777227356869000,0.0,0.0,-0.001
1777227356889000,1777227356889000,0.0,0.0,-0.001
1777227356909000,1777227356909000,0.0,0.0,-0.001
1777227356929000,1777227356929000,0.0,0.0,-0.001
1777227356949000,1777227356949000,0.0,0.0,-0.001
1777227356969000,1777227356969000,0.0,0.0,-0.001
1777227356989000,1777227356989000,0.0,0.0,-0.001
1777227357009000,1777227357009000,0.0,0.0,-0.001
1777227357029000,1777227357029000,0.0,0.0,-0.001
1777227357049000,1777227357049000,0.0,0.0,-0.001
1777227357069000,1777227357069000,0.0,0.0,-0.001
1777227357089000,1777227357089000,0.0,0.0,-0.001
1777227357109000,1777227357109000,0.0,0.0,-0.001
1777227357129000,1777227357129000,0.0,0.0,-0.001
1777227357149000,1777227357149000,0.0,0.0,-0.001
1777227357169000,1777227357169000,0.0,0.0,-0.001
1777227357189000,1777227357189000,0.0,0.0,-0.001
1777227357209000,1777227357209000,0.0,0.0,-0.001
1777227357229000,1777227357229000,0.0,0.0,-0.001
1777227357249000,1777227357249000,0.0,0.0,-0.001
1777227357269000,1777227357269000,0.0,0.0,-0.001
1777227357289000,1777227357289000,0.0,0.0,-0.001
