timestamp,geofence_violation_reason,primary_geofence_breached,primary_geofence_action,home_required
1777317746600000,0,0,2,0
1777317746848000,0,0,2,0
1777317747096000,0,0,2,0
1777317747344000,0,0,2,0
1777317747576000,0,0,2,0
1777317747824000,0,0,2,0
1777317748032000,0,0,2,0
1777317748280000,0,0,2,0
1777317748536000,0,0,2,0
1777317748784000,0,0,2,0
