timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1777227356541000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356549000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356557000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356565000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356573000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356589000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356597000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356605000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356621000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356629000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356637000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356645000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356653000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356661000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356677000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356685000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356693000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356701000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356717000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356725000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356733000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356741000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356757000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356765000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356773000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356781000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356797000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
1777227356805000,0,0.9999985,0.00033299247,5.1498104e-05,-0.0016866404,0.0,0.0,0.0,0.0,0
