timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1777227356549000,1777227356549000,0.9999949,-0.00024966538,0.0004202026,-0.003173979,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356553000,1777227356553000,0.99999493,-0.00024884846,0.00041874396,-0.0031579323,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356557000,1777227356557000,0.999995,-0.0002523079,0.00041303673,-0.003146144,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356561000,1777227356561000,0.99999505,-0.00024991125,0.00040784676,-0.0031349098,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356565000,1777227356565000,0.99999505,-0.0002512533,0.00040053567,-0.0031327284,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356569000,1777227356569000,0.999995,-0.00025154144,0.00039375157,-0.0031524037,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356573000,1777227356573000,0.9999948,-0.00023744137,0.0003901159,-0.0031795418,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356577000,1777227356577000,0.9999949,-0.00021848282,0.0004061848,-0.0031957817,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356581000,1777227356581000,0.9999948,-0.00020960098,0.0004350704,-0.0032061609,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356585000,1777227356585000,0.99999475,-0.00021253178,0.00043576735,-0.0032165472,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356589000,1777227356589000,0.99999475,-0.00021497674,0.0004215495,-0.0032242672,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356593000,1777227356593000,0.99999475,-0.0002173358,0.00042062884,-0.003227159,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356597000,1777227356597000,0.99999475,-0.00022874978,0.00041814204,-0.0032183286,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356601000,1777227356601000,0.99999475,-0.00024551575,0.00040928388,-0.0032095117,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356605000,1777227356605000,0.99999475,-0.00025747894,0.00040466865,-0.0032118831,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356609000,1777227356609000,0.99999475,-0.00025822283,0.0004117393,-0.0032105506,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356613000,1777227356613000,0.9999948,-0.00024720645,0.00043049324,-0.003197508,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356617000,1777227356617000,0.9999949,-0.00023459579,0.00044871407,-0.0031775578,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356621000,1777227356621000,0.99999493,-0.00023586057,0.000457925,-0.0031538708,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356625000,1777227356625000,0.999995,-0.0002462061,0.00046130715,-0.0031360534,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356629000,1777227356629000,0.99999505,-0.0002592044,0.00046895718,-0.0031246275,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356633000,1777227356633000,0.999995,-0.00027111557,0.0004851289,-0.0031132195,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356637000,1777227356637000,0.99999505,-0.00027503943,0.0004996795,-0.0030959565,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356641000,1777227356641000,0.99999523,-0.00027420206,0.00050410023,-0.0030712518,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356645000,1777227356645000,0.9999952,-0.00027871347,0.00050320756,-0.0030587923,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356649000,1777227356649000,0.9999952,-0.00029065384,0.0004959074,-0.003061769,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356653000,1777227356653000,0.9999952,-0.00029304792,0.00047526203,-0.0030652795,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356657000,1777227356657000,0.9999952,-0.0002826334,0.00045239585,-0.0030655086,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356661000,1777227356661000,0.9999953,-0.0002812451,0.000438081,-0.0030604105,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356665000,1777227356665000,0.9999953,-0.00028836596,0.00042965356,-0.0030542586,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356669000,1777227356669000,0.9999953,-0.00029547745,0.0004254847,-0.00305663,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356673000,1777227356673000,0.99999523,-0.00030791506,0.00042452707,-0.003068601,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356677000,1777227356677000,0.9999952,-0.00031501774,0.0004262166,-0.0030795098,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356681000,1777227356681000,0.9999952,-0.00031252115,0.000433739,-0.0030877518,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356685000,1777227356685000,0.99999505,-0.00031107853,0.00044446145,-0.003092798,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356689000,1777227356689000,0.99999505,-0.0003048327,0.00045943522,-0.0030898484,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356693000,1777227356693000,0.9999952,-0.00029376298,0.00048451358,-0.0030890352,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356697000,1777227356697000,0.99999505,-0.0002916869,0.00050960114,-0.0030919088,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356701000,1777227356701000,0.99999505,-0.00029177265,0.00052351196,-0.003088387,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356705000,1777227356705000,0.9999952,-0.00028870613,0.00052516576,-0.0030805918,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356709000,1777227356709000,0.9999952,-0.000295259,0.000517792,-0.0030807778,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356713000,1777227356713000,0.9999951,-0.00029331,0.00050826016,-0.0030921414,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356717000,1777227356717000,0.99999505,-0.00026899058,0.00049865915,-0.0031035163,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356721000,1777227356721000,0.99999505,-0.00024942766,0.00050132914,-0.0031010318,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356725000,1777227356725000,0.99999505,-0.0002457801,0.0005237572,-0.0030937504,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356729000,1777227356729000,0.99999505,-0.00024641588,0.00054459914,-0.0030965123,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356733000,1777227356733000,0.999995,-0.0002407134,0.0005499726,-0.0031093939,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356737000,1777227356737000,0.99999493,-0.0002286691,0.0005420116,-0.003123854,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356741000,1777227356741000,0.99999493,-0.00021607502,0.0005377796,-0.0031281952,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356745000,1777227356745000,0.99999493,-0.00020824169,0.00054528355,-0.0031255917,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356749000,1777227356749000,0.999995,-0.00020253893,0.00055119814,-0.003113932,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356753000,1777227356753000,0.99999505,-0.00019628581,0.0005501518,-0.0031017058,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356757000,1777227356757000,0.99999505,-0.00019909171,0.00055019604,-0.003103323,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356761000,1777227356761000,0.99999505,-0.0002146658,0.00055827084,-0.0031075783,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356765000,1777227356765000,0.99999505,-0.00023022863,0.00056901,-0.003106508,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356769000,1777227356769000,0.99999505,-0.00024051114,0.00056854787,-0.003110744,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356773000,1777227356773000,0.999995,-0.00025671232,0.00055212085,-0.0031325498,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356777000,1777227356777000,0.99999493,-0.00027716358,0.0005383718,-0.0031535989,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356781000,1777227356781000,0.99999493,-0.00028905494,0.00053259183,-0.0031512189,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356785000,1777227356785000,0.9999949,-0.00028392705,0.0005193066,-0.0031365738,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356789000,1777227356789000,0.999995,-0.00027187887,0.00050599757,-0.00312939,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356793000,1777227356793000,0.999995,-0.00026512108,0.0005044479,-0.0031308702,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356797000,1777227356797000,0.999995,-0.0002610152,0.0005076982,-0.003139807,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356801000,1777227356801000,0.99999493,-0.00026697738,0.0005114506,-0.0031524259,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356805000,1777227356805000,0.9999949,-0.00028359494,0.00051470334,-0.0031671696,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356809000,1777227356809000,0.9999948,-0.0002853127,0.00051790866,-0.003190954,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
1777227356813000,1777227356813000,0.99999475,-0.0002699884,0.0005194634,-0.003208888,0.9999978,-3.3651304e-11,-1.0004442e-10,-0.0021355064,2
