timestamp,position[0],position[1],position[2],velocity[0],velocity[1],velocity[2],acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],yaw,yawspeed
1777227356541000,103.09115,-0.034813806,0.093257956,-0.000511901,-2.2593981e-06,0.6994881,-0.06399381,-0.00014138222,-0.06399381,-4.0,0.0,-4.0,-0.006353646,-0.001956283
1777227356565000,103.090996,-0.034922194,0.098819435,0.0010326711,0.0,0.69884837,0.06513429,0.0,-0.095985115,0.0,0.0,-4.0,-0.0062789577,0.0030457133
1777227356741000,103.08899,-0.035962407,0.093227394,-0.0005118968,-1.2446158e-06,0.6994881,-0.06399355,-7.7843666e-05,-0.06399355,-4.0,0.0,-4.0,-0.0062311175,-0.004220796
1777227356941000,103.08687,-0.03646897,0.09325826,-0.00051192875,-5.2625626e-07,0.69948804,-0.06399555,-3.2901764e-05,-0.06399555,-4.0,0.0,-4.0,-0.0066515617,0.005585054
1777227357141000,103.08557,-0.036926556,0.09298374,-0.00051194103,-1.3303872e-06,0.69948804,-0.063996315,-8.3208084e-05,-0.063996315,-4.0,0.0,-4.0,-0.007290722,0.0
1777227357341000,103.0845,-0.038223222,0.09292262,-0.0005119333,-2.1053138e-06,0.69948804,-0.06399583,-0.00013172626,-0.06399583,-4.0,0.0,-4.0,-0.007309874,0.002388269
1777227357541000,103.08344,-0.03958881,0.09289202,-0.0005119259,-2.0843624e-06,0.69948804,-0.06399537,-0.00013041496,-0.06399537,-4.0,0.0,-4.0,-0.0072277994,0.0009872436
1777227357741000,103.0824,-0.04055214,0.092953734,-0.00051198824,-8.522201e-07,0.699488,-0.063999265,-5.3286552e-05,-0.063999265,-4.0,0.0,-4.0,-0.0069412896,-0.005585054
1777227357941000,103.08252,-0.04023075,0.09334999,-0.00051194534,1.000815e-06,0.69948804,-0.06399658,6.258488e-05,-0.06399658,-4.0,0.0,-4.0,-0.006553462,-0.005585054
1777227358141000,103.08327,-0.039686646,0.09413161,-0.0010184847,-2.0974943e-08,0.69372934,0.00022621453,-1.1920929e-06,-0.22397548,0.0,0.0,-4.0,-0.0064286143,0.0
1777227358341000,103.08308,-0.03968667,0.093448706,-0.0009727635,-2.592638e-07,0.6033073,0.0002309829,-1.1920929e-06,-0.5,0.0,0.0,0.0,-0.0064286143,0.0
1777227358541000,103.082886,-0.039686743,0.09218331,-0.0009261727,-4.973966e-07,0.5034271,0.00023575127,-1.1920929e-06,-0.5,0.0,0.0,0.0,-0.0064286143,0.0
1777227358741000,103.082695,-0.039686862,0.09034203,-0.00087866234,-7.354413e-07,0.4035839,0.0002400428,-1.1920929e-06,-0.5,0.0,0.0,0.0,-0.0064286143,0.0
1777227358941000,103.082504,-0.03968703,0.08841049,-0.00083015114,-9.734255e-07,0.30376607,0.000245288,-1.1920929e-06,-0.5,0.0,0.0,0.0,-0.0064286143,0.0
1777227359141000,103.08232,-0.039687242,0.086785346,-0.0007806096,-1.2113277e-06,0.2039826,0.00025053322,-1.1920929e-06,-0.5,0.0,0.0,0.0,nan,0.0
1777227359341000,103.08217,-0.039687507,0.08543646,-0.00073016394,-1.4491146e-06,0.10424758,0.0002553016,-1.1920929e-06,-0.5,0.0,0.0,0.0,nan,0.0
1777227359541000,103.08205,-0.03968782,0.08427343,-0.0006788363,-1.6867567e-06,0.0045732874,0.0002591163,-1.1920929e-06,-0.5,0.0,0.0,0.0,nan,0.0
1777227359741000,103.08193,-0.039688177,0.08308295,-0.00062677456,-1.9242448e-06,-0.09503629,0.00026340783,-1.1920929e-06,-0.5,0.0,0.0,0.0,nan,0.0
1777227359941000,103.08182,-0.039688583,0.08204886,-0.0005739642,-2.161562e-06,-0.19457437,0.00026722252,-1.1920929e-06,-0.5,0.0,0.0,0.0,nan,0.0
1777227360141000,103.0817,-0.039689034,0.08153693,-0.0005203416,-2.3986765e-06,-0.29402748,0.00027151406,-1.1920929e-06,-0.5,0.0,0.0,0.0,nan,0.0
1777227360341000,103.0816,-0.039689533,0.08078066,-0.00046582156,-2.6357006e-06,-0.39344263,0.00027628243,-1.1920929e-06,-0.5,0.0,0.0,0.0,nan,0.0
1777227360541000,103.08152,-0.039690077,0.07950677,-0.00041050342,-2.872668e-06,-0.4928338,0.00028009713,-1.1920929e-06,-0.5,0.0,0.0,0.0,nan,0.0
