timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
1777227356549000,0.0020079827,-0.0033552642,-5.8999285e-07,0.0,0.0,-0.001,0
1777227356553000,0.0020013785,-0.003343635,-9.0457965e-05,0.0,0.0,-0.001,0
1777227356569000,0.002022227,-0.003143669,0.000109611545,0.0,0.0,-0.001,0
1777227356589000,0.0017306786,-0.0033668336,-5.150214e-07,0.0,0.0,-0.001,0
1777227356605000,0.0020702193,-0.003230716,-5.8999285e-07,0.0,0.0,-0.001,0
1777227356625000,0.001981239,-0.0036842483,-0.000100386795,0.0,0.0,-0.001,0
1777227356645000,0.0022420115,-0.0040188213,-7.9208985e-07,0.0,0.0,-0.001,0
1777227356665000,0.0023174235,-0.0034301602,-3.515184e-05,0.0,0.0,-0.001,0
1777227356685000,0.002499614,-0.0035479784,-7.725321e-07,0.0,0.0,-0.001,0
1777227356705000,0.0023225937,-0.0041941837,-4.4513494e-05,0.0,0.0,-0.001,0
1777227356725000,0.0019791946,-0.0041839546,-7.20378e-07,0.0,0.0,-0.001,0
1777227356745000,0.0016795648,-0.0043570385,-1.5235506e-05,0.0,0.0,-0.001,0
1777227356769000,0.0019382213,-0.0045423787,2.2980385e-05,0.0,0.0,-0.001,0
1777227356785000,0.0022844605,-0.0041472944,-8.287933e-05,0.0,0.0,-0.001,0
1777227356805000,0.0022817894,-0.0041104206,-8.2794577e-07,0.0,0.0,-0.001,0
1777227356825000,0.0020317885,-0.0042171683,5.7519414e-05,0.0,0.0,-0.001,0
1777227356849000,0.001604892,-0.0042181266,0.00011969684,0.0,0.0,-0.001,0
1777227356865000,0.0013240647,-0.0041452595,-4.7763344e-05,0.0,0.0,-0.001,0
1777227356885000,0.00088649965,-0.003845871,-2.9988587e-07,0.0,0.0,-0.001,0
1777227356905000,0.0010077397,-0.0038404362,4.6883244e-05,0.0,0.0,-0.001,0
1777227356925000,0.00067670114,-0.003978417,-2.3795292e-07,0.0,0.0,-0.001,0
1777227356949000,0.0005414216,-0.004743732,-2.2817403e-07,0.0,0.0,-0.001,0
1777227356965000,0.00031282756,-0.004737608,-1.3364479e-07,0.0,0.0,-0.001,0
1777227356985000,0.00055752444,-0.004717188,7.062638e-05,0.0,0.0,-0.001,0
1777227357005000,0.0013535621,-0.0048759053,-5.834736e-07,0.0,0.0,-0.001,0
1777227357025000,0.0010751403,-0.0045763818,7.539196e-05,0.0,0.0,-0.001,0
1777227357045000,0.0010708756,-0.0042304685,-3.9767474e-07,0.0,0.0,-0.001,0
1777227357069000,0.0013073183,-0.0039881966,-4.5634806e-07,0.0,0.0,-0.001,0
1777227357089000,0.001278733,-0.004255097,0.00010342803,0.0,0.0,-0.001,0
1777227357109000,0.0014268475,-0.0041942555,-5.280599e-07,0.0,0.0,-0.001,0
1777227357129000,0.0012722723,-0.0038300832,-5.9162267e-05,0.0,0.0,-0.001,0
1777227357145000,0.0011085857,-0.0034386634,9.280164e-06,0.0,0.0,-0.001,0
1777227357165000,0.0010888008,-0.0033014175,-3.1944364e-07,0.0,0.0,-0.001,0
1777227357185000,0.001287132,-0.00355953,5.788775e-05,0.0,0.0,-0.001,0
1777227357205000,0.0013450464,-0.0033659237,-4.04194e-07,0.0,0.0,-0.001,0
1777227357225000,0.0015172182,-0.00359688,-1.2269244e-05,0.0,0.0,-0.001,0
1777227357245000,0.0018222462,-0.0032528143,-5.2480027e-07,0.0,0.0,-0.001,0
1777227357265000,0.0019157503,-0.0032676477,5.2212738e-05,0.0,0.0,-0.001,0
1777227357285000,0.0014595829,-0.00373824,-4.7590584e-07,0.0,0.0,-0.001,0
1777227357305000,0.0013961381,-0.0040946626,-1.8055085e-05,0.0,0.0,-0.001,0
1777227357325000,0.0012306528,-0.004071873,-4.4330955e-07,0.0,0.0,-0.001,0
1777227357345000,0.0011760817,-0.003042641,2.5500078e-05,0.0,0.0,-0.001,0
1777227357365000,0.0016209782,-0.0022442928,-3.259629e-07,0.0,0.0,-0.001,0
1777227357385000,0.0016220738,-0.0023708432,-2.3065135e-05,0.0,0.0,-0.001,0
1777227357409000,0.0017575246,-0.0028416137,4.4145156e-05,0.0,0.0,-0.001,0
1777227357425000,0.0014918216,-0.0030138781,-3.980007e-05,0.0,0.0,-0.001,0
1777227357445000,0.0013904631,-0.0027879386,-3.4552068e-07,0.0,0.0,-0.001,0
1777227357465000,0.0015579393,-0.0023673363,3.09404e-05,0.0,0.0,-0.001,0
1777227357485000,0.0012494355,-0.0023261893,-2.575107e-07,0.0,0.0,-0.001,0
1777227357505000,0.0012306147,-0.002106159,-2.777204e-06,0.0,0.0,-0.001,0
1777227357525000,0.0012846084,-0.0020151518,-2.3143366e-07,0.0,0.0,-0.001,0
1777227357549000,0.0017403763,-0.0019561383,-2.9988587e-07,0.0,0.0,-0.001,0
1777227357565000,0.0016195487,-0.0018154371,-2.575107e-07,0.0,0.0,-0.001,0
1777227357589000,0.0014615547,-0.0025291874,-3.2922253e-07,0.0,0.0,-0.001,0
1777227357605000,0.0014209191,-0.0028352276,-3.5529956e-07,0.0,0.0,-0.001,0
1777227357625000,0.0012221576,-0.0028009694,2.9815827e-05,0.0,0.0,-0.001,0
1777227357645000,0.0012813739,-0.0028545004,-3.2270327e-07,0.0,0.0,-0.001,0
1777227357665000,0.00080751977,-0.0027125068,-3.51388e-05,0.0,0.0,-0.001,0
1777227357689000,0.0006001598,-0.0019396202,2.7977396e-05,0.0,0.0,-0.001,0
1777227357709000,0.00092098454,-0.0015500686,-1.238659e-07,0.0,0.0,-0.001,0
1777227357729000,0.0008544448,-0.0019157125,-7.02776e-06,0.0,0.0,-0.001,0
1777227357745000,0.0006694656,-0.0014833516,1.8319115e-05,0.0,0.0,-0.001,0
1777227357765000,0.00056694093,-0.0010820813,-5.8673322e-08,0.0,0.0,-0.001,0
1777227357785000,0.0007250823,-0.0011290383,4.1058287e-05,0.0,0.0,-0.001,0
1777227357809000,0.0005333781,-0.001393968,-5.4083765e-05,0.0,0.0,-0.001,0
1777227357825000,0.00046693804,-0.0009517008,-1.870701e-05,0.0,0.0,-0.001,0
1777227357845000,0.0005248883,-0.0014186795,-7.171184e-08,0.0,0.0,-0.001,0
1777227357869000,-0.00018842814,-0.001426176,1.9557774e-08,0.0,0.0,-0.001,0
1777227357885000,-0.00017912198,-0.001072213,1.3038516e-08,0.0,0.0,-0.001,0
1777227357905000,-0.00048513777,-0.001097898,-4.1690655e-05,0.0,0.0,-0.001,0
1777227357925000,-0.00035254116,-0.0011914946,3.259629e-08,0.0,0.0,-0.001,0
1777227357945000,-0.0008756216,-0.0007231692,5.1342417e-05,0.0,0.0,-0.001,0
1777227357965000,-0.001344118,-0.00057639874,6.193295e-08,0.0,0.0,-0.001,0
1777227357989000,-0.0011365899,-0.0006679273,6.193295e-08,0.0,0.0,-0.001,0
1777227358005000,-0.0014003323,-0.0009518891,1.14087015e-07,0.0,0.0,-0.001,0
1777227358029000,-0.0014574876,-0.0009931647,1.238659e-07,0.0,0.0,-0.001,0
1777227358045000,-0.0013329614,-0.0011725822,1.3364479e-07,0.0,0.0,-0.001,0
1777227358065000,-0.0005642756,-0.0009437627,-4.0660612e-05,0.0,0.0,-0.001,0
1777227358085000,0.0049798037,-0.035198387,-0.00020813057,0.0,0.0,-0.001,0
1777227358109000,0.006365077,0.017852167,-0.00029226812,0.0,0.0,-0.004266492,0
1777227358129000,0.007786533,-0.007849956,-0.00014547072,0.0,0.0,-0.0061426363,0
1777227358145000,0.0075243097,-0.008452842,-2.162112e-05,0.0,0.0,-0.008309123,0
1777227358165000,0.006195787,-0.006478431,-0.00012331503,0.0,0.0,-0.011395028,0
1777227358185000,0.006552802,-0.007480882,-0.00047535822,0.0,0.0,-0.013584075,0
1777227358205000,0.0073070964,-0.005755954,-0.0006228988,0.0,0.0,-0.01697496,0
1777227358229000,0.0059601082,-0.0056988136,-0.0006889454,0.0,0.0,-0.02029258,0
1777227358249000,0.0047154264,-0.0047507584,-0.0006678947,0.0,0.0,-0.022713235,0
1777227358265000,0.005053656,-0.005300264,-0.00053374143,0.0,0.0,-0.025056599,0
1777227358289000,0.00606456,-0.005771179,-0.00073676417,0.0,0.0,-0.02867402,0
1777227358305000,0.00689048,-0.0046844343,-0.00070515554,0.0,0.0,-0.031195952,0
1777227358325000,0.0053031254,-0.003977023,-0.00063197035,0.0,0.0,-0.034986258,0
1777227358349000,0.0063550123,-0.0034877267,-0.0009215819,0.0,0.0,-0.039076537,0
1777227358365000,0.005466499,-0.0033556425,-0.0009869179,0.0,0.0,-0.041855775,0
1777227358389000,0.007081123,-0.0020672206,-0.0008207583,0.0,0.0,-0.04600298,0
1777227358409000,0.006384975,-0.0025126336,-0.0007401998,0.0,0.0,-0.04877763,0
1777227358425000,0.007027393,-0.0028960416,-0.00068377564,0.0,0.0,-0.051677924,0
1777227358449000,0.0049665757,-0.0032930814,-0.00079210615,0.0,0.0,-0.056140307,0
1777227358465000,0.004782866,-0.0026972867,-0.00084808376,0.0,0.0,-0.059143208,0
1777227358485000,0.0034607607,-0.0026989921,-0.0011616177,0.0,0.0,-0.063780874,0
1777227358509000,0.003479056,-0.0024205353,-0.0011080424,0.0,0.0,-0.068589106,0
1777227358525000,0.003950585,-0.0035839197,-0.0010290453,0.0,0.0,-0.071820326,0
1777227358545000,0.003929777,-0.002295824,-0.0011226619,0.0,0.0,-0.07507047,0
1777227358565000,0.0035675475,-0.0013146793,-0.0010629846,0.0,0.0,-0.0801717,0
1777227358585000,0.0020502685,-0.0016465518,-0.0014319126,0.0,0.0,-0.08350393,0
1777227358605000,0.0042836596,-0.0007692105,-0.0018230453,0.0,0.0,-0.08871209,0
1777227358629000,0.0013950947,-0.00203174,-0.0020562327,0.0,0.0,-0.093787104,0
1777227358645000,4.201279e-06,-0.0018604524,-0.0018534185,0.0,0.0,-0.097377725,0
1777227358665000,-0.0015988316,-0.0018276378,-0.0017984482,0.0,0.0,-0.10102561,0
1777227358685000,-0.0011235718,-0.0017541721,-0.0022274642,0.0,0.0,-0.10652286,0
1777227358705000,-0.00059410196,-0.0044958377,-0.0024534282,0.0,0.0,-0.110288195,0
1777227358729000,-0.001488633,-0.0059286244,-0.0025535803,0.0,0.0,-0.116032936,0
1777227358745000,-0.0014752673,-0.0033759319,-0.0024205386,0.0,0.0,-0.11995537,0
1777227358769000,-0.00090639293,-0.0028913848,-0.0021407483,0.0,0.0,-0.12567912,0
1777227358789000,-0.001513643,-0.0026936952,-0.0022573941,0.0,0.0,-0.13161139,0
1777227358809000,-0.0028377897,-0.0038856326,-0.0025792792,0.0,0.0,-0.13550259,0
1777227358825000,-0.0010306183,-0.00287136,-0.0027983035,0.0,0.0,-0.13960399,0
1777227358845000,-0.00055276783,-0.002045532,-0.002602012,0.0,0.0,-0.14593562,0
1777227358869000,-0.00067233684,-0.001980623,-0.0031246478,0.0,0.0,-0.15225983,0
1777227358885000,-0.002041799,-0.0017726682,-0.0029814066,0.0,0.0,-0.15641801,0
1777227358905000,-0.0040663676,-0.001669999,-0.0035023475,0.0,0.0,-0.16078015,0
1777227358929000,-0.004015299,-0.00015634697,-0.0039780154,0.0,0.0,-0.16721016,0
1777227358945000,-0.0038425534,-0.00013863354,-0.0043198103,0.0,0.0,-0.17167497,0
1777227358965000,-0.0017931628,-0.00041642864,-0.0042443075,0.0,0.0,-0.17837329,0
1777227358985000,-0.0031374022,-0.0021621739,-0.004054066,0.0,0.0,-0.18287267,0
1777227359009000,-0.00068333035,-0.0011557492,-0.003943385,0.0,0.0,-0.1898559,0
1777227359025000,-0.0015861539,-0.0021484655,-0.0038267816,0.0,0.0,-0.19453727,0
1777227359045000,-0.0008005645,-0.0012774228,-0.0035452964,0.0,0.0,-0.2016187,0
1777227359065000,-0.0033605932,-2.2781102e-05,-5.7874713e-05,0.0,0.0,-0.20646779,0
1777227359089000,-0.0032202017,0.0008716982,5.0195027e-05,0.0,0.0,-0.21373937,0
1777227359109000,-0.0017091227,0.0021452468,1.6950071e-07,0.0,0.0,-0.22121285,0
1777227359125000,-0.0017321311,0.0048079416,2.5099143e-07,0.0,0.0,-0.22603452,0
1777227359145000,-0.0011988664,0.0038319156,3.514206e-05,0.0,0.0,-0.2309906,0
1777227359169000,-0.00186469,0.004011891,-7.22399e-05,0.0,0.0,-0.23853083,0
1777227359185000,-0.003789859,0.003127604,7.184548e-05,0.0,0.0,-0.24371389,0
1777227359205000,-0.0029668096,0.0022292135,4.2375177e-08,0.0,0.0,-0.2515378,0
1777227359229000,-0.0034227597,0.0021186608,1.3364479e-07,0.0,0.0,-0.25949743,0
1777227359249000,-0.0049244254,0.001755652,2.7361326e-05,0.0,0.0,-0.2648454,0
1777227359265000,-0.0045680134,0.002269266,-2.3488887e-05,0.0,0.0,-0.27021158,0
1777227359285000,-0.005627804,0.00014217422,3.259629e-08,0.0,0.0,-0.27844557,0
1777227359305000,-0.005043695,0.00027486743,4.693214e-05,0.0,0.0,-0.28392875,0
1777227359325000,-0.0047979904,-5.899477e-05,-3.259629e-09,0.0,0.0,-0.29223728,0
1777227359349000,-0.004935568,0.0017138082,1.5972182e-07,0.0,0.0,-0.3007476,0
1777227359365000,-0.004430395,0.0014362019,1.3038516e-08,0.0,0.0,-0.306351,0
1777227359385000,-0.004647769,0.002019516,-2.1464657e-05,0.0,0.0,-0.3112883,0
1777227359405000,-0.008658877,0.0010251987,2.5099143e-07,0.0,0.0,-0.3133925,0
1777227359425000,-0.008504381,0.00036735693,-4.9324706e-05,0.0,0.0,-0.31502265,0
