timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
1777225937753000,1777225937595000,1777225937601000,47.3977419,8.545594,0,0.25,0.25,-0.014629092,-0.0031818026,-0.0059685027,-0.00684293,0.257507,0.25751552,3.324342e-05,1.5725448e-06,-1.2497752e-05,-1.45044e-05,0,0,1
1777225937801000,1777225937647000,1777225937649000,47.3977419,8.5455942,0,0.25,0.25,-0.01422332,-0.018335786,-0.0067461305,-0.0079255905,0.25748083,0.25748932,3.1428026e-05,5.2227573e-05,-1.4281039e-05,-1.8058032e-05,0,0,1
1777225937857000,1777225937699000,1777225937705000,47.3977418,8.5455942,0,0.25,0.25,-0.0027067405,-0.018101731,-0.0063656084,-0.008884213,0.2575072,0.25751558,1.1380565e-06,5.0897528e-05,-1.3042932e-05,-2.1151607e-05,0,0,1
1777225937905000,1777225937751000,1777225937753000,47.3977418,8.5455942,0,0.25,0.25,-0.0026138187,-0.017714145,-0.006012179,-0.009716018,0.25748098,0.25748935,1.0613675e-06,4.8746235e-05,-1.1914233e-05,-2.3751101e-05,0,0,1
1777225937961000,1777225937803000,1777225937809000,47.3977419,8.545594099999999,0,0.25,0.25,-0.013719739,-0.0098934285,-0.0067382534,-0.009732731,0.2575069,0.25751543,2.9239021e-05,1.5203738e-05,-1.3546279e-05,-2.2945915e-05,0,0,1
1777225938009000,1777225937855000,1777225937857000,47.3977418,8.5455939,0,0.25,0.25,-0.0021533389,0.0053221085,-0.006306341,-0.008314521,0.25748077,0.25748923,7.2034396e-07,4.400159e-06,-1.2338039e-05,-2.0369835e-05,0,0,1
1777225938065000,1777225937907000,1777225937913000,47.3977418,8.545594099999999,0,0.25,0.25,-0.0020806002,-0.010168487,-0.005908264,-0.00848917,0.25750712,0.25751552,6.724315e-07,1.6060878e-05,-1.1239104e-05,-1.9963918e-05,0,0,1
1777225938113000,1777225937959000,1777225937961000,47.3977418,8.545594099999999,0,0.25,0.25,-0.002037122,-0.010024462,-0.005543591,-0.008633799,0.2574809,0.2574893,6.446872e-07,1.561072e-05,-1.02410795e-05,-1.9553834e-05,0,0,1
1777225938169000,1777225938011000,1777225938017000,47.3977417,8.5455942,0,0.25,0.25,0.0091777025,-0.017472144,-0.0041568023,-0.009466397,0.25750685,0.25751537,1.3083959e-05,4.7418653e-05,-8.043793e-06,-2.2178781e-05,0,0,1
1777225938217000,1777225938063000,1777225938065000,47.3977417,8.545594,0,0.25,0.25,0.008994394,-0.0019673954,-0.0029179214,-0.008759969,0.25748068,0.25748917,1.2567797e-05,6.0129054e-07,-6.102121e-06,-2.0146119e-05,0,0,1
1777225938273000,1777225938115000,1777225938121000,47.397741599999996,8.5455939,0,0.25,0.25,0.019881887,0.0053977133,-0.0007701132,-0.007426274,0.2575066,0.25751525,6.1402614e-05,4.5256047e-06,2.5702093e-07,-1.782197e-05,0,0,1
1777225938321000,1777225938167000,1777225938169000,47.397741599999996,8.545594,0,0.25,0.25,0.019282142,-0.0024727024,0.0011188674,-0.006959633,0.25748083,0.2574892,5.7759793e-05,9.498274e-07,5.673949e-06,-1.6232565e-05,0,0,1
1777225938377000,1777225938219000,1777225938225000,47.397741599999996,8.545594099999999,0,0.25,0.25,0.018748369,-0.010221377,0.002779618,-0.0072668986,0.25750676,0.2575153,5.4600718e-05,1.6228401e-05,1.0282993e-05,-1.6232172e-05,0,0,1
1777225938425000,1777225938271000,1777225938273000,47.397741499999995,8.545594,0,0.25,0.25,0.029364202,-0.0024931312,0.005283963,-0.006817196,0.25748062,0.25748911,0.00013395282,9.65587e-07,2.193305e-05,-1.4794015e-05,0,0,1
1777225938481000,1777225938323000,1777225938329000,47.397741599999996,8.545594,0,0.25,0.25,0.017360233,-0.0025883443,0.006421583,-0.006418826,0.2575065,0.25751513,4.681477e-05,1.040642e-06,2.427698e-05,-1.34984075e-05,0,0,1
1777225938529000,1777225938375000,1777225938377000,47.3977417,8.545594099999999,0,0.25,0.25,0.005685545,-0.010185946,0.006352246,-0.0067736995,0.25748077,0.25748917,5.0217996e-06,1.6117725e-05,2.2463086e-05,-1.3745155e-05,0,0,1
1777225938585000,1777225938427000,1777225938433000,47.397741599999996,8.545593799999999,0,0.25,0.25,0.016707288,0.012604379,0.007327721,-0.004948228,0.2575067,0.25751525,4.335941e-05,2.467743e-05,2.443158e-05,-1.01256355e-05,0,0,1
1777225938633000,1777225938479000,1777225938481000,47.397741599999996,8.545594,0,0.25,0.25,0.016203916,-0.0029658957,0.008163884,-0.004761487,0.25748056,0.2574891,4.0790164e-05,1.3665103e-06,2.5972606e-05,-9.3005e-06,0,0,1
1777225938689000,1777225938531000,1777225938537000,47.3977418,8.545594099999999,0,0.25,0.25,-0.0065747867,-0.010577029,0.0067754583,-0.0053093275,0.25750685,0.2575153,6.7148226e-06,1.7377379e-05,2.2893355e-05,-1.0061365e-05,0,0,1
1777225938737000,1777225938583000,1777225938585000,47.3977418,8.5455942,0,0.25,0.25,-0.0063559567,-0.017931266,0.005538441,-0.0064983508,0.25748113,0.25748935,6.2759063e-06,4.9948518e-05,2.0145526e-05,-1.3818851e-05,0,0,1
1777225938793000,1777225938635000,1777225938641000,47.397741599999996,8.5455942,0,0.25,0.25,0.016130768,-0.017509924,0.0065362686,-0.0075356727,0.25750706,0.25751543,4.0418567e-05,4.7623933e-05,2.2055305e-05,-1.7003387e-05,0,0,1
1777225938841000,1777225938687000,1777225938689000,47.3977417,8.5455942,0,0.25,0.25,0.0045524393,-0.017061185,0.006349386,-0.008433004,0.25748092,0.25748926,3.2196099e-06,4.521882e-05,2.0280928e-05,-1.9661364e-05,0,0,1
1777225938897000,1777225938739000,1777225938745000,47.397741599999996,8.5455943,0,0.25,0.25,0.015602142,-0.024246605,0.0072210226,-0.009922691,0.2575068,0.2575153,3.781288e-05,9.131851e-05,2.1932488e-05,-2.6411675e-05,0,0,1
