timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
1777225947617000,1777225947465000,1310988,0.0006492091,-1.5329273e-05,0.0006765189,0.15,1.485769e-07,1.4845993e-07,3.180927e-07,1310988,-0.0012278896,0.006883996,0.009196903,0.4,8.293248e-05,9.2457194e-05,8.682683e-06,197388,3.282424e-05,-0.0004163846,0.0008788667,0.5,1.1388989e-06,1.3820569e-06,0.00014109154,1,0,1,0,1,0
1777225948617000,1777225948465000,1310988,0.0006675518,-2.1705504e-05,0.0006813467,0.15,1.4840398e-07,1.4828656e-07,3.182398e-07,1310988,-0.0012107235,0.006888767,0.0091736615,0.4,8.2995735e-05,9.2522394e-05,8.677898e-06,197388,3.4774526e-05,-0.00041624747,0.00087656913,0.5,1.1379441e-06,1.382125e-06,0.0001410907,1,0,1,0,1,0
1777225949617000,1777225949465000,1310988,0.0006796633,-1.7890914e-05,0.0006831444,0.15,1.4860584e-07,1.4849338e-07,3.1892907e-07,1310988,-0.0012052484,0.006895926,0.0091605075,0.4,8.3059924e-05,9.25895e-05,8.6769705e-06,197388,3.333125e-05,-0.00041636426,0.0008764874,0.5,1.1370645e-06,1.3822056e-06,0.00014108914,1,0,1,0,1,0
1777225950617000,1777225950465000,1310988,0.0006924136,-1.599431e-05,0.00067881413,0.15,1.4868549e-07,1.4856717e-07,3.1916477e-07,1310988,-0.0011985925,0.006895288,0.009052114,0.4,8.3124374e-05,9.265819e-05,8.676084e-06,197388,2.820459e-05,-0.00041604045,0.0008679248,0.5,1.1361277e-06,1.3822853e-06,0.00014108575,1,1,1,1,1,0
1777225951617000,1777225951465000,1310988,0.00070386793,-1.2865152e-05,0.0006609252,0.15,1.4887776e-07,1.4875e-07,3.1941346e-07,1310988,-0.0012056177,0.006891582,0.009132467,0.4,8.318819e-05,9.27266e-05,8.675208e-06,197388,2.5262147e-05,-0.00041538227,0.0008624547,0.5,1.1352089e-06,1.3823615e-06,0.00014108335,1,1,1,1,1,0
1777225952617000,1777225952465000,1310988,0.00071151287,-1.40359325e-05,0.00065535825,0.15,1.495363e-07,1.4940085e-07,3.2016425e-07,1310988,-0.0012107884,0.006896933,0.00918803,0.4,8.324741e-05,9.279064e-05,8.674296e-06,197388,2.496816e-05,-0.00041525092,0.00086266233,0.5,1.1344022e-06,1.3824344e-06,0.0001410825,1,1,1,1,1,0
1777225953617000,1777225953465000,1310988,0.000730073,-1.3706713e-05,0.0006422641,0.15,1.494756e-07,1.4933931e-07,3.2033057e-07,1310988,-0.0012086626,0.006906101,0.0091733085,0.4,8.33074e-05,9.285577e-05,8.669723e-06,197388,2.2526212e-05,-0.0004148104,0.0008605982,0.5,1.1335572e-06,1.3824935e-06,0.000141082,1,1,1,1,1,0
1777225954617000,1777225954465000,1310988,0.0007510679,-1.30586495e-05,0.00064420584,0.15,1.4952346e-07,1.4938652e-07,3.2045375e-07,1310988,-0.0011992235,0.006914393,0.0091063045,0.4,8.337068e-05,9.2924754e-05,8.668926e-06,197388,2.1209265e-05,-0.00041515226,0.0008608755,0.5,1.1327219e-06,1.3825397e-06,0.0001410811,1,1,1,1,1,0
1777225955617000,1777225955465000,1310988,0.0007725498,-4.5063e-06,0.00064522435,0.15,1.4949121e-07,1.4936005e-07,3.210412e-07,1310988,-0.0011842358,0.0069177323,0.009030161,0.4,8.3435574e-05,9.299487e-05,8.6681675e-06,197388,1.8342991e-05,-0.00041529664,0.00085766317,0.5,1.131948e-06,1.3825762e-06,0.00014107958,1,1,1,1,1,0
1777225956617000,1777225956465000,1310988,0.0007861687,2.0397108e-06,0.00064987247,0.15,1.5022434e-07,1.5008543e-07,3.2162677e-07,1310988,-0.0011948951,0.006930693,0.009248405,0.4,8.34921e-05,9.305645e-05,8.667418e-06,197388,2.1441881e-05,-0.0004160297,0.00086116855,0.5,1.1312061e-06,1.3825882e-06,0.00014107702,1,1,1,1,1,0
1777225957617000,1777225957465000,1310988,0.00078839686,8.072755e-06,0.00064991415,0.15,1.5002766e-07,1.4988352e-07,3.216838e-07,1310988,-0.00118833,0.006936342,0.009136021,0.4,8.355197e-05,9.312324e-05,8.6628725e-06,197388,2.0034493e-05,-0.00041621536,0.00085819076,0.5,1.1304273e-06,1.3825862e-06,0.00014107341,1,1,1,1,1,0
1777225958617000,1777225958465000,1310988,0.00077762036,4.2338888e-07,0.0006485461,0.15,1.4969845e-07,1.4955431e-07,3.2170837e-07,1310988,-0.0011893517,0.006941311,0.008994184,0.4,8.36147e-05,9.31921e-05,8.662196e-06,197388,1.9508863e-05,-0.00041636705,0.0008593502,0.5,1.1296395e-06,1.3825746e-06,0.00014106785,1,1,1,1,1,0
1777225959617000,1777225959465000,1310988,0.00076812954,-8.226886e-06,0.0006573282,0.15,1.4939005e-07,1.4926059e-07,3.2218392e-07,1310988,-0.0011837789,0.006949944,0.008836875,0.4,8.367536e-05,9.325719e-05,8.661527e-06,197388,1.902112e-05,-0.00041780734,0.0008648597,0.5,1.1289007e-06,1.3825543e-06,0.00014106356,1,1,1,1,1,0
1777225960617000,1777225960465000,1310988,0.0007765225,-1.916365e-05,0.00065465056,0.15,1.4915769e-07,1.4904248e-07,3.2260232e-07,1310988,-0.0011711481,0.006940742,0.008656397,0.4,8.373392e-05,9.3318646e-05,8.660898e-06,197388,1.8118266e-05,-0.00041737792,0.00086248573,0.5,1.1281568e-06,1.3825235e-06,0.0001410627,1,1,1,1,1,0
1777225961617000,1777225961465000,1310988,0.0008053972,-3.2613814e-05,0.0006558635,0.15,1.4866197e-07,1.4855415e-07,3.2242568e-07,1310988,-0.0011660185,0.006909637,0.008501179,0.4,8.379366e-05,9.338098e-05,8.656473e-06,197388,1.5347381e-05,-0.00041667384,0.0008660542,0.5,1.1273661e-06,1.3824726e-06,0.00014106114,1,1,1,1,1,0
1777225962617000,1777225962465000,1310988,0.0008356899,-4.5185032e-05,0.0006519042,0.15,1.4871851e-07,1.4860855e-07,3.2224017e-07,1310988,-0.001159179,0.006884569,0.008382705,0.4,8.3857296e-05,9.3447095e-05,8.6558875e-06,197388,1.728347e-05,-0.0004152401,0.0008731139,0.5,1.1265939e-06,1.3823998e-06,0.00014105781,1,1,1,1,1,0
1777225963617000,1777225963465000,1310988,0.00086953817,-5.2042622e-05,0.0006568234,0.15,1.4886625e-07,1.487606e-07,3.225815e-07,1310988,-0.0011537026,0.006865043,0.008301267,0.4,8.3923725e-05,9.351592e-05,8.655345e-06,197388,1.6160486e-05,-0.00041522182,0.0008725979,0.5,1.1258909e-06,1.3823195e-06,0.00014105666,1,1,1,1,1,0
1777225964617000,1777225964465000,1310988,0.00089037564,-5.984067e-05,0.0006582851,0.15,1.4904587e-07,1.4893534e-07,3.2244637e-07,1310988,-0.0011446587,0.006857971,0.008265792,0.4,8.3991e-05,9.358637e-05,8.654809e-06,197388,1.6032747e-05,-0.0004149742,0.000871051,0.5,1.1251487e-06,1.3822242e-06,0.00014105477,1,1,1,1,1,0
1777225965617000,1777225965465000,1310988,0.00089493644,-6.078096e-05,0.0006562458,0.15,1.4927684e-07,1.4916135e-07,3.228389e-07,1310988,-0.0011498528,0.0068578813,0.008248744,0.4,8.405848e-05,9.3657574e-05,8.654237e-06,197388,1.5497912e-05,-0.00041463217,0.0008708683,0.5,1.124483e-06,1.3821344e-06,0.0001410532,1,1,1,1,1,0
1777225966617000,1777225966465000,1310988,0.0008842092,-5.8956768e-05,0.00065283105,0.15,1.4907337e-07,1.4896335e-07,3.2371028e-07,1310988,-0.0011447697,0.006856749,0.008233986,0.4,8.412577e-05,9.372883e-05,8.650021e-06,197388,1.6295347e-05,-0.00041410164,0.0008693652,0.5,1.1238819e-06,1.3820437e-06,0.00014105145,1,1,1,1,1,0
1777225967617000,1777225967465000,1310988,0.00086630526,-5.726574e-05,0.0006589033,0.15,1.491869e-07,1.4906732e-07,3.2348015e-07,1310988,-0.0011417775,0.0068525337,0.008217816,0.4,8.419276e-05,9.380009e-05,8.6495575e-06,197388,1.7310818e-05,-0.00041508614,0.00087221985,0.5,1.1231929e-06,1.3819101e-06,0.00014104905,1,1,1,1,1,0
1777225968617000,1777225968465000,1310988,0.00084511196,-5.3761e-05,0.00064155116,0.15,1.4927969e-07,1.4915437e-07,3.232609e-07,1310988,-0.0011414455,0.0068529095,0.008198551,0.4,8.425987e-05,9.387147e-05,8.649128e-06,197388,1.9611054e-05,-0.000412247,0.00086910016,0.5,1.1225144e-06,1.3817689e-06,0.00014104685,1,1,1,1,1,0
1777225969617000,1777225969465000,1310988,0.00083460496,-4.1778963e-05,0.000633633,0.15,1.49391e-07,1.4927471e-07,3.241174e-07,1310988,-0.0011462759,0.006854267,0.008164181,0.4,8.432761e-05,9.3943025e-05,8.648707e-06,197388,2.1633954e-05,-0.00041083602,0.00087035866,0.5,1.121948e-06,1.3816531e-06,0.00014104608,1,1,1,1,1,0
1777225970617000,1777225970465000,1310988,0.0008343701,-1.8285897e-05,0.0006385125,0.15,1.4906502e-07,1.4894574e-07,3.2385043e-07,1310988,-0.0011493975,0.0068556345,0.00813917,0.4,8.439486e-05,9.401447e-05,8.644515e-06,197388,2.0467734e-05,-0.00041163032,0.0008670191,0.5,1.1212992e-06,1.3815037e-06,0.00014104467,1,1,1,1,1,0
1777225971617000,1777225971465000,1310988,0.0008288334,-4.2742417e-06,0.0006410648,0.15,1.4915416e-07,1.4902554e-07,3.2359142e-07,1310988,-0.0011865654,0.006869886,0.008755304,0.4,8.446225e-05,9.408565e-05,8.644165e-06,197388,2.1312808e-05,-0.00041266248,0.0008642759,0.5,1.1206555e-06,1.3813434e-06,0.00014104179,1,1,1,1,1,0
1777225972385000,1777225972233000,1310988,0.0008111957,1.771992e-06,0.0006425403,0.15,1.4906061e-07,1.4893287e-07,3.2368035e-07,1310988,-0.0012513477,0.0068999473,0.009795818,0.4,8.451419e-05,9.41404e-05,8.642341e-06,197388,2.5256344e-05,-0.0004138976,0.0008648759,0.5,1.1201897e-06,1.3812266e-06,0.00014103999,1,1,1,1,1,0
1777225973217000,1777225973065000,1310988,0.00078148005,1.4664184e-05,0.0006484534,0.15,1.4906274e-07,1.4893509e-07,3.2374516e-07,1310988,-0.0013175333,0.006937827,0.010809178,0.4,8.4570565e-05,9.41997e-05,8.641339e-06,197388,2.4541028e-05,-0.00041618172,0.0008567119,0.5,1.1196881e-06,1.381099e-06,0.00014103804,1,1,1,1,1,0
1777225974201000,1777225974049000,1310988,0.00074213906,2.7151009e-05,0.0006546166,0.15,1.488323e-07,1.4870193e-07,3.2246328e-07,1310988,-0.0013894142,0.0069790096,0.011810898,0.4,8.463712e-05,9.42639e-05,8.639889e-06,197388,2.43352e-05,-0.00041907936,0.0008484729,0.5,1.1190688e-06,1.380817e-06,0.00014103565,1,1,1,1,1,0
1777225975201000,1777225975049000,1310988,0.00071916607,3.1290263e-05,0.0006516485,0.15,1.4847731e-07,1.4835138e-07,3.2050198e-07,1310988,-0.0014392313,0.0070102992,0.012541267,0.4,8.4705025e-05,9.432327e-05,8.63959e-06,197388,2.4725357e-05,-0.00042056042,0.00084378826,0.5,1.1185085e-06,1.3804225e-06,0.00014103293,1,1,1,1,1,0
1777225976201000,1777225976049000,1310988,0.00070921704,3.379075e-05,0.0006430506,0.15,1.481852e-07,1.4806997e-07,3.191438e-07,1310988,-0.0014656475,0.00703277,0.01302853,0.4,8.477319e-05,9.438328e-05,8.639331e-06,197388,2.5347854e-05,-0.0004207925,0.0008443773,0.5,1.1180011e-06,1.3800586e-06,0.00014103063,1,1,1,1,1,0
