timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
1777318619019000,0.0053443657,-1.0458479e-06,-0.0015671486,4000,0,0.0030778015,-0.057956636,-9.870549,4000,0,0,1,1
1777318619023000,0.00055067113,0.0007978912,-0.0023660806,4000,0,0.018640116,-0.07711025,-9.822666,4000,0,0,1,1
1777318619027000,0.004545412,0.007722103,0.0013623567,4000,0,0.029414024,-0.045985628,-9.813089,4000,0,0,1,1
1777318619035000,-0.0005146008,0.012782114,-0.0018334364,4000,0,0.007866204,0.011475223,-9.904068,4000,0,0,1,1
1777318619039000,0.0013496169,0.007722106,-0.0013008161,4000,0,0.0054720026,0.039008535,-9.889703,4000,0,0,1,1
1777318619043000,-0.003444071,-0.004528437,0.0032265626,4000,0,0.029414024,0.028234636,-9.889703,4000,0,0,1,1
1777318619047000,-0.008504082,-0.008256864,0.0058897138,4000,0,0.031808224,0.021052027,-9.863365,4000,0,0,1,1
1777318619055000,-0.0005145987,0.010651583,-0.0010345102,4000,0,0.012654608,-0.0160581,-9.893293,4000,0,0,1,1
1777318619059000,0.00694226,0.0042599957,0.0013623344,4000,0,0.041385036,-0.014861,-9.905266,4000,0,0,1,1
1777318619063000,0.0042790994,-0.0018652771,0.001894968,4000,0,0.03899083,-0.030423313,-9.870549,4000,0,0,1,1
1777318619071000,1.8027584e-05,0.005058951,0.006954989,4000,0,0.030611126,-0.022043604,-9.869352,4000,0,0,1,1
1777318619075000,0.003480151,0.002395793,3.0768173e-05,4000,0,0.029414024,-0.013663901,-9.854986,4000,0,0,1,1
1777318619079000,0.0032138338,0.00079789356,-0.005029239,4000,0,-0.0053019044,-0.028029112,-9.843015,4000,0,0,1,1
1777318619083000,0.0061433082,0.0069231433,0.0040255217,4000,0,-0.011287411,-0.0004957869,-9.866959,4000,0,0,1,1
1777318619087000,0.00454541,0.008521051,0.0048244656,4000,0,-0.0029077048,0.0054897205,-9.913645,4000,0,0,1,1
1777318619091000,-0.0050419723,0.004526308,-0.0018334353,4000,0,0.0018807016,-0.036408816,-9.912447,4000,0,0,1,1
1777318619095000,-0.0063735507,0.0013305312,0.0050907815,4000,0,0.01145751,-0.014861001,-9.880126,4000,0,0,1,1
1777318619103000,0.007741178,0.011450561,0.000297093,4000,0,0.012654608,-0.047182728,-9.894491,4000,0,0,1,1
1777318619107000,0.004012751,0.0053252922,-0.011420831,4000,0,-0.014878716,-0.051971134,-9.905266,4000,0,0,1,1
1777318619111000,0.0048116813,-0.00745792,-0.009023997,4000,0,-0.028046818,-0.05915374,-9.89928,4000,0,0,1,1
1777318619119000,-0.002378822,-0.007990551,0.0026938978,4000,0,0.066524155,-0.051971134,-9.888506,4000,0,0,1,1
1777318619123000,-0.008237767,-0.010920028,0.0045581223,4000,0,0.07849516,-0.041197225,-9.894491,4000,0,0,1,1
1777318619127000,-0.0050419825,-0.0047947452,0.0053570927,4000,0,0.07729807,-0.04000012,-9.906464,4000,0,0,1,1
