timestamp,x,y,z,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],thrust[0],thrust[1],thrust[2],yaw,yawspeed
1777225937769000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,0.01702224,0.0
1777225937777000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,0.017078072,0.0
1777225937865000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,0.01711629,0.0
1777225937969000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,0.017059932,0.0
1777225938065000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,0.016997011,0.0
1777225938161000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,0.017345525,0.0
1777225938265000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,0.017277133,0.0
1777225938361000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,0.017242713,0.0
1777225938465000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,0.01732098,0.0
1777225938569000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,0.017045299,0.0
1777225938665000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,0.016914347,0.0
1777225938761000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,0.016808389,0.0
1777225938865000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,0.016832242,0.0
1777225938961000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,0.016809432,0.0
1777225939065000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,0.017002877,0.0
1777225939161000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,0.016886761,0.0
1777225939265000,-0.028678127,-0.022117632,-0.012528126,-0.0007564655,-0.001519972,2.306285,-0.0003015885,0.004617328,9.6350975,-1.9683442e-07,3.0135402e-06,-0.008746743,0.01678001,0.0
1777225939361000,-0.028782725,-0.022222286,-0.009717433,-0.00060828344,-0.0021899827,2.1318316,0.0035032635,0.0014451356,9.379067,6.9582693e-06,2.8703641e-06,-0.021800667,0.01678001,0.0
1777225939465000,-0.028877001,-0.022316676,-0.017422806,-0.00028018135,-0.0028995618,1.9428406,0.0028850902,-0.0027612231,9.053943,9.5727255e-06,-9.161736e-06,-0.038377404,0.01678001,0.0
1777225939561000,-0.028976636,-0.022416504,-0.015238076,0.00024448178,-0.0036451397,1.7683876,0.010767825,-0.0012002541,8.728203,5.966535e-05,-6.650701e-06,-0.054985523,0.01678001,0.0
1777225939665000,-0.029066281,-0.022506392,-0.02177325,0.00092403917,-0.004321027,1.5793965,0.012772369,3.56182e-05,8.331551,0.000100570345,2.8045966e-07,-0.07520914,0.01678001,0.0
1777225939769000,-0.02917518,-0.022615682,-0.024380246,0.0015120815,-0.004769344,1.3904054,0.008386319,0.006476217,7.8906918,8.441641e-05,6.5189386e-05,-0.09768671,0.01678001,0.0
1777225939865000,-0.029245825,-0.022686645,-0.02611628,0.0015491494,-0.004891951,1.2159523,0.0003691446,0.002516346,7.44809,-0.0,-0.0,-0.120253086,0.01678001,0.0
1777225939961000,-0.029335333,-0.022776624,-0.025399096,0.0013036216,-0.0048829643,1.0414994,0.0059305094,0.006607938,6.978573,8.145197e-05,9.075605e-05,-0.1441918,0.01678001,0.0
1777225940065000,-0.0294156,-0.022857388,-0.03027119,0.0010071849,-0.004791023,0.8525094,0.0036892386,0.0072226315,6.4227257,6.6374436e-05,0.00012994501,-0.17253214,0.01678001,0.0
1777225940161000,-0.029499978,-0.022942377,-0.030044679,0.00063892716,-0.0046772733,0.6780572,0.007265549,0.005920741,5.8726873,0.00016105344,0.00013124343,-0.20057628,0.01678001,0.0
1777225940265000,-0.029575465,-0.023018492,-0.03381642,0.00019712414,-0.0046525337,0.4890672,0.00828111,0.0063828337,5.254802,0.00020069489,0.00015468967,-0.23207965,0.017114459,0.0
1777225940361000,-0.029654616,-0.023098392,-0.03447834,-9.404041e-05,-0.004448186,0.314615,0.010132949,0.0061701452,4.633952,0.000257949,0.00015707006,-0.26373422,0.01698756,0.0
1777225940465000,-0.029725233,-0.023169765,-0.037301447,-0.00014078623,-0.0040382626,0.1256249,0.01434847,0.011781467,3.9319012,0.00043777548,0.0003594556,-0.29952884,0.016927592,0.0
1777225940561000,-0.02979907,-0.02324449,-0.0383641,7.10116e-06,-0.0036051213,0.0538786,0.017773407,0.015006253,3.660452,0.0005667611,0.00047852172,-0.31336892,0.017109958,0.0
1777225940665000,-0.029864743,-0.023311049,-0.040177703,0.0002830815,-0.003278492,0.0047164615,0.021342367,0.010511805,3.4700272,0.0007004831,0.00034501054,-0.32307786,0.016838254,0.0
1777225940761000,-0.029933158,-0.023380492,-0.04170296,0.0005314597,-0.0031372705,-0.04836769,0.020545788,0.012874055,3.2596397,0.00069058203,0.00043272084,-0.3338046,0.016750589,0.0
1777225940865000,-0.029993767,-0.023442112,-0.042352624,0.0010721846,-0.003254987,-0.096730374,0.02034883,0.015539865,3.0562766,0.0007130223,0.0005445163,-0.34417325,0.016413966,0.0
1777225940969000,-0.030066049,-0.023515739,-0.04373572,0.0017849649,-0.0035091736,-0.15763819,0.021134183,0.01740608,2.7960565,0.00076803396,0.00063255156,-0.3574408,0.016525509,0.0
1777225941065000,-0.030112062,-0.023562707,-0.044829942,0.0026626573,-0.0036312793,-0.19806612,0.03512432,0.01595861,2.6027575,0.0013164203,0.00059811084,-0.3672963,0.016374221,0.0
